SowTreat	Cultivar	Block 	Plot	SowingDate	ReadingDate 	DAS	Sub1	Sub2	Sub3
S1	Denmark	3	17	19/02/2016	21/03/16	31	0	6	5
S1	Leura	3	18	19/02/2016	21/03/16	31	6	9	4
S1	Antas 	1	1	19/02/2016	23/03/16	33	13	2	10
S1	Monti	1	2	19/02/2016	23/03/16	33	3	9	3
S1	Denmark	1	3	19/02/2016	23/03/16	33	9	1	6
S1	Leura	1	4	19/02/2016	23/03/16	33	12	7	8
S1	Narrikup	1	5	19/02/2016	23/03/16	33	1	5	7
S1	Woogenellup	1	6	19/02/2016	23/03/16	33	7	5	6
S1	Antas 	2	7	19/02/2016	23/03/16	33	15	10	25
S1	Woogenellup	2	8	19/02/2016	23/03/16	33	4	6	3
S1	Denmark	2	9	19/02/2016	23/03/16	33	4	6	6
S1	Monti	2	10	19/02/2016	23/03/16	33	4	11	5
S1	Narrikup	2	11	19/02/2016	23/03/16	33	7	4	10
S1	Leura	2	12	19/02/2016	23/03/16	33	16	8	1
S1	Woogenellup	3	13	19/02/2016	23/03/16	33	6	19	6
S1	Antas 	3	14	19/02/2016	23/03/16	33	11	8	9
S1	Monti	3	15	19/02/2016	23/03/16	33	10	7	8
S1	Narrikup	3	16	19/02/2016	23/03/16	33	0	3	11
S1	Denmark	3	17	19/02/2016	23/03/16	33	1	11	6
S1	Leura	3	18	19/02/2016	23/03/16	33	9	11	5
S1	Antas 	1	1	19/02/2016	25/03/16	35	11	2	9
S1	Monti	1	2	19/02/2016	25/03/16	35	2	10	5
S1	Denmark	1	3	19/02/2016	25/03/16	35	7	2	6
S1	Leura	1	4	19/02/2016	25/03/16	35	8	8	8
S1	Narrikup	1	5	19/02/2016	25/03/16	35	1	6	8
S1	Woogenellup	1	6	19/02/2016	25/03/16	35	9	9	6
S1	Antas 	2	7	19/02/2016	25/03/16	35	15	14	25
S1	Woogenellup	2	8	19/02/2016	25/03/16	35	5	11	6
S1	Denmark	2	9	19/02/2016	25/03/16	35	4	8	6
S1	Monti	2	10	19/02/2016	25/03/16	35	6	11	8
S1	Narrikup	2	11	19/02/2016	25/03/16	35	9	3	11
S1	Leura	2	12	19/02/2016	25/03/16	35	16	14	2
S1	Woogenellup	3	13	19/02/2016	25/03/16	35	8	13	5
S1	Antas 	3	14	19/02/2016	25/03/16	35	12	8	7
S1	Monti	3	15	19/02/2016	25/03/16	35	16	6	7
S1	Narrikup	3	16	19/02/2016	25/03/16	35	0	3	11
S1	Denmark	3	17	19/02/2016	25/03/16	35	2	16	6
S1	Leura	3	18	19/02/2016	25/03/16	35	9	12	7
S1	Antas 	1	1	19/02/2016	29/03/16	39	16	2	9
S1	Monti	1	2	19/02/2016	29/03/16	39	17	10	3
S1	Denmark	1	3	19/02/2016	29/03/16	39	8	3	8
S1	Leura	1	4	19/02/2016	29/03/16	39	12	6	9
S1	Narrikup	1	5	19/02/2016	29/03/16	39	5	4	11
S1	Woogenellup	1	6	19/02/2016	29/03/16	39	6	7	5
S1	Antas 	2	7	19/02/2016	29/03/16	39	9	15	25
S1	Woogenellup	2	8	19/02/2016	29/03/16	39	8	6	6
S1	Denmark	2	9	19/02/2016	29/03/16	39	5	12	13
S1	Monti	2	10	19/02/2016	29/03/16	39	14	25	10
S1	Narrikup	2	11	19/02/2016	29/03/16	39	18	12	15
S1	Leura	2	12	19/02/2016	29/03/16	39	25	15	8
S1	Woogenellup	3	13	19/02/2016	29/03/16	39	14	20	7
S1	Antas 	3	14	19/02/2016	29/03/16	39	16	9	6
S1	Monti	3	15	19/02/2016	29/03/16	39	15	8	10
S1	Narrikup	3	16	19/02/2016	29/03/16	39	0	6	15
S1	Denmark	3	17	19/02/2016	29/03/16	39	2	15	7
S1	Leura	3	18	19/02/2016	29/03/16	39	12	16	15
S1	Antas 	1	1	19/02/2016	1/04/16	42	15	2	10
S1	Monti	1	2	19/02/2016	1/04/16	42	7	12	4
S1	Denmark	1	3	19/02/2016	1/04/16	42	10	3	11
S1	Leura	1	4	19/02/2016	1/04/16	42	13	6	8
S1	Narrikup	1	5	19/02/2016	1/04/16	42	5	9	9
S1	Woogenellup	1	6	19/02/2016	1/04/16	42	5	10	4
S1	Antas 	2	7	19/02/2016	1/04/16	42	10	9	25
S1	Woogenellup	2	8	19/02/2016	1/04/16	42	5	7	6
S1	Denmark	2	9	19/02/2016	1/04/16	42	5	7	11
S1	Monti	2	10	19/02/2016	1/04/16	42	12	24	10
S1	Narrikup	2	11	19/02/2016	1/04/16	42	18	9	14
S1	Leura	2	12	19/02/2016	1/04/16	42	21	16	7
S1	Woogenellup	3	13	19/02/2016	1/04/16	42	9	20	4
S1	Antas 	3	14	19/02/2016	1/04/16	42	19	6	9
S1	Monti	3	15	19/02/2016	1/04/16	42	14	9	10
S1	Narrikup	3	16	19/02/2016	1/04/16	42	0	8	19
S1	Denmark	3	17	19/02/2016	1/04/16	42	0	18	6
S1	Leura	3	18	19/02/2016	1/04/16	42	14	11	13
S1	Antas 	1	1	19/02/2016	3/04/16	44	18	2	9
S1	Monti	1	2	19/02/2016	3/04/16	44	7	16	3
S1	Denmark	1	3	19/02/2016	3/04/16	44	8	1	12
S1	Leura	1	4	19/02/2016	3/04/16	44	11	7	7
S1	Narrikup	1	5	19/02/2016	3/04/16	44	6	8	12
S1	Woogenellup	1	6	19/02/2016	3/04/16	44	6	10	4
S1	Antas 	2	7	19/02/2016	3/04/16	44	9	12	25
S1	Woogenellup	2	8	19/02/2016	3/04/16	44	5	7	8
S1	Denmark	2	9	19/02/2016	3/04/16	44	5	3	10
S1	Monti	2	10	19/02/2016	3/04/16	44	13	25	8
S1	Narrikup	2	11	19/02/2016	3/04/16	44	16	9	14
S1	Leura	2	12	19/02/2016	3/04/16	44	21	14	6
S1	Woogenellup	3	13	19/02/2016	3/04/16	44	11	20	6
S1	Antas 	3	14	19/02/2016	3/04/16	44	16	10	7
S1	Monti	3	15	19/02/2016	3/04/16	44	10	10	7
S1	Narrikup	3	16	19/02/2016	3/04/16	44	0	8	16
S1	Denmark	3	17	19/02/2016	3/04/16	44	3	12	7
S1	Leura	3	18	19/02/2016	3/04/16	44	14	14	12
S1	Antas 	1	1	19/02/2016	6/04/16	47	14	2	6
S1	Monti	1	2	19/02/2016	6/04/16	47	7	12	3
S1	Denmark	1	3	19/02/2016	6/04/16	47	7	1	13
S1	Leura	1	4	19/02/2016	6/04/16	47	9	6	10
S1	Narrikup	1	5	19/02/2016	6/04/16	47	8	8	12
S1	Woogenellup	1	6	19/02/2016	6/04/16	47	10	10	4
S1	Antas 	2	7	19/02/2016	6/04/16	47	12	17	25
S1	Woogenellup	2	8	19/02/2016	6/04/16	47	8	9	8
S1	Denmark	2	9	19/02/2016	6/04/16	47	4	6	13
S1	Monti	2	10	19/02/2016	6/04/16	47	10	9	8
S1	Narrikup	2	11	19/02/2016	6/04/16	47	18	6	14
S1	Leura	2	12	19/02/2016	6/04/16	47	20	12	6
S1	Woogenellup	3	13	19/02/2016	6/04/16	47	11	20	10
S1	Antas 	3	14	19/02/2016	6/04/16	47	16	15	12
S1	Monti	3	15	19/02/2016	6/04/16	47	12	10	10
S1	Narrikup	3	16	19/02/2016	6/04/16	47	0	9	19
S1	Denmark	3	17	19/02/2016	6/04/16	47	2	15	10
S1	Leura	3	18	19/02/2016	6/04/16	47	11	12	14
S1	Antas 	1	1	19/02/2016	8/04/16	49	13	2	7
S1	Monti	1	2	19/02/2016	8/04/16	49	7	12	3
S1	Denmark	1	3	19/02/2016	8/04/16	49	7	1	12
S1	Leura	1	4	19/02/2016	8/04/16	49	9	6	10
S1	Narrikup	1	5	19/02/2016	8/04/16	49	8	8	12
S1	Woogenellup	1	6	19/02/2016	8/04/16	49	10	10	5
S1	Antas 	2	7	19/02/2016	8/04/16	49	12	17	24
S1	Woogenellup	2	8	19/02/2016	8/04/16	49	8	9	8
S1	Denmark	2	9	19/02/2016	8/04/16	49	4	6	13
S1	Monti	2	10	19/02/2016	8/04/16	49	10	9	8
S1	Narrikup	2	11	19/02/2016	8/04/16	49	18	6	14
S1	Leura	2	12	19/02/2016	8/04/16	49	20	12	6
S1	Woogenellup	3	13	19/02/2016	8/04/16	49	11	20	10
S1	Antas 	3	14	19/02/2016	8/04/16	49	16	15	12
S1	Monti	3	15	19/02/2016	8/04/16	49	12	10	10
S1	Narrikup	3	16	19/02/2016	8/04/16	49	2	9	17
S1	Denmark	3	17	19/02/2016	8/04/16	49	2	15	10
S1	Leura	3	18	19/02/2016	8/04/16	49	11	12	14
S2	Narrikup	1	19	30/03/2016	30/03/16	0	0	0	0
S2	Monti	1	20	30/03/2016	30/03/16	0	0	0	0
S2	Woogenellup	1	21	30/03/2016	30/03/16	0	0	0	0
S2	Leura	1	22	30/03/2016	30/03/16	0	0	0	0
S2	Denmark	1	23	30/03/2016	30/03/16	0	0	0	0
S2	Antas 	1	24	30/03/2016	30/03/16	0	0	0	0
S2	Leura	2	25	30/03/2016	30/03/16	0	0	0	0
S2	Woogenellup	2	26	30/03/2016	30/03/16	0	0	0	0
S2	Denmark	2	27	30/03/2016	30/03/16	0	0	0	0
S2	Narrikup	2	28	30/03/2016	30/03/16	0	0	0	0
S2	Antas 	2	29	30/03/2016	30/03/16	0	0	0	0
S2	Monti	2	30	30/03/2016	30/03/16	0	0	0	0
S2	Denmark	3	31	30/03/2016	30/03/16	0	0	0	0
S2	Antas 	3	32	30/03/2016	30/03/16	0	0	0	0
S2	Monti	3	33	30/03/2016	30/03/16	0	0	0	0
S2	Woogenellup	3	34	30/03/2016	30/03/16	0	0	0	0
S2	Leura	3	35	30/03/2016	30/03/16	0	0	0	0
S2	Narrikup	3	36	30/03/2016	30/03/16	0	0	0	0
S2	Narrikup	1	19	30/03/2016	6/04/16	7	0	1	3
S2	Monti	1	20	30/03/2016	6/04/16	7	0	0	3
S2	Woogenellup	1	21	30/03/2016	6/04/16	7	2	2	0
S2	Leura	1	22	30/03/2016	6/04/16	7	0	3	1
S2	Denmark	1	23	30/03/2016	6/04/16	7	0	3	1
S2	Antas 	1	24	30/03/2016	6/04/16	7	1	0	2
S2	Leura	2	25	30/03/2016	6/04/16	7	1	4	0
S2	Woogenellup	2	26	30/03/2016	6/04/16	7	2	3	0
S2	Denmark	2	27	30/03/2016	6/04/16	7	0	1	0
S2	Narrikup	2	28	30/03/2016	6/04/16	7	1	4	3
S2	Antas 	2	29	30/03/2016	6/04/16	7	0	3	1
S2	Monti	2	30	30/03/2016	6/04/16	7	2	0	4
S2	Denmark	3	31	30/03/2016	6/04/16	7	0	3	0
S2	Antas 	3	32	30/03/2016	6/04/16	7	1	0	4
