SowTreat	Cultivar	Block 	PlotNumber 	SowingD	Date 	DAS	S1	S2	S3	S4	S5
S6	Leura	2	97	11/10/2016	3/01/2017	84	0	0	0	0	0
S6	Monti	2	98	11/10/2016	3/01/2017	84	1	1	1	1	1
S6	Woogenellup	2	99	11/10/2016	3/01/2017	84	1	1	1	1	1
S6	Denmark	2	100	11/10/2016	3/01/2017	84	0	0	0	0	0
S6	Narrikup	2	101	11/10/2016	3/01/2017	84	1	1	1	1	1
S6	Antas 	2	102	11/10/2016	3/01/2017	84	1	1	0	0	0
S6	Woogenellup	3	103	11/10/2016	3/01/2017	84	0	1	1	0	0
S6	Leura	3	104	11/10/2016	3/01/2017	84	0	0	0	0	0
S6	Antas 	3	105	11/10/2016	3/01/2017	84	0	0	0	0	0
S6	Denmark	3	106	11/10/2016	3/01/2017	84	0	0	1	1	0
S6	Narrikup	3	107	11/10/2016	3/01/2017	84	1	1	1	1	1
S6	Monti	3	108	11/10/2016	3/01/2017	84	1	1	1	1	1
S6	Denmark	1	91	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Monti	1	92	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Woogenellup	1	93	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Leura	1	94	11/10/2016	6/01/2017	87	0	0	0	0	0
S6	Antas 	1	95	11/10/2016	6/01/2017	87	0	1	1	0	0
S6	Narrikup	1	96	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Leura	2	97	11/10/2016	6/01/2017	87	0	0	0	1	0
S6	Monti	2	98	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Woogenellup	2	99	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Denmark	2	100	11/10/2016	6/01/2017	87	1	1	0	0	0
S6	Narrikup	2	101	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Antas 	2	102	11/10/2016	6/01/2017	87	1	1	0	1	0
S6	Woogenellup	3	103	11/10/2016	6/01/2017	87	0	1	1	1	0
S6	Leura	3	104	11/10/2016	6/01/2017	87	0	0	0	0	0
S6	Antas 	3	105	11/10/2016	6/01/2017	87	0	1	1	0	0
S6	Denmark	3	106	11/10/2016	6/01/2017	87	0	0	1	1	0
S6	Narrikup	3	107	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Monti	3	108	11/10/2016	6/01/2017	87	1	1	1	1	1
S6	Denmark	1	91	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Monti	1	92	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Woogenellup	1	93	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Leura	1	94	11/10/2016	9/01/2017	90	0	0	0	0	0
S6	Antas 	1	95	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Narrikup	1	96	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Leura	2	97	11/10/2016	9/01/2017	90	0	0	1	1	0
S6	Monti	2	98	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Woogenellup	2	99	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Denmark	2	100	11/10/2016	9/01/2017	90	1	1	1	0	0
S6	Narrikup	2	101	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Antas 	2	102	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Woogenellup	3	103	11/10/2016	9/01/2017	90	1	1	1	1	0
S6	Leura	3	104	11/10/2016	9/01/2017	90	0	0	0	0	0
S6	Antas 	3	105	11/10/2016	9/01/2017	90	1	1	1	1	0
S6	Denmark	3	106	11/10/2016	9/01/2017	90	0	1	1	1	1
S6	Narrikup	3	107	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Monti	3	108	11/10/2016	9/01/2017	90	1	1	1	1	1
S6	Denmark	1	91	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Monti	1	92	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Woogenellup	1	93	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Leura	1	94	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Antas 	1	95	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Narrikup	1	96	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Leura	2	97	11/10/2016	13/01/2017	94	1	1	1	1	0
S6	Monti	2	98	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Woogenellup	2	99	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Denmark	2	100	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Narrikup	2	101	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Antas 	2	102	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Woogenellup	3	103	11/10/2016	13/01/2017	94	1	1	1	1	0
S6	Leura	3	104	11/10/2016	13/01/2017	94	1	1	1	0	1
S6	Antas 	3	105	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Denmark	3	106	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Narrikup	3	107	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Monti	3	108	11/10/2016	13/01/2017	94	1	1	1	1	1
S6	Denmark	1	91	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Monti	1	92	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Woogenellup	1	93	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Leura	1	94	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Antas 	1	95	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Narrikup	1	96	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Leura	2	97	11/10/2016	15/01/2017	96	1	1	1	1	0
S6	Monti	2	98	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Woogenellup	2	99	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Denmark	2	100	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Narrikup	2	101	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Antas 	2	102	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Woogenellup	3	103	11/10/2016	15/01/2017	96	1	1	1	1	0
S6	Leura	3	104	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Antas 	3	105	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Denmark	3	106	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Narrikup	3	107	11/10/2016	15/01/2017	96	1	1	1	1	1
S6	Monti	3	108	11/10/2016	15/01/2017	96	1	1	1	1	1
S7	Denmark	1	109	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Antas 	1	110	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Woogenellup	1	111	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Leura	1	112	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Narrikup	1	113	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Monti	1	114	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Woogenellup	2	115	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Leura	2	116	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Narrikup	2	117	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Antas 	2	118	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Denmark	2	119	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Monti	2	120	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Leura	3	121	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Woogenellup	3	122	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Antas 	3	123	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Monti	3	124	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Narrikup	3	125	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Denmark	3	126	24/11/2016	13/01/2017	50	0	0	0	0	0
S7	Denmark	1	109	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Antas 	1	110	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Woogenellup	1	111	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Leura	1	112	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Narrikup	1	113	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Monti	1	114	24/11/2016	15/01/2017	52	1	1	1	0	1
S7	Woogenellup	2	115	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Leura	2	116	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Narrikup	2	117	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Antas 	2	118	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Denmark	2	119	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Monti	2	120	24/11/2016	15/01/2017	52	1	0	1	1	1
S7	Leura	3	121	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Woogenellup	3	122	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Antas 	3	123	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Monti	3	124	24/11/2016	15/01/2017	52	1	1	1	1	1
S7	Narrikup	3	125	24/11/2016	15/01/2017	52	0	0	0	0	0
S7	Denmark	3	126	24/11/2016	15/01/2017	52	0	0	0	0	0
