"SowingD" "Date" "Cultivar" "SowTreat" "DAS" "Plot" "Variable" "S1" "S2" "S3" "S4" "S5" "Percent" "TT_meas" "TT_sow" "Pp_sow" "TTAS"
"156" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Bur1" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"157" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Bur2" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"158" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Bur3" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"159" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Bur4" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"160" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Bud" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"161" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Early" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"162" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Open" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"163" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Bur3" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"164" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Bur1" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"165" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Bur2" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"166" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Bur3" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"167" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Bur4" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"168" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Bud" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"169" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Early" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"170" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Open" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"171" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Petal" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"172" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Bur1" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"173" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Bur2" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"174" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Bur3" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"175" 2015-06-24 2015-10-16 "Leura" "S1" 114 4 "Bur4" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"176" 2015-06-24 2015-10-16 "Denmark" "S1" 114 3 "Petal" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"177" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Early" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"178" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Open" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"179" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Petal" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"180" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Bur1" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"181" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Bur2" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"182" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Bur3" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"183" 2015-06-24 2015-10-16 "Narrikup" "S1" 114 5 "Bur4" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
