WaterPot	Temp	Cv	rep	startDate 	DateRead	RadicleLenghtMm	HoursofTest
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	60	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	52	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	46	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	60	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	47	96.00
0_Freewater 	20	Denmark	1	19/07/2015	23/07/2015	36	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	61	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	60	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	36	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	47	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	46	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Denmark	2	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	46	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	48	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	60	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	35	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	31	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	62	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Denmark	3	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	52	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	46	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	61	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	35	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	32	96.00
0_Freewater 	20	Denmark	4	19/07/2015	23/07/2015	60	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	53	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	35	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	15	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	29	96.00
0_Freewater 	20	Monti	1	19/07/2015	23/07/2015	13	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	43	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	33	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	49	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	15	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	16	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	47	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	52	96.00
0_Freewater 	20	Monti	2	19/07/2015	23/07/2015	46	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	28	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	27	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	51	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	53	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	35	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	52	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	27	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	17	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Monti	3	19/07/2015	23/07/2015	33	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	50	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	37	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	52	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	32	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	22	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	13	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	28	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	45	96.00
0_Freewater 	20	Monti	4	19/07/2015	23/07/2015	39	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	36	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	26	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	22	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	28	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	21	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	31	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	37	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	31	96.00
0_Freewater 	20	Narrikup	1	19/07/2015	23/07/2015	12	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	41	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	35	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	21	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	37	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	15	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	21	96.00
0_Freewater 	20	Narrikup	2	19/07/2015	23/07/2015	25	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	35	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	33	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	21	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	14	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	26	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	20	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	40	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	19	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	30	96.00
0_Freewater 	20	Narrikup	3	19/07/2015	23/07/2015	34	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	24	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	40	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	41	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	13	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	20	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	29	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	23	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	42	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	32	96.00
0_Freewater 	20	Narrikup	4	19/07/2015	23/07/2015	34	96.00
