"Cultivar" "SowTreat" "Variable" "Date" "SowingD" "DAS" "av_Perc" "av_TT" "av_DAS"
"619" "Leura" "S1" "Flowering" 2015-11-18 2015-06-24 147 100 1288.55 147
"620" "Leura" "S1" "Flowering" 2015-11-23 2015-06-24 152 100 1340.85 152
"621" "Leura" "S1" "Flowering" 2015-11-27 2015-06-24 156 93.3333333333333 1380.45 156
"622" "Leura" "S1" "Flowering" 2015-12-07 2015-06-24 166 100 1462.05 166
"623" "Leura" "S1" "Flowering" 2015-12-10 2015-06-24 169 86.6666666666667 1489.5 169
"624" "Leura" "S1" "Flowering" 2015-12-18 2015-06-24 177 53.3333333333333 1566.05 177
"625" "Leura" "S1" "Flowering" 2015-12-29 2015-06-24 188 53.3333333333333 1685.45 188
"626" "Leura" "S1" "Flowering" 2016-01-04 2015-06-24 194 NA 1770.85 194
"627" "Leura" "S1" "Flowering" 2016-01-15 2015-06-24 205 NA 1899.45 205
"628" "Leura" "S2" "Bud" 2015-10-24 2015-07-28 88 0 644.4 88
"629" "Leura" "S2" "Bud" 2015-10-28 2015-07-28 92 0 672.15 92
"630" "Leura" "S2" "Bud" 2015-11-02 2015-07-28 97 0 710.05 97
"631" "Leura" "S2" "Bud" 2015-11-04 2015-07-28 99 0 726.9 99
"632" "Leura" "S2" "Bud" 2015-11-09 2015-07-28 104 53.3333333333333 766.6 104
"633" "Leura" "S2" "Bud" 2015-11-14 2015-07-28 109 93.3333333333333 803.95 109
"634" "Leura" "S2" "Bud" 2015-11-19 2015-07-28 114 66.6666666666667 832.6 114
"635" "Leura" "S2" "Bud" 2015-11-24 2015-07-28 119 53.3333333333333 889.2 119
"636" "Leura" "S2" "Bud" 2015-11-27 2015-07-28 122 86.6666666666667 918.1 122
"637" "Leura" "S2" "Bud" 2015-12-02 2015-07-28 127 80 950.85 127
"638" "Leura" "S2" "Bud" 2015-12-07 2015-07-28 132 80 999.7 132
"639" "Leura" "S2" "Bud" 2015-12-10 2015-07-28 135 40 1027.15 135
"640" "Leura" "S2" "Bud" 2015-12-14 2015-07-28 139 6.66666666666667 1057.5 139
"641" "Leura" "S2" "Bud" 2015-12-18 2015-07-28 143 20 1103.7 143
"642" "Leura" "S2" "Bud" 2015-12-22 2015-07-28 147 26.6666666666667 1148.85 147
"643" "Leura" "S2" "Bud" 2015-12-29 2015-07-28 154 0 1223.1 154
"644" "Leura" "S2" "Bud" 2016-01-04 2015-07-28 160 NA 1308.5 160
"645" "Leura" "S2" "Bud" 2016-01-08 2015-07-28 164 0 1365.85 164
"646" "Leura" "S2" "Bur" 2015-10-24 2015-07-28 88 0 644.4 88
"647" "Leura" "S2" "Bur" 2015-10-28 2015-07-28 92 0 672.15 92
"648" "Leura" "S2" "Bur" 2015-11-02 2015-07-28 97 0 710.05 97
"649" "Leura" "S2" "Bur" 2015-11-04 2015-07-28 99 0 726.9 99
"650" "Leura" "S2" "Bur" 2015-11-09 2015-07-28 104 0 766.6 104
"651" "Leura" "S2" "Bur" 2015-11-14 2015-07-28 109 0 803.95 109
"652" "Leura" "S2" "Bur" 2015-11-19 2015-07-28 114 26.6666666666667 832.6 114
"653" "Leura" "S2" "Bur" 2015-11-24 2015-07-28 119 46.6666666666667 889.2 119
"654" "Leura" "S2" "Bur" 2015-11-27 2015-07-28 122 66.6666666666667 918.1 122
"655" "Leura" "S2" "Bur" 2015-12-02 2015-07-28 127 60 950.85 127
"656" "Leura" "S2" "Bur" 2015-12-07 2015-07-28 132 80 999.7 132
"657" "Leura" "S2" "Bur" 2015-12-10 2015-07-28 135 93.3333333333333 1027.15 135
"658" "Leura" "S2" "Bur" 2015-12-14 2015-07-28 139 93.3333333333333 1057.5 139
"659" "Leura" "S2" "Bur" 2015-12-18 2015-07-28 143 80 1103.7 143
"660" "Leura" "S2" "Bur" 2015-12-22 2015-07-28 147 100 1148.85 147
"661" "Leura" "S2" "Bur" 2015-12-29 2015-07-28 154 100 1223.1 154
"662" "Leura" "S2" "Bur" 2016-01-04 2015-07-28 160 NA 1308.5 160
"663" "Leura" "S2" "Bur" 2016-01-08 2015-07-28 164 100 1365.85 164
"664" "Leura" "S2" "Flowering" 2015-10-24 2015-07-28 88 0 644.4 88
"665" "Leura" "S2" "Flowering" 2015-10-28 2015-07-28 92 0 672.15 92
"666" "Leura" "S2" "Flowering" 2015-11-02 2015-07-28 97 0 710.05 97
"667" "Leura" "S2" "Flowering" 2015-11-04 2015-07-28 99 0 726.9 99
"668" "Leura" "S2" "Flowering" 2015-11-09 2015-07-28 104 33.3333333333333 766.6 104
"669" "Leura" "S2" "Flowering" 2015-11-14 2015-07-28 109 73.3333333333333 803.95 109
"670" "Leura" "S2" "Flowering" 2015-11-19 2015-07-28 114 73.3333333333333 832.6 114
"671" "Leura" "S2" "Flowering" 2015-11-24 2015-07-28 119 100 889.2 119
"672" "Leura" "S2" "Flowering" 2015-11-27 2015-07-28 122 93.3333333333333 918.1 122
"673" "Leura" "S2" "Flowering" 2015-12-02 2015-07-28 127 100 950.85 127
"674" "Leura" "S2" "Flowering" 2015-12-07 2015-07-28 132 100 999.7 132
"675" "Leura" "S2" "Flowering" 2015-12-10 2015-07-28 135 100 1027.15 135
"676" "Leura" "S2" "Flowering" 2015-12-14 2015-07-28 139 100 1057.5 139
"677" "Leura" "S2" "Flowering" 2015-12-18 2015-07-28 143 73.3333333333333 1103.7 143
"678" "Leura" "S2" "Flowering" 2015-12-22 2015-07-28 147 80 1148.85 147
"679" "Leura" "S2" "Flowering" 2015-12-29 2015-07-28 154 53.3333333333333 1223.1 154
"680" "Leura" "S2" "Flowering" 2016-01-04 2015-07-28 160 NA 1308.5 160
"681" "Leura" "S2" "Flowering" 2016-01-08 2015-07-28 164 26.6666666666667 1365.85 164
"682" "Leura" "S3" "Bud" 2015-11-12 2015-09-15 58 0 344.9 58
"683" "Leura" "S3" "Bud" 2015-11-16 2015-09-15 62 0 368.9 62
"684" "Leura" "S3" "Bud" 2015-11-20 2015-09-15 66 0 400.4 66
"685" "Leura" "S3" "Bud" 2015-11-27 2015-09-15 73 20 474.65 73
"686" "Leura" "S3" "Bud" 2015-12-02 2015-09-15 78 40 507.4 78
"687" "Leura" "S3" "Bud" 2015-12-07 2015-09-15 83 53.3333333333333 556.25 83
"688" "Leura" "S3" "Bud" 2015-12-10 2015-09-15 86 60 583.7 86
"689" "Leura" "S3" "Bud" 2015-12-14 2015-09-15 90 73.3333333333333 614.05 90
"690" "Leura" "S3" "Bud" 2015-12-18 2015-09-15 94 93.3333333333333 660.25 94
"691" "Leura" "S3" "Bud" 2015-12-21 2015-09-15 97 93.3333333333333 692.75 97
"692" "Leura" "S3" "Bud" 2015-12-24 2015-09-15 100 20 725.6 100
"693" "Leura" "S3" "Bud" 2015-12-27 2015-09-15 103 80 750.2 103
"694" "Leura" "S3" "Bud" 2015-12-31 2015-09-15 107 73.3333333333333 803.2 107
"695" "Leura" "S3" "Bud" 2016-01-04 2015-09-15 111 93.3333333333333 865.05 111
"696" "Leura" "S3" "Bud" 2016-01-08 2015-09-15 115 80 922.4 115
"697" "Leura" "S3" "Bud" 2016-01-12 2015-09-15 119 100 959.5 119
"698" "Leura" "S3" "Bud" 2016-01-17 2015-09-15 124 93.3333333333333 1018.3 124
"699" "Leura" "S3" "Bud" 2016-01-22 2015-09-15 129 86.6666666666667 1084.25 129
"700" "Leura" "S3" "Bud" 2016-01-29 2015-09-15 136 40 1165.65 136
"701" "Leura" "S3" "Bud" 2016-02-04 2015-09-15 142 13.3333333333333 1244.45 142
"702" "Leura" "S3" "Bud" 2016-02-22 2015-09-15 160 6.66666666666667 1491.45 160
"703" "Leura" "S3" "Bur" 2015-11-12 2015-09-15 58 0 344.9 58
"704" "Leura" "S3" "Bur" 2015-11-16 2015-09-15 62 0 368.9 62
"705" "Leura" "S3" "Bur" 2015-11-20 2015-09-15 66 0 400.4 66
"706" "Leura" "S3" "Bur" 2015-11-27 2015-09-15 73 0 474.65 73
"707" "Leura" "S3" "Bur" 2015-12-02 2015-09-15 78 0 507.4 78
"708" "Leura" "S3" "Bur" 2015-12-07 2015-09-15 83 0 556.25 83
"709" "Leura" "S3" "Bur" 2015-12-10 2015-09-15 86 0 583.7 86
"710" "Leura" "S3" "Bur" 2015-12-14 2015-09-15 90 20 614.05 90
"711" "Leura" "S3" "Bur" 2015-12-18 2015-09-15 94 6.66666666666667 660.25 94
"712" "Leura" "S3" "Bur" 2015-12-21 2015-09-15 97 33.3333333333333 692.75 97
"713" "Leura" "S3" "Bur" 2015-12-24 2015-09-15 100 40 725.6 100
"714" "Leura" "S3" "Bur" 2015-12-27 2015-09-15 103 46.6666666666667 750.2 103
"715" "Leura" "S3" "Bur" 2015-12-31 2015-09-15 107 86.6666666666667 803.2 107
"716" "Leura" "S3" "Bur" 2016-01-04 2015-09-15 111 86.6666666666667 865.05 111
"717" "Leura" "S3" "Bur" 2016-01-08 2015-09-15 115 86.6666666666667 922.4 115
"718" "Leura" "S3" "Bur" 2016-01-12 2015-09-15 119 93.3333333333333 959.5 119
"719" "Leura" "S3" "Bur" 2016-01-17 2015-09-15 124 100 1018.3 124
"720" "Leura" "S3" "Bur" 2016-01-22 2015-09-15 129 93.3333333333333 1084.25 129
"721" "Leura" "S3" "Bur" 2016-01-29 2015-09-15 136 100 1165.65 136
"722" "Leura" "S3" "Bur" 2016-02-04 2015-09-15 142 100 1244.45 142
"723" "Leura" "S3" "Bur" 2016-02-22 2015-09-15 160 100 1491.45 160
"724" "Leura" "S3" "Flowering" 2015-11-12 2015-09-15 58 0 344.9 58
"725" "Leura" "S3" "Flowering" 2015-11-16 2015-09-15 62 0 368.9 62
"726" "Leura" "S3" "Flowering" 2015-11-20 2015-09-15 66 0 400.4 66
"727" "Leura" "S3" "Flowering" 2015-11-27 2015-09-15 73 6.66666666666667 474.65 73
"728" "Leura" "S3" "Flowering" 2015-12-02 2015-09-15 78 0 507.4 78
"729" "Leura" "S3" "Flowering" 2015-12-07 2015-09-15 83 53.3333333333333 556.25 83
"730" "Leura" "S3" "Flowering" 2015-12-10 2015-09-15 86 60 583.7 86
"731" "Leura" "S3" "Flowering" 2015-12-14 2015-09-15 90 73.3333333333333 614.05 90
"732" "Leura" "S3" "Flowering" 2015-12-18 2015-09-15 94 93.3333333333333 660.25 94
"733" "Leura" "S3" "Flowering" 2015-12-21 2015-09-15 97 100 692.75 97
"734" "Leura" "S3" "Flowering" 2015-12-24 2015-09-15 100 100 725.6 100
"735" "Leura" "S3" "Flowering" 2015-12-27 2015-09-15 103 100 750.2 103
"736" "Leura" "S3" "Flowering" 2015-12-31 2015-09-15 107 100 803.2 107
"737" "Leura" "S3" "Flowering" 2016-01-04 2015-09-15 111 100 865.05 111
"738" "Leura" "S3" "Flowering" 2016-01-08 2015-09-15 115 100 922.4 115
"739" "Leura" "S3" "Flowering" 2016-01-12 2015-09-15 119 100 959.5 119
"740" "Leura" "S3" "Flowering" 2016-01-17 2015-09-15 124 100 1018.3 124
"741" "Leura" "S3" "Flowering" 2016-01-22 2015-09-15 129 100 1084.25 129
"742" "Leura" "S3" "Flowering" 2016-01-29 2015-09-15 136 100 1165.65 136
"743" "Leura" "S3" "Flowering" 2016-02-04 2015-09-15 142 93.3333333333333 1244.45 142
"744" "Leura" "S3" "Flowering" 2016-02-22 2015-09-15 160 93.3333333333333 1491.45 160
"745" "Leura" "S4" "Bud" 2015-12-24 2015-11-05 49 0 435.15 49
"746" "Leura" "S4" "Bud" 2015-12-27 2015-11-05 52 0 459.75 52
"747" "Leura" "S4" "Bud" 2015-12-31 2015-11-05 56 0 512.75 56
"748" "Leura" "S4" "Bud" 2016-01-04 2015-11-05 60 0 574.6 60
"749" "Leura" "S4" "Bud" 2016-01-07 2015-11-05 63 0 621.7 63
"750" "Leura" "S4" "Bud" 2016-01-12 2015-11-05 68 0 669.05 68
"751" "Leura" "S4" "Bud" 2016-01-17 2015-11-05 73 0 727.85 73
"752" "Leura" "S4" "Bud" 2016-01-21 2015-11-05 77 0 781.75 77
"753" "Leura" "S4" "Bud" 2016-01-25 2015-11-05 81 0 823.25 81
"754" "Leura" "S4" "Bud" 2016-01-29 2015-11-05 85 0 875.2 85
"755" "Leura" "S4" "Bud" 2016-02-02 2015-11-05 89 53.3333333333333 933.55 89
"756" "Leura" "S4" "Bud" 2016-02-05 2015-11-05 92 60 961.1 92
"757" "Leura" "S4" "Bud" 2016-02-09 2015-11-05 96 73.3333333333333 1016.45 96
"758" "Leura" "S4" "Bud" 2016-02-12 2015-11-05 99 60 1060.6 99
"759" "Leura" "S4" "Bud" 2016-02-18 2015-11-05 105 80 1143.85 105
"760" "Leura" "S4" "Bud" 2016-02-24 2015-11-05 111 56 1221.15 111
"761" "Leura" "S4" "Bud" 2016-03-02 2015-11-05 118 6.66666666666667 1334.2 118
"762" "Leura" "S4" "Bud" 2016-03-10 2015-11-05 126 13.3333333333333 1476.5 126
"763" "Leura" "S4" "Bud" 2016-03-19 2015-11-05 135 20 1615.65 135
"764" "Leura" "S4" "Bud" 2016-05-06 2015-11-05 183 0 2378.85 183
"765" "Leura" "S4" "Bur" 2015-12-24 2015-11-05 49 0 435.15 49
"766" "Leura" "S4" "Bur" 2015-12-27 2015-11-05 52 0 459.75 52
"767" "Leura" "S4" "Bur" 2015-12-31 2015-11-05 56 0 512.75 56
"768" "Leura" "S4" "Bur" 2016-01-04 2015-11-05 60 0 574.6 60
"769" "Leura" "S4" "Bur" 2016-01-07 2015-11-05 63 0 621.7 63
"770" "Leura" "S4" "Bur" 2016-01-12 2015-11-05 68 0 669.05 68
"771" "Leura" "S4" "Bur" 2016-01-17 2015-11-05 73 0 727.85 73
"772" "Leura" "S4" "Bur" 2016-01-21 2015-11-05 77 0 781.75 77
"773" "Leura" "S4" "Bur" 2016-01-25 2015-11-05 81 0 823.25 81
"774" "Leura" "S4" "Bur" 2016-01-29 2015-11-05 85 0 875.2 85
"775" "Leura" "S4" "Bur" 2016-02-02 2015-11-05 89 0 933.55 89
"776" "Leura" "S4" "Bur" 2016-02-05 2015-11-05 92 0 961.1 92
"777" "Leura" "S4" "Bur" 2016-02-09 2015-11-05 96 0 1016.45 96
"778" "Leura" "S4" "Bur" 2016-02-12 2015-11-05 99 13.3333333333333 1060.6 99
"779" "Leura" "S4" "Bur" 2016-02-18 2015-11-05 105 33.3333333333333 1143.85 105
"780" "Leura" "S4" "Bur" 2016-02-24 2015-11-05 111 76 1221.15 111
"781" "Leura" "S4" "Bur" 2016-03-02 2015-11-05 118 93.3333333333333 1334.2 118
"782" "Leura" "S4" "Bur" 2016-03-10 2015-11-05 126 100 1476.5 126
"783" "Leura" "S4" "Bur" 2016-03-19 2015-11-05 135 100 1615.65 135
"784" "Leura" "S4" "Bur" 2016-05-06 2015-11-05 183 100 2378.85 183
"785" "Leura" "S4" "Flowering" 2015-12-24 2015-11-05 49 0 435.15 49
"786" "Leura" "S4" "Flowering" 2015-12-27 2015-11-05 52 0 459.75 52
"787" "Leura" "S4" "Flowering" 2015-12-31 2015-11-05 56 0 512.75 56
"788" "Leura" "S4" "Flowering" 2016-01-04 2015-11-05 60 0 574.6 60
"789" "Leura" "S4" "Flowering" 2016-01-07 2015-11-05 63 0 621.7 63
"790" "Leura" "S4" "Flowering" 2016-01-12 2015-11-05 68 0 669.05 68
"791" "Leura" "S4" "Flowering" 2016-01-17 2015-11-05 73 0 727.85 73
"792" "Leura" "S4" "Flowering" 2016-01-21 2015-11-05 77 0 781.75 77
"793" "Leura" "S4" "Flowering" 2016-01-25 2015-11-05 81 0 823.25 81
"794" "Leura" "S4" "Flowering" 2016-01-29 2015-11-05 85 0 875.2 85
"795" "Leura" "S4" "Flowering" 2016-02-02 2015-11-05 89 13.3333333333333 933.55 89
"796" "Leura" "S4" "Flowering" 2016-02-05 2015-11-05 92 46.6666666666667 961.1 92
"797" "Leura" "S4" "Flowering" 2016-02-09 2015-11-05 96 66.6666666666667 1016.45 96
"798" "Leura" "S4" "Flowering" 2016-02-12 2015-11-05 99 100 1060.6 99
"799" "Leura" "S4" "Flowering" 2016-02-18 2015-11-05 105 93.3333333333333 1143.85 105
"800" "Leura" "S4" "Flowering" 2016-02-24 2015-11-05 111 100 1221.15 111
"801" "Leura" "S4" "Flowering" 2016-03-02 2015-11-05 118 100 1334.2 118
"802" "Leura" "S4" "Flowering" 2016-03-10 2015-11-05 126 100 1476.5 126
"803" "Leura" "S4" "Flowering" 2016-03-19 2015-11-05 135 100 1615.65 135
"804" "Leura" "S4" "Flowering" 2016-05-06 2015-11-05 183 0 2378.85 183
"805" "Leura" "S5" "Bud" 2016-02-02 2015-12-15 49 0 598.95 49
"806" "Leura" "S5" "Bud" 2016-02-05 2015-12-15 52 0 626.5 52
"807" "Leura" "S5" "Bud" 2016-02-09 2015-12-15 56 0 681.85 56
"808" "Leura" "S5" "Bud" 2016-02-11 2015-12-15 58 0 709.1 58
"809" "Leura" "S5" "Bud" 2016-02-17 2015-12-15 64 0 798.65 64
"810" "Leura" "S5" "Bud" 2016-02-23 2015-12-15 70 0 876.35 70
"811" "Leura" "S5" "Bud" 2016-02-28 2015-12-15 75 0 943.55 75
"812" "Leura" "S5" "Bud" 2016-03-04 2015-12-15 80 0 1045.1 80
"813" "Leura" "S5" "Bud" 2016-03-08 2015-12-15 84 0 1116.35 84
"814" "Leura" "S5" "Bud" 2016-03-12 2015-12-15 88 0 1167.7 88
"815" "Leura" "S5" "Bud" 2016-03-16 2015-12-15 92 0 1231.15 92
"816" "Leura" "S5" "Bud" 2016-03-23 2015-12-15 99 0 1336.5 99
"817" "Leura" "S5" "Bud" 2016-04-13 2015-12-15 120 0 1674.8 120
"818" "Leura" "S5" "Bud" 2016-05-06 2015-12-15 143 0 2044.25 143
"819" "Leura" "S5" "Bud" 2016-05-12 2015-12-15 149 0 2127.6 149
"820" "Leura" "S5" "Bud" 2016-05-19 2015-12-15 156 0 2233.25 156
"821" "Leura" "S5" "Bud" 2016-06-01 2015-12-15 169 0 2434.9 169
"822" "Leura" "S5" "Bud" 2016-06-03 2015-12-15 171 0 2465.45 171
"823" "Leura" "S5" "Bur" 2016-02-02 2015-12-15 49 0 598.95 49
"824" "Leura" "S5" "Bur" 2016-02-05 2015-12-15 52 0 626.5 52
"825" "Leura" "S5" "Bur" 2016-02-09 2015-12-15 56 0 681.85 56
"826" "Leura" "S5" "Bur" 2016-02-11 2015-12-15 58 0 709.1 58
"827" "Leura" "S5" "Bur" 2016-02-17 2015-12-15 64 0 798.65 64
"828" "Leura" "S5" "Bur" 2016-02-23 2015-12-15 70 0 876.35 70
"829" "Leura" "S5" "Bur" 2016-02-28 2015-12-15 75 0 943.55 75
"830" "Leura" "S5" "Bur" 2016-03-04 2015-12-15 80 0 1045.1 80
"831" "Leura" "S5" "Bur" 2016-03-08 2015-12-15 84 0 1116.35 84
"832" "Leura" "S5" "Bur" 2016-03-12 2015-12-15 88 0 1167.7 88
"833" "Leura" "S5" "Bur" 2016-03-16 2015-12-15 92 0 1231.15 92
"834" "Leura" "S5" "Bur" 2016-03-23 2015-12-15 99 0 1336.5 99
"835" "Leura" "S5" "Bur" 2016-04-13 2015-12-15 120 0 1674.8 120
"836" "Leura" "S5" "Bur" 2016-05-06 2015-12-15 143 0 2044.25 143
"837" "Leura" "S5" "Bur" 2016-05-12 2015-12-15 149 0 2127.6 149
"838" "Leura" "S5" "Bur" 2016-05-19 2015-12-15 156 0 2233.25 156
"839" "Leura" "S5" "Bur" 2016-06-01 2015-12-15 169 0 2434.9 169
"840" "Leura" "S5" "Bur" 2016-06-03 2015-12-15 171 0 2465.45 171
"841" "Leura" "S5" "Flowering" 2016-02-02 2015-12-15 49 0 598.95 49
"842" "Leura" "S5" "Flowering" 2016-02-05 2015-12-15 52 0 626.5 52
"843" "Leura" "S5" "Flowering" 2016-02-09 2015-12-15 56 0 681.85 56
"844" "Leura" "S5" "Flowering" 2016-02-11 2015-12-15 58 0 709.1 58
"845" "Leura" "S5" "Flowering" 2016-02-17 2015-12-15 64 0 798.65 64
"846" "Leura" "S5" "Flowering" 2016-02-23 2015-12-15 70 0 876.35 70
"847" "Leura" "S5" "Flowering" 2016-02-28 2015-12-15 75 0 943.55 75
"848" "Leura" "S5" "Flowering" 2016-03-04 2015-12-15 80 0 1045.1 80
"849" "Leura" "S5" "Flowering" 2016-03-08 2015-12-15 84 0 1116.35 84
"850" "Leura" "S5" "Flowering" 2016-03-12 2015-12-15 88 0 1167.7 88
"851" "Leura" "S5" "Flowering" 2016-03-16 2015-12-15 92 0 1231.15 92
"852" "Leura" "S5" "Flowering" 2016-03-23 2015-12-15 99 0 1336.5 99
"853" "Leura" "S5" "Flowering" 2016-04-13 2015-12-15 120 0 1674.8 120
"854" "Leura" "S5" "Flowering" 2016-05-06 2015-12-15 143 0 2044.25 143
"855" "Leura" "S5" "Flowering" 2016-05-12 2015-12-15 149 0 2127.6 149
"856" "Leura" "S5" "Flowering" 2016-05-19 2015-12-15 156 0 2233.25 156
"857" "Leura" "S5" "Flowering" 2016-06-01 2015-12-15 169 0 2434.9 169
"858" "Leura" "S5" "Flowering" 2016-06-03 2015-12-15 171 0 2465.45 171
"859" "Leura" "S6" "Bud" 2016-05-06 2016-02-17 79 0 1245.6 79
"860" "Leura" "S6" "Bur" 2016-05-06 2016-02-17 79 0 1245.6 79
"861" "Leura" "S6" "Flowering" 2016-05-06 2016-02-17 79 0 1245.6 79
"862" "Leura" "S7" "Bud" 2016-05-06 2016-03-15 52 0 827.35 52
"863" "Leura" "S7" "Bur" 2016-05-06 2016-03-15 52 0 827.35 52
"864" "Leura" "S7" "Flowering" 2016-05-06 2016-03-15 52 0 827.35 52
"865" "Monti" "S1" "Bud" 2015-10-12 2015-06-24 110 0 1044.2 110
"866" "Monti" "S1" "Bud" 2015-10-16 2015-06-24 114 0 1060.8 114
"867" "Monti" "S1" "Bud" 2015-10-19 2015-06-24 117 0 1078.2 117
"868" "Monti" "S1" "Bud" 2015-10-27 2015-06-24 125 66.6666666666667 1124.55 125
"869" "Monti" "S1" "Bud" 2015-11-02 2015-06-24 131 46.6666666666667 1172.4 131
"870" "Monti" "S1" "Bud" 2015-11-04 2015-06-24 133 53.3333333333333 1189.25 133
"871" "Monti" "S1" "Bud" 2015-11-09 2015-06-24 138 53.3333333333333 1228.95 138
"872" "Monti" "S1" "Bud" 2015-11-13 2015-06-24 142 53.3333333333333 1257.75 142
"873" "Monti" "S1" "Bud" 2015-11-18 2015-06-24 147 53.3333333333333 1288.55 147
"874" "Monti" "S1" "Bud" 2015-11-23 2015-06-24 152 50 1340.85 152
"875" "Monti" "S1" "Bud" 2015-11-27 2015-06-24 156 33.3333333333333 1380.45 156
"876" "Monti" "S1" "Bud" 2015-12-07 2015-06-24 166 26.6666666666667 1462.05 166
"877" "Monti" "S1" "Bud" 2015-12-10 2015-06-24 169 13.3333333333333 1489.5 169
"878" "Monti" "S1" "Bud" 2015-12-18 2015-06-24 177 0 1566.05 177
"879" "Monti" "S1" "Bud" 2015-12-29 2015-06-24 188 0 1685.45 188
"880" "Monti" "S1" "Bud" 2016-01-04 2015-06-24 194 NA 1770.85 194
"881" "Monti" "S1" "Bud" 2016-01-15 2015-06-24 205 NA 1899.45 205
"882" "Monti" "S1" "Bur" 2015-10-12 2015-06-24 110 0 1044.2 110
"883" "Monti" "S1" "Bur" 2015-10-16 2015-06-24 114 0 1060.8 114
"884" "Monti" "S1" "Bur" 2015-10-19 2015-06-24 117 0 1078.2 117
"885" "Monti" "S1" "Bur" 2015-10-27 2015-06-24 125 0 1124.55 125
"886" "Monti" "S1" "Bur" 2015-11-02 2015-06-24 131 0 1172.4 131
"887" "Monti" "S1" "Bur" 2015-11-04 2015-06-24 133 0 1189.25 133
"888" "Monti" "S1" "Bur" 2015-11-09 2015-06-24 138 66.6666666666667 1228.95 138
"889" "Monti" "S1" "Bur" 2015-11-13 2015-06-24 142 93.3333333333333 1257.75 142
"890" "Monti" "S1" "Bur" 2015-11-18 2015-06-24 147 100 1288.55 147
"891" "Monti" "S1" "Bur" 2015-11-23 2015-06-24 152 100 1340.85 152
"892" "Monti" "S1" "Bur" 2015-11-27 2015-06-24 156 100 1380.45 156
"893" "Monti" "S1" "Bur" 2015-12-07 2015-06-24 166 93.3333333333333 1462.05 166
"894" "Monti" "S1" "Bur" 2015-12-10 2015-06-24 169 100 1489.5 169
"895" "Monti" "S1" "Bur" 2015-12-18 2015-06-24 177 100 1566.05 177
"896" "Monti" "S1" "Bur" 2015-12-29 2015-06-24 188 100 1685.45 188
"897" "Monti" "S1" "Bur" 2016-01-04 2015-06-24 194 NA 1770.85 194
"898" "Monti" "S1" "Bur" 2016-01-15 2015-06-24 205 NA 1899.45 205
"899" "Monti" "S1" "Flowering" 2015-10-12 2015-06-24 110 0 1044.2 110
"900" "Monti" "S1" "Flowering" 2015-10-16 2015-06-24 114 0 1060.8 114
"901" "Monti" "S1" "Flowering" 2015-10-19 2015-06-24 117 0 1078.2 117
"902" "Monti" "S1" "Flowering" 2015-10-27 2015-06-24 125 60 1124.55 125
"903" "Monti" "S1" "Flowering" 2015-11-02 2015-06-24 131 93.3333333333333 1172.4 131
"904" "Monti" "S1" "Flowering" 2015-11-04 2015-06-24 133 100 1189.25 133
"905" "Monti" "S1" "Flowering" 2015-11-09 2015-06-24 138 100 1228.95 138
"906" "Monti" "S1" "Flowering" 2015-11-13 2015-06-24 142 100 1257.75 142
"907" "Monti" "S1" "Flowering" 2015-11-18 2015-06-24 147 100 1288.55 147
"908" "Monti" "S1" "Flowering" 2015-11-23 2015-06-24 152 86.6666666666667 1340.85 152
"909" "Monti" "S1" "Flowering" 2015-11-27 2015-06-24 156 86.6666666666667 1380.45 156
"910" "Monti" "S1" "Flowering" 2015-12-07 2015-06-24 166 80 1462.05 166
"911" "Monti" "S1" "Flowering" 2015-12-10 2015-06-24 169 60 1489.5 169
"912" "Monti" "S1" "Flowering" 2015-12-18 2015-06-24 177 20 1566.05 177
"913" "Monti" "S1" "Flowering" 2015-12-29 2015-06-24 188 13.3333333333333 1685.45 188
"914" "Monti" "S1" "Flowering" 2016-01-04 2015-06-24 194 NA 1770.85 194
"915" "Monti" "S1" "Flowering" 2016-01-15 2015-06-24 205 NA 1899.45 205
"916" "Monti" "S2" "Bud" 2015-10-24 2015-07-28 88 0 644.4 88
"917" "Monti" "S2" "Bud" 2015-10-28 2015-07-28 92 26.6666666666667 672.15 92
"918" "Monti" "S2" "Bud" 2015-11-02 2015-07-28 97 60 710.05 97
"919" "Monti" "S2" "Bud" 2015-11-04 2015-07-28 99 60 726.9 99
"920" "Monti" "S2" "Bud" 2015-11-09 2015-07-28 104 60 766.6 104
"921" "Monti" "S2" "Bud" 2015-11-14 2015-07-28 109 60 803.95 109
"922" "Monti" "S2" "Bud" 2015-11-19 2015-07-28 114 73.3333333333333 832.6 114
"923" "Monti" "S2" "Bud" 2015-11-24 2015-07-28 119 33.3333333333333 889.2 119
"924" "Monti" "S2" "Bud" 2015-11-27 2015-07-28 122 53.3333333333333 918.1 122
"925" "Monti" "S2" "Bud" 2015-12-02 2015-07-28 127 60 950.85 127
"926" "Monti" "S2" "Bud" 2015-12-07 2015-07-28 132 26.6666666666667 999.7 132
"927" "Monti" "S2" "Bud" 2015-12-10 2015-07-28 135 6.66666666666667 1027.15 135
"928" "Monti" "S2" "Bud" 2015-12-14 2015-07-28 139 13.3333333333333 1057.5 139
"929" "Monti" "S2" "Bud" 2015-12-18 2015-07-28 143 6.66666666666667 1103.7 143
"930" "Monti" "S2" "Bud" 2015-12-22 2015-07-28 147 6.66666666666667 1148.85 147
"931" "Monti" "S2" "Bud" 2015-12-29 2015-07-28 154 0 1223.1 154
