"SowingDate" "ReadingDate" "SowTreat" "Cultivar" "Block" "Plot" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercEmerg" "TT_Reading" "TT_SowingDate" "TT_FromSow"
"1" 2015-06-24 2015-06-24 "S1" "Antas" "1" "1" 0 0 0 0 0 0 13.055375 13.055375 0
"2" 2015-06-24 2015-06-24 "S1" "Monti" "1" "2" 0 0 0 0 0 0 13.055375 13.055375 0
"3" 2015-06-24 2015-06-24 "S1" "Denmark" "1" "3" 0 0 0 0 0 0 13.055375 13.055375 0
"4" 2015-06-24 2015-06-24 "S1" "Leura" "1" "4" 0 0 0 0 0 0 13.055375 13.055375 0
"5" 2015-06-24 2015-06-24 "S1" "Narrikup" "1" "5" 0 0 0 0 0 0 13.055375 13.055375 0
"6" 2015-06-24 2015-06-24 "S1" "Woogenellup" "1" "6" 0 0 0 0 0 0 13.055375 13.055375 0
"7" 2015-06-24 2015-06-24 "S1" "Antas" "2" "7" 0 0 0 0 0 0 13.055375 13.055375 0
"8" 2015-06-24 2015-06-24 "S1" "Woogenellup" "2" "8" 0 0 0 0 0 0 13.055375 13.055375 0
"9" 2015-06-24 2015-06-24 "S1" "Denmark" "2" "9" 0 0 0 0 0 0 13.055375 13.055375 0
"10" 2015-06-24 2015-06-24 "S1" "Monti" "2" "10" 0 0 0 0 0 0 13.055375 13.055375 0
"11" 2015-06-24 2015-06-24 "S1" "Narrikup" "2" "11" 0 0 0 0 0 0 13.055375 13.055375 0
"12" 2015-06-24 2015-06-24 "S1" "Leura" "2" "12" 0 0 0 0 0 0 13.055375 13.055375 0
"13" 2015-06-24 2015-06-24 "S1" "Woogenellup" "3" "13" 0 0 0 0 0 0 13.055375 13.055375 0
"14" 2015-06-24 2015-06-24 "S1" "Antas" "3" "14" 0 0 0 0 0 0 13.055375 13.055375 0
"15" 2015-06-24 2015-06-24 "S1" "Monti" "3" "15" 0 0 0 0 0 0 13.055375 13.055375 0
"16" 2015-06-24 2015-06-24 "S1" "Narrikup" "3" "16" 0 0 0 0 0 0 13.055375 13.055375 0
"17" 2015-06-24 2015-06-24 "S1" "Denmark" "3" "17" 0 0 0 0 0 0 13.055375 13.055375 0
"18" 2015-06-24 2015-06-24 "S1" "Leura" "3" "18" 0 0 0 0 0 0 13.055375 13.055375 0
"19" 2015-06-24 2015-06-27 "S1" "Antas" "1" "1" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"20" 2015-06-24 2015-06-27 "S1" "Monti" "1" "2" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"21" 2015-06-24 2015-06-27 "S1" "Denmark" "1" "3" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"22" 2015-06-24 2015-06-27 "S1" "Leura" "1" "4" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"23" 2015-06-24 2015-06-27 "S1" "Narrikup" "1" "5" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"24" 2015-06-24 2015-06-27 "S1" "Woogenellup" "1" "6" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"25" 2015-06-24 2015-06-27 "S1" "Antas" "2" "7" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"26" 2015-06-24 2015-06-27 "S1" "Woogenellup" "2" "8" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"27" 2015-06-24 2015-06-27 "S1" "Denmark" "2" "9" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"28" 2015-06-24 2015-06-27 "S1" "Monti" "2" "10" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"29" 2015-06-24 2015-06-27 "S1" "Narrikup" "2" "11" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"30" 2015-06-24 2015-06-27 "S1" "Leura" "2" "12" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"31" 2015-06-24 2015-06-27 "S1" "Woogenellup" "3" "13" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"32" 2015-06-24 2015-06-27 "S1" "Antas" "3" "14" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"33" 2015-06-24 2015-06-27 "S1" "Monti" "3" "15" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"34" 2015-06-24 2015-06-27 "S1" "Narrikup" "3" "16" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"35" 2015-06-24 2015-06-27 "S1" "Denmark" "3" "17" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"36" 2015-06-24 2015-06-27 "S1" "Leura" "3" "18" 3 0 0 0 0 0 83.55493116 13.055375 70.49955616
"37" 2015-06-24 2015-07-01 "S1" "Antas" "1" "1" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"38" 2015-06-24 2015-07-01 "S1" "Monti" "1" "2" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"39" 2015-06-24 2015-07-01 "S1" "Denmark" "1" "3" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"40" 2015-06-24 2015-07-01 "S1" "Leura" "1" "4" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"41" 2015-06-24 2015-07-01 "S1" "Narrikup" "1" "5" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"42" 2015-06-24 2015-07-01 "S1" "Woogenellup" "1" "6" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"43" 2015-06-24 2015-07-01 "S1" "Antas" "2" "7" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"44" 2015-06-24 2015-07-01 "S1" "Woogenellup" "2" "8" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"45" 2015-06-24 2015-07-01 "S1" "Denmark" "2" "9" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"46" 2015-06-24 2015-07-01 "S1" "Monti" "2" "10" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"47" 2015-06-24 2015-07-01 "S1" "Narrikup" "2" "11" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"48" 2015-06-24 2015-07-01 "S1" "Leura" "2" "12" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"49" 2015-06-24 2015-07-01 "S1" "Woogenellup" "3" "13" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"50" 2015-06-24 2015-07-01 "S1" "Antas" "3" "14" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"51" 2015-06-24 2015-07-01 "S1" "Monti" "3" "15" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"52" 2015-06-24 2015-07-01 "S1" "Narrikup" "3" "16" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"53" 2015-06-24 2015-07-01 "S1" "Denmark" "3" "17" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"54" 2015-06-24 2015-07-01 "S1" "Leura" "3" "18" 7 0 0 0 0 0 177.79327174 13.055375 164.73789674
"55" 2015-06-24 2015-07-04 "S1" "Antas" "1" "1" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"56" 2015-06-24 2015-07-04 "S1" "Monti" "1" "2" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"57" 2015-06-24 2015-07-04 "S1" "Denmark" "1" "3" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"58" 2015-06-24 2015-07-04 "S1" "Leura" "1" "4" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"59" 2015-06-24 2015-07-04 "S1" "Narrikup" "1" "5" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"60" 2015-06-24 2015-07-04 "S1" "Woogenellup" "1" "6" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"61" 2015-06-24 2015-07-04 "S1" "Antas" "2" "7" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"62" 2015-06-24 2015-07-04 "S1" "Woogenellup" "2" "8" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"63" 2015-06-24 2015-07-04 "S1" "Denmark" "2" "9" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"64" 2015-06-24 2015-07-04 "S1" "Monti" "2" "10" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"65" 2015-06-24 2015-07-04 "S1" "Narrikup" "2" "11" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"66" 2015-06-24 2015-07-04 "S1" "Leura" "2" "12" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"67" 2015-06-24 2015-07-04 "S1" "Woogenellup" "3" "13" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"68" 2015-06-24 2015-07-04 "S1" "Antas" "3" "14" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"69" 2015-06-24 2015-07-04 "S1" "Monti" "3" "15" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"70" 2015-06-24 2015-07-04 "S1" "Narrikup" "3" "16" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"71" 2015-06-24 2015-07-04 "S1" "Denmark" "3" "17" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"72" 2015-06-24 2015-07-04 "S1" "Leura" "3" "18" 10 0 0 0 0 0 204.12527174 13.055375 191.06989674
"73" 2015-06-24 2015-07-07 "S1" "Antas" "1" "1" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"74" 2015-06-24 2015-07-07 "S1" "Monti" "1" "2" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"75" 2015-06-24 2015-07-07 "S1" "Denmark" "1" "3" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"76" 2015-06-24 2015-07-07 "S1" "Leura" "1" "4" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"77" 2015-06-24 2015-07-07 "S1" "Narrikup" "1" "5" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"78" 2015-06-24 2015-07-07 "S1" "Woogenellup" "1" "6" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"79" 2015-06-24 2015-07-07 "S1" "Antas" "2" "7" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"80" 2015-06-24 2015-07-07 "S1" "Woogenellup" "2" "8" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"81" 2015-06-24 2015-07-07 "S1" "Denmark" "2" "9" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"82" 2015-06-24 2015-07-07 "S1" "Monti" "2" "10" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"83" 2015-06-24 2015-07-07 "S1" "Narrikup" "2" "11" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"84" 2015-06-24 2015-07-07 "S1" "Leura" "2" "12" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"85" 2015-06-24 2015-07-07 "S1" "Woogenellup" "3" "13" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"86" 2015-06-24 2015-07-07 "S1" "Antas" "3" "14" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"87" 2015-06-24 2015-07-07 "S1" "Monti" "3" "15" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"88" 2015-06-24 2015-07-07 "S1" "Narrikup" "3" "16" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"89" 2015-06-24 2015-07-07 "S1" "Denmark" "3" "17" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"90" 2015-06-24 2015-07-07 "S1" "Leura" "3" "18" 13 0 0 0 0 0 222.12627174 13.055375 209.07089674
"91" 2015-06-24 2015-07-13 "S1" "Antas" "1" "1" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"92" 2015-06-24 2015-07-13 "S1" "Monti" "1" "2" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"93" 2015-06-24 2015-07-13 "S1" "Denmark" "1" "3" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"94" 2015-06-24 2015-07-13 "S1" "Leura" "1" "4" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"95" 2015-06-24 2015-07-13 "S1" "Narrikup" "1" "5" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"96" 2015-06-24 2015-07-13 "S1" "Woogenellup" "1" "6" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"97" 2015-06-24 2015-07-13 "S1" "Antas" "2" "7" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"98" 2015-06-24 2015-07-13 "S1" "Woogenellup" "2" "8" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"99" 2015-06-24 2015-07-13 "S1" "Denmark" "2" "9" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"100" 2015-06-24 2015-07-13 "S1" "Monti" "2" "10" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"101" 2015-06-24 2015-07-13 "S1" "Narrikup" "2" "11" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"102" 2015-06-24 2015-07-13 "S1" "Leura" "2" "12" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"103" 2015-06-24 2015-07-13 "S1" "Woogenellup" "3" "13" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"104" 2015-06-24 2015-07-13 "S1" "Antas" "3" "14" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"105" 2015-06-24 2015-07-13 "S1" "Monti" "3" "15" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"106" 2015-06-24 2015-07-13 "S1" "Narrikup" "3" "16" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"107" 2015-06-24 2015-07-13 "S1" "Denmark" "3" "17" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"108" 2015-06-24 2015-07-13 "S1" "Leura" "3" "18" 19 0 0 0 0 0 240.06377174 13.055375 227.00839674
"109" 2015-06-24 2015-07-21 "S1" "Antas" "1" "1" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"110" 2015-06-24 2015-07-21 "S1" "Monti" "1" "2" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"111" 2015-06-24 2015-07-21 "S1" "Denmark" "1" "3" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"112" 2015-06-24 2015-07-21 "S1" "Leura" "1" "4" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"113" 2015-06-24 2015-07-21 "S1" "Narrikup" "1" "5" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"114" 2015-06-24 2015-07-21 "S1" "Woogenellup" "1" "6" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"115" 2015-06-24 2015-07-21 "S1" "Antas" "2" "7" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"116" 2015-06-24 2015-07-21 "S1" "Woogenellup" "2" "8" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"117" 2015-06-24 2015-07-21 "S1" "Denmark" "2" "9" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"118" 2015-06-24 2015-07-21 "S1" "Monti" "2" "10" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"119" 2015-06-24 2015-07-21 "S1" "Narrikup" "2" "11" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"120" 2015-06-24 2015-07-21 "S1" "Leura" "2" "12" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"121" 2015-06-24 2015-07-21 "S1" "Woogenellup" "3" "13" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"122" 2015-06-24 2015-07-21 "S1" "Antas" "3" "14" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"123" 2015-06-24 2015-07-21 "S1" "Monti" "3" "15" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"124" 2015-06-24 2015-07-21 "S1" "Narrikup" "3" "16" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"125" 2015-06-24 2015-07-21 "S1" "Denmark" "3" "17" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"126" 2015-06-24 2015-07-21 "S1" "Leura" "3" "18" 27 0 0 0 0 0 294.10327174 13.055375 281.04789674
"127" 2015-06-24 2015-07-24 "S1" "Antas" "1" "1" 30 0 0 0 0 0 318.06577174 13.055375 305.01039674
"128" 2015-06-24 2015-07-24 "S1" "Monti" "1" "2" 30 0 0 0 0 0 318.06577174 13.055375 305.01039674
"129" 2015-06-24 2015-07-24 "S1" "Denmark" "1" "3" 30 0 0 0 0 0 318.06577174 13.055375 305.01039674
"130" 2015-06-24 2015-07-24 "S1" "Leura" "1" "4" 30 0 0 0 0 0 318.06577174 13.055375 305.01039674
"131" 2015-06-24 2015-07-24 "S1" "Narrikup" "1" "5" 30 1 0 0 33.3333333333333 14.29 318.06577174 13.055375 305.01039674
"132" 2015-06-24 2015-07-24 "S1" "Woogenellup" "1" "6" 30 0 1 0 33.3333333333333 14.29 318.06577174 13.055375 305.01039674
"133" 2015-06-24 2015-07-24 "S1" "Antas" "2" "7" 30 0 0 1 33.3333333333333 16.67 318.06577174 13.055375 305.01039674
"134" 2015-06-24 2015-07-24 "S1" "Woogenellup" "2" "8" 30 0 0 0 0 0 318.06577174 13.055375 305.01039674
"135" 2015-06-24 2015-07-24 "S1" "Denmark" "2" "9" 30 0 0 0 0 0 318.06577174 13.055375 305.01039674
"136" 2015-06-24 2015-07-24 "S1" "Monti" "2" "10" 30 1 0 0 33.3333333333333 14.29 318.06577174 13.055375 305.01039674
"137" 2015-06-24 2015-07-24 "S1" "Narrikup" "2" "11" 30 1 0 0 33.3333333333333 12.5 318.06577174 13.055375 305.01039674
"138" 2015-06-24 2015-07-24 "S1" "Leura" "2" "12" 30 0 1 0 33.3333333333333 9.09 318.06577174 13.055375 305.01039674
"139" 2015-06-24 2015-07-24 "S1" "Woogenellup" "3" "13" 30 1 0 1 66.6666666666667 12.5 318.06577174 13.055375 305.01039674
"140" 2015-06-24 2015-07-24 "S1" "Antas" "3" "14" 30 0 1 0 33.3333333333333 9.09 318.06577174 13.055375 305.01039674
"141" 2015-06-24 2015-07-24 "S1" "Monti" "3" "15" 30 0 0 1 33.3333333333333 12.5 318.06577174 13.055375 305.01039674
"142" 2015-06-24 2015-07-24 "S1" "Narrikup" "3" "16" 30 0 0 1 33.3333333333333 12.5 318.06577174 13.055375 305.01039674
"143" 2015-06-24 2015-07-24 "S1" "Denmark" "3" "17" 30 0 1 0 33.3333333333333 9.09 318.06577174 13.055375 305.01039674
"144" 2015-06-24 2015-07-24 "S1" "Leura" "3" "18" 30 0 1 0 33.3333333333333 10 318.06577174 13.055375 305.01039674
"145" 2015-06-24 2015-07-28 "S1" "Antas" "1" "1" 34 0 0 1 33.3333333333333 10 362.16577174 13.055375 349.11039674
"146" 2015-06-24 2015-07-28 "S1" "Monti" "1" "2" 34 0 0 0 0 0 362.16577174 13.055375 349.11039674
"147" 2015-06-24 2015-07-28 "S1" "Denmark" "1" "3" 34 0 0 1 33.3333333333333 20 362.16577174 13.055375 349.11039674
"148" 2015-06-24 2015-07-28 "S1" "Leura" "1" "4" 34 0 0 0 0 0 362.16577174 13.055375 349.11039674
"149" 2015-06-24 2015-07-28 "S1" "Narrikup" "1" "5" 34 1 0 0 33.3333333333333 14.29 362.16577174 13.055375 349.11039674
"150" 2015-06-24 2015-07-28 "S1" "Woogenellup" "1" "6" 34 0 1 0 33.3333333333333 14.29 362.16577174 13.055375 349.11039674
"151" 2015-06-24 2015-07-28 "S1" "Antas" "2" "7" 34 0 0 1 33.3333333333333 16.67 362.16577174 13.055375 349.11039674
"152" 2015-06-24 2015-07-28 "S1" "Woogenellup" "2" "8" 34 0 0 0 0 0 362.16577174 13.055375 349.11039674
"153" 2015-06-24 2015-07-28 "S1" "Denmark" "2" "9" 34 0 0 0 0 0 362.16577174 13.055375 349.11039674
"154" 2015-06-24 2015-07-28 "S1" "Monti" "2" "10" 34 2 1 0 100 42.86 362.16577174 13.055375 349.11039674
"155" 2015-06-24 2015-07-28 "S1" "Narrikup" "2" "11" 34 1 0 1 66.6666666666667 25 362.16577174 13.055375 349.11039674
"156" 2015-06-24 2015-07-28 "S1" "Leura" "2" "12" 34 1 1 0 66.6666666666667 18.18 362.16577174 13.055375 349.11039674
"157" 2015-06-24 2015-07-28 "S1" "Woogenellup" "3" "13" 34 1 0 1 66.6666666666667 12.5 362.16577174 13.055375 349.11039674
"158" 2015-06-24 2015-07-28 "S1" "Antas" "3" "14" 34 0 2 0 66.6666666666667 18.18 362.16577174 13.055375 349.11039674
"159" 2015-06-24 2015-07-28 "S1" "Monti" "3" "15" 34 0 0 1 33.3333333333333 12.5 362.16577174 13.055375 349.11039674
"160" 2015-06-24 2015-07-28 "S1" "Narrikup" "3" "16" 34 0 0 1 33.3333333333333 12.5 362.16577174 13.055375 349.11039674
"161" 2015-06-24 2015-07-28 "S1" "Denmark" "3" "17" 34 0 1 0 33.3333333333333 9.09 362.16577174 13.055375 349.11039674
"162" 2015-06-24 2015-07-28 "S1" "Leura" "3" "18" 34 0 2 1 100 30 362.16577174 13.055375 349.11039674
"163" 2015-06-24 2015-08-10 "S1" "Antas" "3" "14" 47 5 3 3 366.666666666667 100 453.46377174 13.055375 440.40839674
"164" 2015-06-24 2015-08-10 "S1" "Monti" "3" "15" 47 0 1 2 100 37.5 453.46377174 13.055375 440.40839674
"165" 2015-06-24 2015-08-10 "S1" "Narrikup" "3" "16" 47 1 0 1 66.6666666666667 25 453.46377174 13.055375 440.40839674
"166" 2015-06-24 2015-08-10 "S1" "Denmark" "3" "17" 47 1 4 1 200 54.55 453.46377174 13.055375 440.40839674
"167" 2015-06-24 2015-08-10 "S1" "Leura" "3" "18" 47 1 3 1 166.666666666667 50 453.46377174 13.055375 440.40839674
"168" 2015-06-24 2015-08-28 "S1" "Woogenellup" "3" "13" 65 2 2 3 233.333333333333 43.75 583.42977174 13.055375 570.37439674
"169" 2015-06-24 2015-08-28 "S1" "Monti" "2" "10" 65 1 2 3 200 85.71 583.42977174 13.055375 570.37439674
"170" 2015-06-24 2015-08-28 "S1" "Narrikup" "2" "11" 65 2 1 2 166.666666666667 62.5 583.42977174 13.055375 570.37439674
"171" 2015-06-24 2015-08-28 "S1" "Leura" "2" "12" 65 2 2 4 266.666666666667 72.73 583.42977174 13.055375 570.37439674
"172" 2015-06-24 2015-08-28 "S1" "Antas" "3" "14" 65 2 3 3 266.666666666667 72.73 583.42977174 13.055375 570.37439674
"173" 2015-06-24 2015-08-31 "S1" "Antas" "1" "1" 68 1 3 3 233.333333333333 70 604.11627174 13.055375 591.06089674
"174" 2015-06-24 2015-08-31 "S1" "Denmark" "1" "3" 68 2 2 1 166.666666666667 100 604.11627174 13.055375 591.06089674
"175" 2015-06-24 2015-08-31 "S1" "Leura" "1" "4" 68 2 2 3 233.333333333333 100 604.11627174 13.055375 591.06089674
"176" 2015-06-24 2015-08-31 "S1" "Narrikup" "1" "5" 68 1 2 3 200 85.71 604.11627174 13.055375 591.06089674
"177" 2015-06-24 2015-08-31 "S1" "Monti" "1" "2" 68 3 1 2 200 75 604.11627174 13.055375 591.06089674
"178" 2015-06-24 2015-08-31 "S1" "Narrikup" "2" "11" 68 3 3 2 266.666666666667 100 604.11627174 13.055375 591.06089674
"179" 2015-06-24 2015-08-31 "S1" "Leura" "2" "12" 68 3 4 4 366.666666666667 100 604.11627174 13.055375 591.06089674
"180" 2015-06-24 2015-08-31 "S1" "Woogenellup" "3" "13" 68 6 5 5 533.333333333333 100 604.11627174 13.055375 591.06089674
"181" 2015-06-24 2015-08-31 "S1" "Antas" "3" "14" 68 2 5 3 333.333333333333 90.91 604.11627174 13.055375 591.06089674
"182" 2015-06-24 2015-08-31 "S1" "Monti" "3" "15" 68 2 0 0 66.6666666666667 25 604.11627174 13.055375 591.06089674
"183" 2015-06-24 2015-08-31 "S1" "Narrikup" "3" "16" 68 3 3 2 266.666666666667 100 604.11627174 13.055375 591.06089674
"184" 2015-06-24 2015-08-31 "S1" "Denmark" "3" "17" 68 5 3 3 366.666666666667 100 604.11627174 13.055375 591.06089674
"185" 2015-06-24 2015-08-31 "S1" "Leura" "3" "18" 68 3 5 2 333.333333333333 100 604.11627174 13.055375 591.06089674
"186" 2015-06-24 2015-08-14 "S1" "Monti" "3" "15" 51 1 2 2 166.666666666667 62.5 481.86527174 13.055375 468.80989674
"187" 2015-06-24 2015-08-14 "S1" "Narrikup" "3" "16" 51 2 1 1 133.333333333333 50 481.86527174 13.055375 468.80989674
"188" 2015-06-24 2015-08-14 "S1" "Denmark" "3" "17" 51 2 3 1 200 54.55 481.86527174 13.055375 468.80989674
"189" 2015-06-24 2015-08-14 "S1" "Leura" "3" "18" 51 2 4 3 300 90 481.86527174 13.055375 468.80989674
"190" 2015-06-24 2015-08-14 "S1" "Narrikup" "3" "5" 51 2 3 2 233.333333333333 100 481.86527174 13.055375 468.80989674
"191" 2015-06-24 2015-08-14 "S1" "Narrikup" "3" "11" 51 2 2 2 200 75 481.86527174 13.055375 468.80989674
"192" 2015-06-24 2015-08-14 "S1" "Leura" "3" "12" 51 2 3 3 266.666666666667 72.73 481.86527174 13.055375 468.80989674
"193" 2015-06-24 2015-08-14 "S1" "Woogenellup" "3" "13" 51 2 1 3 200 37.5 481.86527174 13.055375 468.80989674
"194" 2015-06-24 2015-08-14 "S1" "Antas" "3" "14" 51 3 2 2 233.333333333333 63.64 481.86527174 13.055375 468.80989674
"195" 2015-06-24 2015-08-14 "S1" "Antas" "3" "1" 51 2 2 2 200 60 481.86527174 13.055375 468.80989674
"196" 2015-06-24 2015-08-14 "S1" "Monti" "3" "2" 51 3 1 1 166.666666666667 62.5 481.86527174 13.055375 468.80989674
"197" 2015-06-24 2015-08-14 "S1" "Denmark" "3" "3" 51 1 1 0 66.6666666666667 40 481.86527174 13.055375 468.80989674
"198" 2015-06-24 2015-08-14 "S1" "Leura" "3" "4" 51 1 1 1 100 42.86 481.86527174 13.055375 468.80989674
"199" 2015-06-24 2015-08-14 "S1" "Denmark" "3" "9" 51 0 1 1 66.6666666666667 33.33 481.86527174 13.055375 468.80989674
"200" 2015-06-24 2015-08-14 "S1" "Woogenellup" "3" "6" 51 1 2 1 133.333333333333 57.14 481.86527174 13.055375 468.80989674
"201" 2015-06-24 2015-08-14 "S1" "Antas" "3" "7" 51 1 2 1 133.333333333333 66.67 481.86527174 13.055375 468.80989674
"202" 2015-06-24 2015-08-14 "S1" "Woogenellup" "3" "8" 51 1 1 3 166.666666666667 62.5 481.86527174 13.055375 468.80989674
"203" 2015-06-24 2015-08-14 "S1" "Monti" "3" "10" 51 1 1 2 133.333333333333 57.14 481.86527174 13.055375 468.80989674
"204" 2015-06-24 2015-08-06 "S1" "Monti" "2" "10" 43 1 2 1 133.333333333333 57.14 437.20427174 13.055375 424.14889674
"205" 2015-06-24 2015-08-06 "S1" "Narrikup" "2" "11" 43 2 1 1 133.333333333333 50 437.20427174 13.055375 424.14889674
"206" 2015-06-24 2015-08-06 "S1" "Leura" "2" "12" 43 1 4 3 266.666666666667 72.73 437.20427174 13.055375 424.14889674
"207" 2015-06-24 2015-08-06 "S1" "Woogenellup" "3" "13" 43 3 1 1 166.666666666667 31.25 437.20427174 13.055375 424.14889674
"208" 2015-06-24 2015-08-06 "S1" "Antas" "3" "14" 43 1 6 4 366.666666666667 100 437.20427174 13.055375 424.14889674
"209" 2015-06-24 2015-09-04 "S1" "Antas" "1" "1" 72 1 3 3 233.333333333333 70 636.59877174 13.055375 623.54339674
"210" 2015-06-24 2015-09-04 "S1" "Monti" "1" "2" 72 3 1 2 200 75 636.59877174 13.055375 623.54339674
"211" 2015-06-24 2015-09-04 "S1" "Denmark" "1" "3" 72 2 2 1 166.666666666667 100 636.59877174 13.055375 623.54339674
