"ReadingDate" "SowTreat" "Cultivar" "Block" "Plot" "SowingDate" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercEmerg" "TT_Reading"
"1381" 2016-05-16 "S8" "Leura" "3" "139" 2016-05-04 12 13 8 13 1133.33333333333 61.82 4417.66
"1382" 2016-05-16 "S8" "Monti" "3" "140" 2016-05-04 12 20 14 13 1566.66666666667 82.46 4417.66
"1383" 2016-05-16 "S8" "Woogenellup" "3" "141" 2016-05-04 12 13 14 16 1433.33333333333 65.15 4417.66
"1384" 2016-05-16 "S8" "Antas" "3" "142" 2016-05-04 12 12 11 17 1333.33333333333 57.97 4417.66
"1385" 2016-05-16 "S8" "Denmark" "3" "143" 2016-05-04 12 11 18 9 1266.66666666667 64.41 4417.66
"1386" 2016-05-16 "S8" "Narrikup" "3" "144" 2016-05-04 12 17 16 15 1600 75 4417.66
"1387" 2016-05-18 "S8" "Antas" "1" "127" 2016-05-04 14 8 7 12 900 43.55 4436.03
"1388" 2016-05-18 "S8" "Leura" "1" "128" 2016-05-04 14 13 10 6 966.666666666667 43.94 4436.03
"1389" 2016-05-18 "S8" "Denmark" "1" "129" 2016-05-04 14 3 4 1 266.666666666667 14.55 4436.03
"1390" 2016-05-18 "S8" "Monti" "1" "130" 2016-05-04 14 6 10 9 833.333333333333 39.68 4436.03
"1391" 2016-05-18 "S8" "Narrikup" "1" "131" 2016-05-04 14 11 12 14 1233.33333333333 62.71 4436.03
"1392" 2016-05-18 "S8" "Woogenellup" "1" "132" 2016-05-04 14 7 6 7 666.666666666667 27.78 4436.03
"1393" 2016-05-18 "S8" "Denmark" "2" "133" 2016-05-04 14 16 11 8 1166.66666666667 51.47 4436.03
"1394" 2016-05-18 "S8" "Woogenellup" "2" "134" 2016-05-04 14 17 22 20 1966.66666666667 86.76 4436.03
"1395" 2016-05-18 "S8" "Narrikup" "2" "135" 2016-05-04 14 12 8 9 966.666666666667 50.88 4436.03
"1396" 2016-05-18 "S8" "Leura" "2" "136" 2016-05-04 14 7 12 7 866.666666666667 38.81 4436.03
"1397" 2016-05-18 "S8" "Monti" "2" "137" 2016-05-04 14 23 21 15 1966.66666666667 100 4436.03
"1398" 2016-05-18 "S8" "Antas" "2" "138" 2016-05-04 14 14 8 12 1133.33333333333 59.65 4436.03
"1399" 2016-05-18 "S8" "Leura" "3" "139" 2016-05-04 14 9 10 6 833.333333333333 45.45 4436.03
"1400" 2016-05-18 "S8" "Monti" "3" "140" 2016-05-04 14 10 7 11 933.333333333333 49.12 4436.03
"1401" 2016-05-18 "S8" "Woogenellup" "3" "141" 2016-05-04 14 15 13 12 1333.33333333333 60.61 4436.03
"1402" 2016-05-18 "S8" "Antas" "3" "142" 2016-05-04 14 11 9 7 900 39.13 4436.03
"1403" 2016-05-18 "S8" "Denmark" "3" "143" 2016-05-04 14 12 10 7 966.666666666667 49.15 4436.03
"1404" 2016-05-18 "S8" "Narrikup" "3" "144" 2016-05-04 14 10 5 11 866.666666666667 40.63 4436.03
"1405" 2016-05-20 "S8" "Antas" "1" "127" 2016-05-04 16 10 13 13 1200 58.06 4452.48
"1406" 2016-05-20 "S8" "Leura" "1" "128" 2016-05-04 16 8 5 4 566.666666666667 25.76 4452.48
"1407" 2016-05-20 "S8" "Denmark" "1" "129" 2016-05-04 16 8 12 10 1000 54.55 4452.48
"1408" 2016-05-20 "S8" "Monti" "1" "130" 2016-05-04 16 13 18 15 1533.33333333333 73.02 4452.48
"1409" 2016-05-20 "S8" "Narrikup" "1" "131" 2016-05-04 16 9 8 10 900 45.76 4452.48
"1410" 2016-05-20 "S8" "Woogenellup" "1" "132" 2016-05-04 16 16 15 12 1433.33333333333 59.72 4452.48
"1411" 2016-05-20 "S8" "Denmark" "2" "133" 2016-05-04 16 20 23 25 2266.66666666667 100 4452.48
"1412" 2016-05-20 "S8" "Woogenellup" "2" "134" 2016-05-04 16 13 9 10 1066.66666666667 47.06 4452.48
"1413" 2016-05-20 "S8" "Narrikup" "2" "135" 2016-05-04 16 9 17 10 1200 63.16 4452.48
"1414" 2016-05-20 "S8" "Leura" "2" "136" 2016-05-04 16 25 22 20 2233.33333333333 100 4452.48
"1415" 2016-05-20 "S8" "Monti" "2" "137" 2016-05-04 16 14 17 14 1500 76.27 4452.48
"1416" 2016-05-20 "S8" "Antas" "2" "138" 2016-05-04 16 12 12 15 1300 68.42 4452.48
"1417" 2016-05-20 "S8" "Leura" "3" "139" 2016-05-04 16 11 9 13 1100 60 4452.48
"1418" 2016-05-20 "S8" "Monti" "3" "140" 2016-05-04 16 18 15 17 1666.66666666667 87.72 4452.48
"1419" 2016-05-20 "S8" "Woogenellup" "3" "141" 2016-05-04 16 15 14 10 1300 59.09 4452.48
"1420" 2016-05-20 "S8" "Antas" "3" "142" 2016-05-04 16 17 12 10 1300 56.52 4452.48
"1421" 2016-05-20 "S8" "Denmark" "3" "143" 2016-05-04 16 13 8 14 1166.66666666667 59.32 4452.48
"1422" 2016-05-20 "S8" "Narrikup" "3" "144" 2016-05-04 16 18 13 15 1533.33333333333 71.88 4452.48
"1423" 2016-05-22 "S8" "Antas" "1" "127" 2016-05-04 18 17 13 10 1333.33333333333 64.52 4468.28
"1424" 2016-05-22 "S8" "Leura" "1" "128" 2016-05-04 18 15 10 10 1166.66666666667 53.03 4468.28
"1425" 2016-05-22 "S8" "Denmark" "1" "129" 2016-05-04 18 14 8 13 1166.66666666667 63.64 4468.28
"1426" 2016-05-22 "S8" "Monti" "1" "130" 2016-05-04 18 15 12 15 1400 66.67 4468.28
"1427" 2016-05-22 "S8" "Narrikup" "1" "131" 2016-05-04 18 13 11 17 1366.66666666667 69.49 4468.28
"1428" 2016-05-22 "S8" "Woogenellup" "1" "132" 2016-05-04 18 13 7 1 700 29.17 4468.28
"1429" 2016-05-22 "S8" "Denmark" "2" "133" 2016-05-04 18 12 15 8 1166.66666666667 51.47 4468.28
"1430" 2016-05-22 "S8" "Woogenellup" "2" "134" 2016-05-04 18 17 12 18 1566.66666666667 69.12 4468.28
"1431" 2016-05-22 "S8" "Narrikup" "2" "135" 2016-05-04 18 17 19 17 1766.66666666667 92.98 4468.28
"1432" 2016-05-22 "S8" "Leura" "2" "136" 2016-05-04 18 15 17 13 1500 67.16 4468.28
"1433" 2016-05-22 "S8" "Monti" "2" "137" 2016-05-04 18 12 15 16 1433.33333333333 72.88 4468.28
"1434" 2016-05-22 "S8" "Antas" "2" "138" 2016-05-04 18 12 19 14 1500 78.95 4468.28
"1435" 2016-05-22 "S8" "Leura" "3" "139" 2016-05-04 18 10 10 16 1200 65.45 4468.28
"1436" 2016-05-22 "S8" "Monti" "3" "140" 2016-05-04 18 10 15 12 1233.33333333333 64.91 4468.28
"1437" 2016-05-22 "S8" "Woogenellup" "3" "141" 2016-05-04 18 21 19 13 1766.66666666667 80.3 4468.28
"1438" 2016-05-22 "S8" "Antas" "3" "142" 2016-05-04 18 19 23 20 2066.66666666667 89.86 4468.28
"1439" 2016-05-22 "S8" "Denmark" "3" "143" 2016-05-04 18 13 17 16 1533.33333333333 77.97 4468.28
"1440" 2016-05-22 "S8" "Narrikup" "3" "144" 2016-05-04 18 21 15 20 1866.66666666667 87.5 4468.28
"1441" 2016-05-24 "S8" "Antas" "1" "127" 2016-05-04 20 20 25 15 2000 96.77 4485.12
"1442" 2016-05-24 "S8" "Leura" "1" "128" 2016-05-04 20 10 17 17 1466.66666666667 66.67 4485.12
"1443" 2016-05-24 "S8" "Denmark" "1" "129" 2016-05-04 20 18 19 14 1700 92.73 4485.12
"1444" 2016-05-24 "S8" "Monti" "1" "130" 2016-05-04 20 18 23 22 2100 100 4485.12
"1445" 2016-05-24 "S8" "Narrikup" "1" "131" 2016-05-04 20 27 17 13 1900 96.61 4485.12
"1446" 2016-05-24 "S8" "Woogenellup" "1" "132" 2016-05-04 20 28 15 22 2166.66666666667 90.28 4485.12
"1447" 2016-05-24 "S8" "Denmark" "2" "133" 2016-05-04 20 23 24 19 2200 97.06 4485.12
"1448" 2016-05-24 "S8" "Woogenellup" "2" "134" 2016-05-04 20 28 20 20 2266.66666666667 100 4485.12
"1449" 2016-05-24 "S8" "Narrikup" "2" "135" 2016-05-04 20 16 22 19 1900 100 4485.12
"1450" 2016-05-24 "S8" "Leura" "2" "136" 2016-05-04 20 9 16 18 1433.33333333333 64.18 4485.12
"1451" 2016-05-24 "S8" "Monti" "2" "137" 2016-05-04 20 22 13 24 1966.66666666667 100 4485.12
"1452" 2016-05-24 "S8" "Antas" "2" "138" 2016-05-04 20 22 18 17 1900 100 4485.12
"1453" 2016-05-24 "S8" "Leura" "3" "139" 2016-05-04 20 13 15 21 1633.33333333333 89.09 4485.12
"1454" 2016-05-24 "S8" "Monti" "3" "140" 2016-05-04 20 25 17 15 1900 100 4485.12
"1455" 2016-05-24 "S8" "Woogenellup" "3" "141" 2016-05-04 20 24 25 17 2200 100 4485.12
"1456" 2016-05-24 "S8" "Antas" "3" "142" 2016-05-04 20 20 21 28 2300 100 4485.12
"1457" 2016-05-24 "S8" "Denmark" "3" "143" 2016-05-04 20 18 17 21 1866.66666666667 94.92 4485.12
"1458" 2016-05-24 "S8" "Narrikup" "3" "144" 2016-05-04 20 20 21 23 2133.33333333333 100 4485.12
"1459" 2016-05-26 "S8" "Antas" "1" "127" 2016-05-04 22 20 24 18 2066.66666666667 100 4503
"1460" 2016-05-26 "S8" "Leura" "1" "128" 2016-05-04 22 25 23 18 2200 100 4503
"1461" 2016-05-26 "S8" "Denmark" "1" "129" 2016-05-04 22 13 20 17 1666.66666666667 90.91 4503
"1462" 2016-05-26 "S8" "Monti" "1" "130" 2016-05-04 22 18 21 15 1800 85.71 4503
"1463" 2016-05-26 "S8" "Narrikup" "1" "131" 2016-05-04 22 18 15 26 1966.66666666667 100 4503
"1464" 2016-05-26 "S8" "Woogenellup" "1" "132" 2016-05-04 22 25 27 20 2400 100 4503
"1465" 2016-05-26 "S8" "Denmark" "2" "133" 2016-05-04 22 25 19 13 1900 83.82 4503
"1466" 2016-05-26 "S8" "Woogenellup" "2" "134" 2016-05-04 22 18 28 15 2033.33333333333 89.71 4503
"1467" 2016-05-26 "S8" "Narrikup" "2" "135" 2016-05-04 22 21 14 15 1666.66666666667 87.72 4503
"1468" 2016-05-26 "S8" "Leura" "2" "136" 2016-05-04 22 15 19 19 1766.66666666667 79.1 4503
"1469" 2016-05-26 "S8" "Monti" "2" "137" 2016-05-04 22 8 10 24 1400 71.19 4503
"1470" 2016-05-26 "S8" "Antas" "2" "138" 2016-05-04 22 15 14 22 1700 89.47 4503
"1471" 2016-05-26 "S8" "Leura" "3" "139" 2016-05-04 22 20 17 18 1833.33333333333 100 4503
"1472" 2016-05-26 "S8" "Monti" "3" "140" 2016-05-04 22 8 19 21 1600 84.21 4503
"1473" 2016-05-26 "S8" "Woogenellup" "3" "141" 2016-05-04 22 15 16 11 1400 63.64 4503
"1474" 2016-05-26 "S8" "Antas" "3" "142" 2016-05-04 22 18 15 21 1800 78.26 4503
"1475" 2016-05-26 "S8" "Denmark" "3" "143" 2016-05-04 22 14 20 25 1966.66666666667 100 4503
"1476" 2016-05-26 "S8" "Narrikup" "3" "144" 2016-05-04 22 21 22 16 1966.66666666667 92.19 4503
"1477" 2016-05-29 "S8" "Antas" "1" "127" 2016-05-04 25 21 22 18 2033.33333333333 98.39 4527.88
"1478" 2016-05-29 "S8" "Leura" "1" "128" 2016-05-04 25 22 25 18 2166.66666666667 98.48 4527.88
"1479" 2016-05-29 "S8" "Denmark" "1" "129" 2016-05-04 25 13 25 17 1833.33333333333 100 4527.88
"1480" 2016-05-29 "S8" "Monti" "1" "130" 2016-05-04 25 18 21 15 1800 85.71 4527.88
"1481" 2016-05-29 "S8" "Narrikup" "1" "131" 2016-05-04 25 18 15 26 1966.66666666667 100 4527.88
"1482" 2016-05-29 "S8" "Woogenellup" "1" "132" 2016-05-04 25 25 27 20 2400 100 4527.88
"1483" 2016-05-29 "S8" "Denmark" "2" "133" 2016-05-04 25 25 19 13 1900 83.82 4527.88
"1484" 2016-05-29 "S8" "Woogenellup" "2" "134" 2016-05-04 25 20 28 15 2100 92.65 4527.88
"1485" 2016-05-29 "S8" "Narrikup" "2" "135" 2016-05-04 25 21 14 15 1666.66666666667 87.72 4527.88
"1486" 2016-05-29 "S8" "Leura" "2" "136" 2016-05-04 25 15 19 19 1766.66666666667 79.1 4527.88
"1487" 2016-05-29 "S8" "Monti" "2" "137" 2016-05-04 25 8 10 24 1400 71.19 4527.88
"1488" 2016-05-29 "S8" "Antas" "2" "138" 2016-05-04 25 14 15 22 1700 89.47 4527.88
"1489" 2016-05-29 "S8" "Leura" "3" "139" 2016-05-04 25 19 17 18 1800 98.18 4527.88
"1490" 2016-05-29 "S8" "Monti" "3" "140" 2016-05-04 25 8 19 21 1600 84.21 4527.88
"1491" 2016-05-29 "S8" "Woogenellup" "3" "141" 2016-05-04 25 19 23 11 1766.66666666667 80.3 4527.88
"1492" 2016-05-29 "S8" "Antas" "3" "142" 2016-05-04 25 15 21 17 1766.66666666667 76.81 4527.88
"1493" 2016-05-29 "S8" "Denmark" "3" "143" 2016-05-04 25 14 20 25 1966.66666666667 100 4527.88
"1494" 2016-05-29 "S8" "Narrikup" "3" "144" 2016-05-04 25 21 22 16 1966.66666666667 92.19 4527.88
