"SowingDate" "ReadingDate" "Plot" "FinalPop" "SowTreat" "Cultivar" "Block" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercFinalEmerg" "TT.x" "TT.y" "TT_to_emerg"
"401" 2015-07-28 2015-08-26 "29" 1866.67 "S2" "Antas" "2" 29 14 17 16 1566.66666666667 83.9284215563901 396.57 204.92 191.65
"402" 2015-07-28 2015-08-26 "35" 1800 "S2" "Leura" "3" 29 12 13 11 1200 66.6666666666667 396.57 204.92 191.65
"403" 2015-07-28 2015-08-26 "24" 1533.33 "S2" "Antas" "1" 29 10 10 11 1033.33333333333 67.3914508509801 396.57 204.92 191.65
"404" 2015-07-28 2015-08-26 "21" 2066.67 "S2" "Woogenellup" "1" 29 15 23 17 1833.33333333333 88.7095343394607 396.57 204.92 191.65
"405" 2015-07-28 2015-08-20 "23" 1700 "S2" "Denmark" "1" 23 19 12 11 1400 82.3529411764706 361.47 204.92 156.55
"406" 2015-07-28 2015-08-07 "28" 1166.67 "S2" "Narrikup" "2" 10 3 4 3 333.333333333333 28.5713469390087 275.24 204.92 70.32
"407" 2015-07-28 2015-08-20 "22" 1866.67 "S2" "Leura" "1" 23 11 20 23 1800 96.4283992350014 361.47 204.92 156.55
"408" 2015-07-28 2015-08-26 "28" 1166.67 "S2" "Narrikup" "2" 29 8 8 8 800 68.571232653621 396.57 204.92 191.65
"409" 2015-07-28 2015-08-07 "31" 1666.67 "S2" "Denmark" "3" 10 3 3 2 266.666666666667 15.999968000064 275.24 204.92 70.32
"410" 2015-07-28 2015-08-20 "19" 2100 "S2" "Narrikup" "1" 23 8 18 17 1433.33333333333 68.2539682539683 361.47 204.92 156.55
"411" 2015-07-28 2015-08-26 "36" 1533.33 "S2" "Narrikup" "3" 29 10 10 11 1033.33333333333 67.3914508509801 396.57 204.92 191.65
"412" 2015-07-28 2015-08-26 "22" 1866.67 "S2" "Leura" "1" 29 14 14 14 1400 74.9998660716677 396.57 204.92 191.65
"413" 2015-07-28 2015-08-20 "29" 1866.67 "S2" "Antas" "2" 23 20 21 21 2066.66666666667 110.714088010557 361.47 204.92 156.55
"414" 2015-07-28 2015-08-26 "23" 1700 "S2" "Denmark" "1" 29 11 12 11 1133.33333333333 66.6666666666667 396.57 204.92 191.65
"415" 2015-07-28 2015-08-10 "32" 2066.67 "S2" "Antas" "3" 13 8 9 8 833.333333333333 40.3225156088458 286.66 204.92 81.74
"416" 2015-07-28 2015-08-10 "23" 1700 "S2" "Denmark" "1" 13 6 8 8 733.333333333333 43.1372549019608 286.66 204.92 81.74
"417" 2015-07-28 2015-08-20 "30" 1566.67 "S2" "Monti" "2" 23 11 7 8 866.666666666667 55.3190312361037 361.47 204.92 156.55
"418" 2015-07-28 2015-08-20 "33" 966.67 "S2" "Monti" "3" 23 6 9 8 766.666666666667 79.3100713445816 361.47 204.92 156.55
"419" 2015-07-28 2015-08-20 "36" 1533.33 "S2" "Narrikup" "3" 23 8 10 9 900 58.6957797734343 361.47 204.92 156.55
"420" 2015-07-28 2015-07-28 "25" 1700 "S2" "Leura" "2" 0 0 0 0 0 0 204.92 204.92 0
"421" 2015-07-28 2015-07-28 "34" 1200 "S2" "Woogenellup" "3" 0 0 0 0 0 0 204.92 204.92 0
"422" 2015-07-28 2015-08-26 "30" 1566.67 "S2" "Monti" "2" 29 8 9 11 933.333333333333 59.5743413311886 396.57 204.92 191.65
"423" 2015-07-28 2015-07-30 "28" 1166.67 "S2" "Narrikup" "2" 2 0 0 0 0 0 216.25 204.92 11.33
"424" 2015-07-28 2015-07-30 "19" 2100 "S2" "Narrikup" "1" 2 0 0 0 0 0 216.25 204.92 11.33
"425" 2015-07-28 2015-07-30 "29" 1866.67 "S2" "Antas" "2" 2 0 0 0 0 0 216.25 204.92 11.33
"426" 2015-07-28 2015-08-10 "35" 1800 "S2" "Leura" "3" 13 9 9 7 833.333333333333 46.2962962962963 286.66 204.92 81.74
"427" 2015-07-28 2015-07-30 "23" 1700 "S2" "Denmark" "1" 2 0 0 0 0 0 216.25 204.92 11.33
"428" 2015-07-28 2015-08-10 "19" 2100 "S2" "Narrikup" "1" 13 9 6 9 800 38.0952380952381 286.66 204.92 81.74
"429" 2015-07-28 2015-08-10 "31" 1666.67 "S2" "Denmark" "3" 13 5 4 5 466.666666666667 27.999944000112 286.66 204.92 81.74
"430" 2015-07-28 2015-07-30 "34" 1200 "S2" "Woogenellup" "3" 2 0 0 0 0 0 216.25 204.92 11.33
"431" 2015-07-28 2015-07-30 "25" 1700 "S2" "Leura" "2" 2 0 0 0 0 0 216.25 204.92 11.33
"432" 2015-07-28 2015-08-10 "33" 966.67 "S2" "Monti" "3" 13 4 5 3 400 41.3791676580426 286.66 204.92 81.74
"433" 2015-07-28 2015-09-02 "36" 1533.33 "S2" "Narrikup" "3" 36 12 13 11 1200 78.2610396979124 446.97 204.92 242.05
"434" 2015-07-28 2015-09-02 "28" 1166.67 "S2" "Narrikup" "2" 36 10 10 9 966.666666666667 82.8569061231254 446.97 204.92 242.05
"435" 2015-07-28 2015-07-30 "30" 1566.67 "S2" "Monti" "2" 2 0 0 0 0 0 216.25 204.92 11.33
"436" 2015-07-28 2015-09-02 "20" 1866.67 "S2" "Monti" "1" 36 15 18 14 1566.66666666667 83.9284215563901 446.97 204.92 242.05
"437" 2015-07-28 2015-07-30 "32" 2066.67 "S2" "Antas" "3" 2 0 0 0 0 0 216.25 204.92 11.33
"438" 2015-07-28 2015-09-02 "25" 1700 "S2" "Leura" "2" 36 14 13 15 1400 82.3529411764706 446.97 204.92 242.05
"439" 2015-07-28 2015-09-02 "35" 1800 "S2" "Leura" "3" 36 15 16 14 1500 83.3333333333333 446.97 204.92 242.05
"440" 2015-07-28 2015-08-10 "22" 1866.67 "S2" "Leura" "1" 13 10 8 11 966.666666666667 51.7856218113896 286.66 204.92 81.74
"441" 2015-07-28 2015-08-10 "25" 1700 "S2" "Leura" "2" 13 6 6 6 600 35.2941176470588 286.66 204.92 81.74
"442" 2015-07-28 2015-08-01 "33" 966.67 "S2" "Monti" "3" 4 0 0 0 0 0 228.79 204.92 23.87
"443" 2015-07-28 2015-09-02 "30" 1566.67 "S2" "Monti" "2" 36 13 15 12 1333.33333333333 85.1062019016981 446.97 204.92 242.05
"444" 2015-07-28 2015-09-02 "24" 1533.33 "S2" "Antas" "1" 36 12 11 13 1200 78.2610396979124 446.97 204.92 242.05
"445" 2015-07-28 2015-08-26 "32" 2066.67 "S2" "Antas" "3" 29 13 14 14 1366.66666666667 66.1289255985071 396.57 204.92 191.65
"446" 2015-07-28 2015-08-26 "26" 1600 "S2" "Woogenellup" "2" 29 15 14 14 1433.33333333333 89.5833333333333 396.57 204.92 191.65
"447" 2015-07-28 2015-08-26 "31" 1666.67 "S2" "Denmark" "3" 29 10 10 12 1066.66666666667 63.999872000256 396.57 204.92 191.65
"448" 2015-07-28 2015-09-02 "33" 966.67 "S2" "Monti" "3" 36 9 8 8 833.333333333333 86.2065992875887 446.97 204.92 242.05
"449" 2015-07-28 2015-09-02 "19" 2100 "S2" "Narrikup" "1" 36 17 17 17 1700 80.9523809523809 446.97 204.92 242.05
"450" 2015-07-28 2015-08-26 "19" 2100 "S2" "Narrikup" "1" 29 15 13 14 1400 66.6666666666667 396.57 204.92 191.65
"451" 2015-07-28 2015-08-01 "21" 2066.67 "S2" "Woogenellup" "1" 4 0 0 0 0 0 228.79 204.92 23.87
"452" 2015-07-28 2015-09-02 "32" 2066.67 "S2" "Antas" "3" 36 17 18 16 1700 82.2579318420454 446.97 204.92 242.05
"453" 2015-07-28 2015-08-26 "27" 1366.67 "S2" "Denmark" "2" 29 10 8 9 900 65.8534979182977 396.57 204.92 191.65
"454" 2015-07-28 2015-09-02 "29" 1866.67 "S2" "Antas" "2" 36 16 17 16 1633.33333333333 87.499843750279 446.97 204.92 242.05
"455" 2015-07-28 2015-09-02 "31" 1666.67 "S2" "Denmark" "3" 36 14 14 14 1400 83.999832000336 446.97 204.92 242.05
"456" 2015-07-28 2015-09-02 "27" 1366.67 "S2" "Denmark" "2" 36 11 10 12 1100 80.4876085668084 446.97 204.92 242.05
"457" 2015-07-28 2015-07-28 "31" 1666.67 "S2" "Denmark" "3" 0 0 0 0 0 0 204.92 204.92 0
"458" 2015-07-28 2015-09-02 "22" 1866.67 "S2" "Leura" "1" 36 15 15 16 1533.33333333333 82.1427104594456 446.97 204.92 242.05
"459" 2015-07-28 2015-09-02 "34" 1200 "S2" "Woogenellup" "3" 36 12 14 15 1366.66666666667 113.888888888889 446.97 204.92 242.05
"460" 2015-07-28 2015-09-02 "26" 1600 "S2" "Woogenellup" "2" 36 12 14 13 1300 81.25 446.97 204.92 242.05
"461" 2015-07-28 2015-09-02 "21" 2066.67 "S2" "Woogenellup" "1" 36 17 17 17 1700 82.2579318420454 446.97 204.92 242.05
"462" 2015-07-28 2015-08-10 "26" 1600 "S2" "Woogenellup" "2" 13 7 9 7 766.666666666667 47.9166666666667 286.66 204.92 81.74
"463" 2015-07-28 2015-08-01 "32" 2066.67 "S2" "Antas" "3" 4 0 0 0 0 0 228.79 204.92 23.87
"464" 2015-07-28 2015-08-15 "30" 1566.67 "S2" "Monti" "2" 18 7 7 8 733.333333333333 46.8084110459339 323.64 204.92 118.72
"465" 2015-07-28 2015-08-15 "19" 2100 "S2" "Narrikup" "1" 18 11 9 11 1033.33333333333 49.2063492063492 323.64 204.92 118.72
"466" 2015-07-28 2015-09-02 "23" 1700 "S2" "Denmark" "1" 36 15 14 14 1433.33333333333 84.3137254901961 446.97 204.92 242.05
"467" 2015-07-28 2015-08-15 "22" 1866.67 "S2" "Leura" "1" 18 14 14 14 1400 74.9998660716677 323.64 204.92 118.72
"468" 2015-07-28 2015-08-15 "31" 1666.67 "S2" "Denmark" "3" 18 6 6 6 600 35.999928000144 323.64 204.92 118.72
"469" 2015-07-28 2015-09-09 "24" 1533.33 "S2" "Antas" "1" 43 16 12 18 1533.33333333333 100.000217391777 496.17 204.92 291.25
"470" 2015-07-28 2015-09-09 "23" 1700 "S2" "Denmark" "1" 43 18 17 16 1700 100 496.17 204.92 291.25
"471" 2015-07-28 2015-09-09 "25" 1700 "S2" "Leura" "2" 43 13 18 20 1700 100 496.17 204.92 291.25
"472" 2015-07-28 2015-09-09 "30" 1566.67 "S2" "Monti" "2" 43 12 16 19 1566.66666666667 99.9997872344952 496.17 204.92 291.25
"473" 2015-07-28 2015-09-09 "21" 2066.67 "S2" "Woogenellup" "1" 43 16 26 20 2066.66666666667 99.9998387099375 496.17 204.92 291.25
"474" 2015-07-28 2015-09-09 "36" 1533.33 "S2" "Narrikup" "3" 43 13 18 15 1533.33333333333 100.000217391777 496.17 204.92 291.25
"475" 2015-07-28 2015-09-09 "35" 1800 "S2" "Leura" "3" 43 13 24 17 1800 100 496.17 204.92 291.25
"476" 2015-07-28 2015-09-09 "32" 2066.67 "S2" "Antas" "3" 43 19 23 20 2066.66666666667 99.9998387099375 496.17 204.92 291.25
"477" 2015-07-28 2015-09-09 "31" 1666.67 "S2" "Denmark" "3" 43 12 20 18 1666.66666666667 99.9998000004 496.17 204.92 291.25
"478" 2015-07-28 2015-09-09 "34" 1200 "S2" "Woogenellup" "3" 43 6 15 15 1200 100 496.17 204.92 291.25
"479" 2015-07-28 2015-09-09 "27" 1366.67 "S2" "Denmark" "2" 43 12 13 16 1366.66666666667 99.9997560981558 496.17 204.92 291.25
"480" 2015-07-28 2015-09-09 "29" 1866.67 "S2" "Antas" "2" 43 15 19 22 1866.66666666667 99.9998214288903 496.17 204.92 291.25
"481" 2015-07-28 2015-09-09 "20" 1866.67 "S2" "Monti" "1" 43 12 23 21 1866.66666666667 99.9998214288903 496.17 204.92 291.25
"482" 2015-07-28 2015-09-09 "28" 1166.67 "S2" "Narrikup" "2" 43 10 8 17 1166.66666666667 99.9997142865306 496.17 204.92 291.25
"483" 2015-07-28 2015-09-09 "19" 2100 "S2" "Narrikup" "1" 43 22 12 29 2100 100 496.17 204.92 291.25
"484" 2015-07-28 2015-09-09 "22" 1866.67 "S2" "Leura" "1" 43 13 23 20 1866.66666666667 99.9998214288903 496.17 204.92 291.25
"485" 2015-07-28 2015-09-09 "33" 966.67 "S2" "Monti" "3" 43 9 12 8 966.666666666667 99.9996551736028 496.17 204.92 291.25
"486" 2015-07-28 2015-09-09 "26" 1600 "S2" "Woogenellup" "2" 43 11 21 16 1600 100 496.17 204.92 291.25
"487" 2015-07-28 2015-09-13 "24" 1533.33 "S2" "Antas" "1" 47 16 12 18 1533.33333333333 100.000217391777 530.13 204.92 325.21
"488" 2015-07-28 2015-09-13 "34" 1200 "S2" "Woogenellup" "3" 47 6 15 15 1200 100 530.13 204.92 325.21
"489" 2015-07-28 2015-09-13 "22" 1866.67 "S2" "Leura" "1" 47 13 23 20 1866.66666666667 99.9998214288903 530.13 204.92 325.21
"490" 2015-07-28 2015-09-13 "27" 1366.67 "S2" "Denmark" "2" 47 12 13 16 1366.66666666667 99.9997560981558 530.13 204.92 325.21
"491" 2015-07-28 2015-09-13 "29" 1866.67 "S2" "Antas" "2" 47 15 19 22 1866.66666666667 99.9998214288903 530.13 204.92 325.21
"492" 2015-07-28 2015-09-13 "19" 2100 "S2" "Narrikup" "1" 47 22 12 29 2100 100 530.13 204.92 325.21
"493" 2015-07-28 2015-09-13 "28" 1166.67 "S2" "Narrikup" "2" 47 10 8 17 1166.66666666667 99.9997142865306 530.13 204.92 325.21
"494" 2015-07-28 2015-09-13 "20" 1866.67 "S2" "Monti" "1" 47 12 23 21 1866.66666666667 99.9998214288903 530.13 204.92 325.21
"495" 2015-07-28 2015-09-13 "30" 1566.67 "S2" "Monti" "2" 47 12 16 19 1566.66666666667 99.9997872344952 530.13 204.92 325.21
"496" 2015-07-28 2015-09-13 "36" 1533.33 "S2" "Narrikup" "3" 47 13 18 15 1533.33333333333 100.000217391777 530.13 204.92 325.21
"497" 2015-07-28 2015-09-13 "35" 1800 "S2" "Leura" "3" 47 13 24 17 1800 100 530.13 204.92 325.21
"498" 2015-07-28 2015-09-13 "31" 1666.67 "S2" "Denmark" "3" 47 12 20 18 1666.66666666667 99.9998000004 530.13 204.92 325.21
"499" 2015-07-28 2015-09-13 "21" 2066.67 "S2" "Woogenellup" "1" 47 16 26 20 2066.66666666667 99.9998387099375 530.13 204.92 325.21
"500" 2015-07-28 2015-09-13 "23" 1700 "S2" "Denmark" "1" 47 18 17 16 1700 100 530.13 204.92 325.21
"501" 2015-07-28 2015-09-13 "25" 1700 "S2" "Leura" "2" 47 13 18 20 1700 100 530.13 204.92 325.21
"502" 2015-07-28 2015-09-13 "33" 966.67 "S2" "Monti" "3" 47 9 12 8 966.666666666667 99.9996551736028 530.13 204.92 325.21
"503" 2015-07-28 2015-09-13 "32" 2066.67 "S2" "Antas" "3" 47 19 23 20 2066.66666666667 99.9998387099375 530.13 204.92 325.21
"504" 2015-07-28 2015-09-13 "26" 1600 "S2" "Woogenellup" "2" 47 11 21 16 1600 100 530.13 204.92 325.21
"505" 2015-09-15 2015-09-15 "50" 2066.67 "S3" "Woogenellup" "3" 0 0 0 0 0 0 551.64 551.64 0
"506" 2015-09-15 2015-09-15 "44" 2166.67 "S3" "Leura" "2" 0 0 0 0 0 0 551.64 551.64 0
"507" 2015-09-15 2015-09-15 "45" 2166.67 "S3" "Narrikup" "2" 0 0 0 0 0 0 551.64 551.64 0
"508" 2015-09-15 2015-09-15 "53" 2200 "S3" "Narrikup" "3" 0 0 0 0 0 0 551.64 551.64 0
"509" 2015-09-15 2015-09-15 "42" 2166.67 "S3" "Monti" "1" 0 0 0 0 0 0 551.64 551.64 0
"510" 2015-09-15 2015-09-15 "54" 2133.33 "S3" "Denmark" "3" 0 0 0 0 0 0 551.64 551.64 0
"511" 2015-09-15 2015-09-15 "39" 2133.33 "S3" "Woogenellup" "1" 0 0 0 0 0 0 551.64 551.64 0
"512" 2015-09-15 2015-09-15 "41" 2166.67 "S3" "Narrikup" "1" 0 0 0 0 0 0 551.64 551.64 0
"513" 2015-09-15 2015-09-15 "37" 1433.33 "S3" "Denmark" "1" 0 0 0 0 0 0 551.64 551.64 0
"514" 2015-09-15 2015-09-15 "40" 2166.67 "S3" "Leura" "1" 0 0 0 0 0 0 551.64 551.64 0
"515" 2015-09-15 2015-09-15 "49" 2033.33 "S3" "Leura" "3" 0 0 0 0 0 0 551.64 551.64 0
"516" 2015-09-15 2015-09-15 "46" 2166.67 "S3" "Antas" "2" 0 0 0 0 0 0 551.64 551.64 0
"517" 2015-09-15 2015-09-15 "38" 2200 "S3" "Antas" "1" 0 0 0 0 0 0 551.64 551.64 0
"518" 2015-09-15 2015-09-15 "48" 2066.67 "S3" "Monti" "2" 0 0 0 0 0 0 551.64 551.64 0
"519" 2015-09-15 2015-09-15 "47" 1933.33 "S3" "Denmark" "2" 0 0 0 0 0 0 551.64 551.64 0
"520" 2015-09-15 2015-09-15 "43" 2133.33 "S3" "Woogenellup" "2" 0 0 0 0 0 0 551.64 551.64 0
"521" 2015-09-15 2015-09-15 "51" 2233.33 "S3" "Antas" "3" 0 0 0 0 0 0 551.64 551.64 0
"522" 2015-09-15 2015-09-15 "52" 2200 "S3" "Monti" "3" 0 0 0 0 0 0 551.64 551.64 0
"523" 2015-09-15 2015-09-17 "39" 2133.33 "S3" "Woogenellup" "1" 2 0 0 0 0 0 574.03 551.64 22.39
"524" 2015-09-15 2015-09-17 "46" 2166.67 "S3" "Antas" "2" 2 0 0 0 0 0 574.03 551.64 22.39
"525" 2015-09-15 2015-09-17 "51" 2233.33 "S3" "Antas" "3" 2 0 0 0 0 0 574.03 551.64 22.39
"526" 2015-09-15 2015-09-17 "50" 2066.67 "S3" "Woogenellup" "3" 2 0 0 0 0 0 574.03 551.64 22.39
"527" 2015-09-15 2015-09-17 "54" 2133.33 "S3" "Denmark" "3" 2 0 0 0 0 0 574.03 551.64 22.39
"528" 2015-09-15 2015-09-17 "43" 2133.33 "S3" "Woogenellup" "2" 2 0 0 0 0 0 574.03 551.64 22.39
"529" 2015-09-15 2015-09-17 "41" 2166.67 "S3" "Narrikup" "1" 2 0 0 0 0 0 574.03 551.64 22.39
"530" 2015-09-15 2015-09-17 "52" 2200 "S3" "Monti" "3" 2 0 0 0 0 0 574.03 551.64 22.39
"531" 2015-09-15 2015-09-17 "49" 2033.33 "S3" "Leura" "3" 2 0 0 0 0 0 574.03 551.64 22.39
"532" 2015-09-15 2015-09-17 "48" 2066.67 "S3" "Monti" "2" 2 0 0 0 0 0 574.03 551.64 22.39
"533" 2015-09-15 2015-09-17 "53" 2200 "S3" "Narrikup" "3" 2 0 0 0 0 0 574.03 551.64 22.39
"534" 2015-09-15 2015-09-17 "47" 1933.33 "S3" "Denmark" "2" 2 0 0 0 0 0 574.03 551.64 22.39
"535" 2015-09-15 2015-09-17 "44" 2166.67 "S3" "Leura" "2" 2 0 0 0 0 0 574.03 551.64 22.39
"536" 2015-09-15 2015-09-17 "37" 1433.33 "S3" "Denmark" "1" 2 0 0 0 0 0 574.03 551.64 22.39
"537" 2015-09-15 2015-09-17 "38" 2200 "S3" "Antas" "1" 2 0 0 0 0 0 574.03 551.64 22.39
"538" 2015-09-15 2015-09-17 "45" 2166.67 "S3" "Narrikup" "2" 2 0 0 0 0 0 574.03 551.64 22.39
"539" 2015-09-15 2015-09-17 "42" 2166.67 "S3" "Monti" "1" 2 0 0 0 0 0 574.03 551.64 22.39
"540" 2015-09-15 2015-09-17 "40" 2166.67 "S3" "Leura" "1" 2 0 0 0 0 0 574.03 551.64 22.39
"541" 2015-09-15 2015-09-19 "49" 2033.33 "S3" "Leura" "3" 4 8 1 2 366.666666666667 18.0328164472401 593.17 551.64 41.53
"542" 2015-09-15 2015-09-19 "50" 2066.67 "S3" "Woogenellup" "3" 4 7 2 1 333.333333333333 16.1290062435383 593.17 551.64 41.53
"543" 2015-09-15 2015-09-19 "48" 2066.67 "S3" "Monti" "2" 4 6 1 2 300 14.5161056191845 593.17 551.64 41.53
"544" 2015-09-15 2015-09-19 "54" 2133.33 "S3" "Denmark" "3" 4 4 2 2 266.666666666667 12.5000195312805 593.17 551.64 41.53
"545" 2015-09-15 2015-09-19 "46" 2166.67 "S3" "Antas" "2" 4 6 1 1 266.666666666667 12.3076733728102 593.17 551.64 41.53
"546" 2015-09-15 2015-09-19 "37" 1433.33 "S3" "Denmark" "1" 4 1 1 1 100 6.97676041107072 593.17 551.64 41.53
"547" 2015-09-15 2015-09-19 "39" 2133.33 "S3" "Woogenellup" "1" 4 5 2 0 233.333333333333 10.9375170898705 593.17 551.64 41.53
"548" 2015-09-15 2015-09-19 "40" 2166.67 "S3" "Leura" "1" 4 4 3 0 233.333333333333 10.7692142012089 593.17 551.64 41.53
"549" 2015-09-15 2015-09-19 "38" 2200 "S3" "Antas" "1" 4 3 1 0 133.333333333333 6.06060606060606 593.17 551.64 41.53
"550" 2015-09-15 2015-09-19 "43" 2133.33 "S3" "Woogenellup" "2" 4 6 2 2 333.333333333333 15.6250244141006 593.17 551.64 41.53
"551" 2015-09-15 2015-09-19 "42" 2166.67 "S3" "Monti" "1" 4 5 1 3 300 13.8461325444115 593.17 551.64 41.53
"552" 2015-09-15 2015-09-19 "45" 2166.67 "S3" "Narrikup" "2" 4 5 5 2 400 18.4615100592153 593.17 551.64 41.53
"553" 2015-09-15 2015-09-19 "47" 1933.33 "S3" "Denmark" "2" 4 4 2 1 233.333333333333 12.0689863258385 593.17 551.64 41.53
"554" 2015-09-15 2015-09-19 "44" 2166.67 "S3" "Leura" "2" 4 5 4 2 366.666666666667 16.923050887614 593.17 551.64 41.53
"555" 2015-09-15 2015-09-19 "53" 2200 "S3" "Narrikup" "3" 4 2 5 3 333.333333333333 15.1515151515152 593.17 551.64 41.53
"556" 2015-09-15 2015-09-19 "41" 2166.67 "S3" "Narrikup" "1" 4 4 3 1 266.666666666667 12.3076733728102 593.17 551.64 41.53
"557" 2015-09-15 2015-09-19 "52" 2200 "S3" "Monti" "3" 4 2 2 4 266.666666666667 12.1212121212121 593.17 551.64 41.53
"558" 2015-09-15 2015-09-19 "51" 2233.33 "S3" "Antas" "3" 4 5 1 1 233.333333333333 10.4477767877265 593.17 551.64 41.53
"559" 2015-09-15 2015-09-21 "38" 2200 "S3" "Antas" "1" 6 15 16 15 1533.33333333333 69.6969696969697 609.97 551.64 58.33
"560" 2015-09-15 2015-09-21 "50" 2066.67 "S3" "Woogenellup" "3" 6 14 12 10 1200 58.0644224767379 609.97 551.64 58.33
"561" 2015-09-15 2015-09-21 "39" 2133.33 "S3" "Woogenellup" "1" 6 12 8 4 800 37.5000585938416 609.97 551.64 58.33
"562" 2015-09-15 2015-09-21 "48" 2066.67 "S3" "Monti" "2" 6 11 10 14 1166.66666666667 56.4515218523841 609.97 551.64 58.33
"563" 2015-09-15 2015-09-21 "46" 2166.67 "S3" "Antas" "2" 6 21 15 18 1800 83.0767952664688 609.97 551.64 58.33
"564" 2015-09-15 2015-09-21 "49" 2033.33 "S3" "Leura" "3" 6 16 7 15 1266.66666666667 62.2951840904657 609.97 551.64 58.33
"565" 2015-09-15 2015-09-21 "41" 2166.67 "S3" "Narrikup" "1" 6 16 12 10 1266.66666666667 58.4614485208484 609.97 551.64 58.33
"566" 2015-09-15 2015-09-21 "52" 2200 "S3" "Monti" "3" 6 10 11 12 1100 50 609.97 551.64 58.33
"567" 2015-09-15 2015-09-21 "45" 2166.67 "S3" "Narrikup" "2" 6 15 15 10 1333.33333333333 61.538366864051 609.97 551.64 58.33
"568" 2015-09-15 2015-09-21 "53" 2200 "S3" "Narrikup" "3" 6 8 10 19 1233.33333333333 56.0606060606061 609.97 551.64 58.33
"569" 2015-09-15 2015-09-21 "47" 1933.33 "S3" "Denmark" "2" 6 6 15 12 1100 56.89664982181 609.97 551.64 58.33
"570" 2015-09-15 2015-09-21 "43" 2133.33 "S3" "Woogenellup" "2" 6 16 10 12 1266.66666666667 59.3750927735825 609.97 551.64 58.33
"571" 2015-09-15 2015-09-21 "42" 2166.67 "S3" "Monti" "1" 6 8 15 12 1166.66666666667 53.8460710060446 609.97 551.64 58.33
"572" 2015-09-15 2015-09-21 "51" 2233.33 "S3" "Antas" "3" 6 16 24 16 1866.66666666667 83.5822143018124 609.97 551.64 58.33
"573" 2015-09-15 2015-09-21 "40" 2166.67 "S3" "Leura" "1" 6 11 9 5 833.333333333333 38.4614792900319 609.97 551.64 58.33
"574" 2015-09-15 2015-09-21 "37" 1433.33 "S3" "Denmark" "1" 6 6 5 5 533.333333333333 37.2093888590439 609.97 551.64 58.33
"575" 2015-09-15 2015-09-21 "44" 2166.67 "S3" "Leura" "2" 6 15 19 9 1433.33333333333 66.1537443788548 609.97 551.64 58.33
"576" 2015-09-15 2015-09-21 "54" 2133.33 "S3" "Denmark" "3" 6 9 7 10 866.666666666667 40.6250634766617 609.97 551.64 58.33
"577" 2015-09-15 2015-09-24 "53" 2200 "S3" "Narrikup" "3" 9 11 15 19 1500 68.1818181818182 641.88 551.64 90.24
"578" 2015-09-15 2015-09-24 "42" 2166.67 "S3" "Monti" "1" 9 12 23 17 1733.33333333333 79.9998769232663 641.88 551.64 90.24
"579" 2015-09-15 2015-09-24 "43" 2133.33 "S3" "Woogenellup" "2" 9 25 15 17 1900 89.0626391603737 641.88 551.64 90.24
"580" 2015-09-15 2015-09-24 "39" 2133.33 "S3" "Woogenellup" "1" 9 12 14 10 1200 56.2500878907623 641.88 551.64 90.24
"581" 2015-09-15 2015-09-24 "40" 2166.67 "S3" "Leura" "1" 9 9 16 12 1233.33333333333 56.9229893492472 641.88 551.64 90.24
"582" 2015-09-15 2015-09-24 "38" 2200 "S3" "Antas" "1" 9 25 24 15 2133.33333333333 96.969696969697 641.88 551.64 90.24
"583" 2015-09-15 2015-09-24 "45" 2166.67 "S3" "Narrikup" "2" 9 23 20 20 2100 96.9229278108803 641.88 551.64 90.24
"584" 2015-09-15 2015-09-24 "41" 2166.67 "S3" "Narrikup" "1" 9 18 24 18 2000 92.3075502960765 641.88 551.64 90.24
"585" 2015-09-15 2015-09-24 "44" 2166.67 "S3" "Leura" "2" 9 22 20 14 1866.66666666667 86.1537136096714 641.88 551.64 90.24
"586" 2015-09-15 2015-09-24 "37" 1433.33 "S3" "Denmark" "1" 9 8 9 7 800 55.8140832885658 641.88 551.64 90.24
"587" 2015-09-15 2015-09-24 "52" 2200 "S3" "Monti" "3" 9 15 16 18 1633.33333333333 74.2424242424242 641.88 551.64 90.24
"588" 2015-09-15 2015-09-24 "48" 2066.67 "S3" "Monti" "2" 9 16 15 15 1533.33333333333 74.1934287202763 641.88 551.64 90.24
"589" 2015-09-15 2015-09-24 "46" 2166.67 "S3" "Antas" "2" 9 21 18 18 1900 87.6921727812726 641.88 551.64 90.24
"590" 2015-09-15 2015-09-24 "49" 2033.33 "S3" "Leura" "3" 9 17 12 17 1533.33333333333 75.4099596884585 641.88 551.64 90.24
"591" 2015-09-15 2015-09-24 "50" 2066.67 "S3" "Woogenellup" "3" 9 16 18 16 1666.66666666667 80.6450312176916 641.88 551.64 90.24
"592" 2015-09-15 2015-09-24 "51" 2233.33 "S3" "Antas" "3" 9 18 24 18 2000 89.5523724662276 641.88 551.64 90.24
"593" 2015-09-15 2015-09-24 "54" 2133.33 "S3" "Denmark" "3" 9 14 10 15 1300 60.9375952149925 641.88 551.64 90.24
"594" 2015-09-15 2015-09-24 "47" 1933.33 "S3" "Denmark" "2" 9 9 18 14 1366.66666666667 70.6897770513397 641.88 551.64 90.24
"595" 2015-09-15 2015-09-28 "44" 2166.67 "S3" "Leura" "2" 13 23 20 16 1966.66666666667 90.7690911244752 684.96 551.64 133.32
