Cultivar 	Wavelength	Absorbance
Denmark	1536.99937	0.02511
Denmark	1535.07089	0.02462
Denmark	1533.14241	0.02424
Denmark	1531.21392	0.02386
Denmark	1529.28544	0.02341
Denmark	1527.35696	0.02305
Denmark	1525.42848	0.02282
Denmark	1523.5	0.02269
Denmark	1521.57152	0.02282
Denmark	1519.64304	0.02295
Denmark	1517.71456	0.02287
Denmark	1515.78608	0.02264
Denmark	1513.8576	0.02218
Denmark	1511.92911	0.02156
Denmark	1510.00063	0.02093
Denmark	1508.07215	0.02042
Denmark	1506.14367	0.01994
Denmark	1504.21519	0.01936
Denmark	1502.28671	0.01878
Denmark	1500.35823	0.01827
Denmark	1498.42975	0.01787
Denmark	1496.50127	0.01759
Denmark	1494.57279	0.01728
Denmark	1492.6443	0.01694
Denmark	1490.71582	0.01682
Denmark	1488.78734	0.01709
Denmark	1486.85886	0.01736
Denmark	1484.93038	0.01754
Denmark	1483.0019	0.0179
Denmark	1481.07342	0.01858
Denmark	1479.14494	0.01941
Denmark	1477.21646	0.0204
Denmark	1475.28798	0.02178
Denmark	1473.35949	0.02397
Denmark	1471.43101	0.0265
Denmark	1469.50253	0.02792
Denmark	1467.57405	0.02873
Denmark	1465.64557	0.02969
Denmark	1463.71709	0.03068
Denmark	1461.78861	0.03121
Denmark	1459.86013	0.03159
Denmark	1457.93165	0.03284
Denmark	1456.00317	0.03492
Denmark	1454.07468	0.0359
Denmark	1452.1462	0.03647
Denmark	1450.21772	0.03723
Denmark	1448.28924	0.03826
Denmark	1446.36076	0.0393
Denmark	1444.43228	0.03996
Denmark	1442.5038	0.04032
Denmark	1440.57532	0.04045
Denmark	1438.64684	0.04043
Denmark	1436.71836	0.04045
Denmark	1434.78987	0.04037
Denmark	1432.86139	0.04006
Denmark	1430.93291	0.03974
Denmark	1429.00443	0.03943
Denmark	1427.07595	0.03909
Denmark	1425.14747	0.03878
Denmark	1423.21899	0.03854
Denmark	1421.29051	0.03832
Denmark	1419.36203	0.03815
Denmark	1417.43354	0.03796
Denmark	1415.50506	0.03753
Denmark	1413.57658	0.03697
Denmark	1411.6481	0.03638
Denmark	1409.71962	0.0358
Denmark	1407.79114	0.03529
Denmark	1405.86266	0.03488
Denmark	1403.93418	0.03457
Denmark	1402.0057	0.03429
Denmark	1400.07722	0.03414
Denmark	1398.14873	0.03416
Denmark	1396.22025	0.03429
Denmark	1394.29177	0.03448
Denmark	1392.36329	0.03458
Denmark	1390.43481	0.03462
Denmark	1388.50633	0.03485
Denmark	1386.57785	0.03533
Denmark	1384.64937	0.03578
Denmark	1382.72089	0.03616
Denmark	1380.79241	0.03665
Denmark	1378.86392	0.0372
Denmark	1376.93544	0.03774
Denmark	1375.00696	0.03839
Denmark	1373.07848	0.03911
Denmark	1371.15	0.03956
Denmark	1369.22152	0.03974
Denmark	1367.29304	0.03971
Denmark	1365.36456	0.03951
Denmark	1363.43608	0.03932
Denmark	1361.5076	0.03923
Denmark	1359.57911	0.0392
Denmark	1357.65063	0.03923
Denmark	1355.72215	0.03937
Denmark	1353.79367	0.03955
Denmark	1351.86519	0.03973
Denmark	1349.93671	0.03992
Denmark	1348.00823	0.04017
Denmark	1346.07975	0.04045
Denmark	1344.15127	0.04073
Denmark	1342.22279	0.04106
Denmark	1340.2943	0.04149
Denmark	1338.36582	0.04193
Denmark	1336.43734	0.04218
Denmark	1334.50886	0.04226
Denmark	1332.58038	0.04226
Denmark	1330.6519	0.04222
Denmark	1328.72342	0.04218
Denmark	1326.79494	0.04216
Denmark	1324.86646	0.04217
Denmark	1322.93798	0.0422
Denmark	1321.00949	0.04223
Denmark	1319.08101	0.04225
Denmark	1317.15253	0.0422
Denmark	1315.22405	0.04203
Denmark	1313.29557	0.04177
Denmark	1311.36709	0.04143
Denmark	1309.43861	0.04105
Denmark	1307.51013	0.04069
Denmark	1305.58165	0.04036
Denmark	1303.65317	0.04004
Denmark	1301.72468	0.03969
Denmark	1299.7962	0.0393
Denmark	1297.86772	0.03892
Denmark	1295.93924	0.03856
Denmark	1294.01076	0.03823
Denmark	1292.08228	0.03794
Denmark	1290.1538	0.03772
Denmark	1288.22532	0.0376
Denmark	1286.29684	0.03762
Denmark	1284.36835	0.03776
Denmark	1282.43987	0.03795
Denmark	1280.51139	0.03814
Denmark	1278.58291	0.03831
Denmark	1276.65443	0.03848
Denmark	1274.72595	0.0387
Denmark	1272.79747	0.03907
Denmark	1270.86899	0.03968
Denmark	1268.94051	0.04057
Denmark	1267.01203	0.04177
Denmark	1265.08354	0.04329
Denmark	1263.15506	0.04503
Denmark	1261.22658	0.04684
Denmark	1259.2981	0.04856
Denmark	1257.36962	0.05002
Denmark	1255.44114	0.05112
Denmark	1253.51266	0.05181
Denmark	1251.58418	0.05209
Denmark	1249.6557	0.05203
Denmark	1247.72722	0.05171
Denmark	1245.79873	0.05117
Denmark	1243.87025	0.05045
Denmark	1241.94177	0.04962
Denmark	1240.01329	0.04873
Denmark	1238.08481	0.04781
Denmark	1236.15633	0.04689
Denmark	1234.22785	0.04596
Denmark	1232.29937	0.04501
Denmark	1230.37089	0.04402
Denmark	1228.44241	0.043
Denmark	1226.51392	0.04202
Denmark	1224.58544	0.0411
Denmark	1222.65696	0.04028
Denmark	1220.72848	0.03958
Denmark	1218.8	0.03901
Denmark	1216.87152	0.03858
Denmark	1214.94304	0.03823
Denmark	1213.01456	0.03798
Denmark	1211.08608	0.03786
Denmark	1209.1576	0.03785
Denmark	1207.22911	0.03788
Denmark	1205.30063	0.03788
Denmark	1203.37215	0.0378
Denmark	1201.44367	0.03763
Denmark	1199.51519	0.03741
Denmark	1197.58671	0.03715
Denmark	1195.65823	0.03681
Denmark	1193.72975	0.03641
Denmark	1191.80127	0.03602
Denmark	1189.87279	0.03578
Denmark	1187.9443	0.03579
Denmark	1186.01582	0.03611
Denmark	1184.08734	0.03673
Denmark	1182.15886	0.03757
Denmark	1180.23038	0.03852
Denmark	1178.3019	0.03952
Denmark	1176.37342	0.04059
Denmark	1174.44494	0.04181
Denmark	1172.51646	0.04325
Denmark	1170.58798	0.04487
Denmark	1168.65949	0.04662
Denmark	1166.73101	0.04841
Denmark	1164.80253	0.0501
Denmark	1162.87405	0.05161
Denmark	1160.94557	0.05291
Denmark	1159.01709	0.05405
Denmark	1157.08861	0.05507
Denmark	1155.16013	0.05597
Denmark	1153.23165	0.05674
Denmark	1151.30317	0.05734
Denmark	1149.37468	0.05775
Denmark	1147.4462	0.05794
Denmark	1145.51772	0.0578
Denmark	1143.58924	0.05738
Denmark	1141.66076	0.05675
Denmark	1139.73228	0.05602
Denmark	1137.8038	0.05533
Denmark	1135.87532	0.05478
Denmark	1133.94684	0.05445
Denmark	1132.01835	0.05444
Denmark	1130.08987	0.05478
Denmark	1128.16139	0.05546
Denmark	1126.23291	0.05647
Denmark	1124.30443	0.05779
Denmark	1122.37595	0.05941
Denmark	1120.44747	0.06142
Denmark	1118.51899	0.06394
Denmark	1116.59051	0.06688
Denmark	1114.66203	0.07004
Denmark	1112.73354	0.0732
Denmark	1110.80506	0.0762
Denmark	1108.87658	0.07895
Denmark	1106.9481	0.08142
Denmark	1105.01962	0.08359
Denmark	1103.09114	0.08542
Denmark	1101.16266	0.08693
Denmark	1099.23418	0.08807
Denmark	1097.3057	0.0888
Denmark	1095.37722	0.0891
Denmark	1093.44873	0.08904
Denmark	1091.52025	0.08877
Denmark	1089.59177	0.0885
Denmark	1087.66329	0.08846
Denmark	1085.73481	0.08877
Denmark	1083.80633	0.08947
Denmark	1081.87785	0.09062
Denmark	1079.94937	0.09217
Denmark	1078.02089	0.0939
Denmark	1076.09241	0.09564
Denmark	1074.16392	0.09735
Denmark	1072.23544	0.09895
Denmark	1070.30696	0.10041
Denmark	1068.37848	0.1018
Denmark	1066.45	0.10318
Denmark	1064.52152	0.10452
Denmark	1062.59304	0.10584
Denmark	1060.66456	0.10714
Denmark	1058.73608	0.10837
Denmark	1056.8076	0.10957
Denmark	1054.87911	0.11077
Denmark	1052.95063	0.11197
Denmark	1051.02215	0.11315
Denmark	1049.09367	0.11434
Denmark	1047.16519	0.11551
Denmark	1045.23671	0.11672
Denmark	1043.30823	0.11813
Denmark	1041.37975	0.1199
Denmark	1039.45127	0.12207
Denmark	1037.52279	0.12448
Denmark	1035.5943	0.12689
Denmark	1033.66582	0.12904
Denmark	1031.73734	0.13078
Denmark	1029.80886	0.13215
Denmark	1027.88038	0.13322
Denmark	1025.9519	0.13401
Denmark	1024.02342	0.13454
Denmark	1022.09494	0.13494
Denmark	1020.16646	0.13524
Denmark	1018.23798	0.1354
Denmark	1016.30949	0.13543
Denmark	1014.38101	0.13533
Denmark	1012.45253	0.13501
Denmark	1010.52405	0.13438
Denmark	1008.59557	0.13329
Denmark	1006.66709	0.13161
Denmark	1004.73861	0.12929
Denmark	1002.81013	0.12644
Denmark	1000.88165	0.12328
Denmark	998.95316	0.12013
Denmark	997.02468	0.11726
Denmark	995.0962	0.11476
Denmark	993.16772	0.1126
Denmark	991.23924	0.11069
Denmark	989.31076	0.10887
Denmark	987.38228	0.10693
Denmark	985.4538	0.10469
Denmark	983.52532	0.10216
Denmark	981.59684	0.09944
Denmark	979.66835	0.09665
Denmark	977.73987	0.09392
Denmark	975.81139	0.09142
Denmark	973.88291	0.08923
Denmark	971.95443	0.08738
Denmark	970.02595	0.08589
Denmark	968.09747	0.08472
Denmark	966.16899	0.08379
Denmark	964.24051	0.08298
Denmark	962.31203	0.08217
Denmark	960.38354	0.08128
Denmark	958.45506	0.08025
Denmark	956.52658	0.07904
Denmark	954.5981	0.07756
Denmark	952.66962	0.07575
Denmark	950.74114	0.07365
Denmark	948.81266	0.07135
Denmark	946.88418	0.06901
Denmark	944.9557	0.06673
Denmark	943.02722	0.06457
Denmark	941.09873	0.0626
Denmark	939.17025	0.06083
Denmark	937.24177	0.05925
Denmark	935.31329	0.05787
Denmark	933.38481	0.05669
Denmark	931.45633	0.05566
Denmark	929.52785	0.05477
Denmark	927.59937	0.05403
Denmark	925.67089	0.05342
Denmark	923.74241	0.05286
Denmark	921.81392	0.05235
Denmark	919.88544	0.05191
Denmark	917.95696	0.05153
Denmark	916.02848	0.05119
Denmark	914.1	0.05093
Denmark	912.17152	0.05068
Denmark	910.24304	0.05045
Denmark	908.31456	0.05032
Denmark	906.38608	0.05039
Denmark	904.4576	0.05067
Denmark	902.52911	0.05107
Denmark	900.60063	0.05147
Denmark	898.67215	0.05181
Denmark	896.74367	0.052
Denmark	894.81519	0.05198
Denmark	892.88671	0.05171
Denmark	890.95823	0.05122
Denmark	889.02975	0.05057
Denmark	887.10127	0.04987
Denmark	885.17279	0.0492
Denmark	883.2443	0.04864
Denmark	881.31582	0.04817
Denmark	879.38734	0.04776
Denmark	877.45886	0.04743
Denmark	875.53038	0.04717
Denmark	873.6019	0.04704
Denmark	871.67342	0.04709
Denmark	869.74494	0.04733
Denmark	867.81646	0.04775
Denmark	865.88798	0.04841
Denmark	863.95949	0.04935
Denmark	862.03101	0.05056
Denmark	860.10253	0.05178
Denmark	858.17405	0.05272
Denmark	856.24557	0.05323
Denmark	854.31709	0.05333
Denmark	852.38861	0.05308
Denmark	850.46013	0.05271
Denmark	848.53165	0.05235
Denmark	846.60316	0.05208
Denmark	844.67468	0.05202
Denmark	842.7462	0.05227
Denmark	840.81772	0.05282
Denmark	838.88924	0.05354
Denmark	836.96076	0.05424
Denmark	835.03228	0.05477
Denmark	833.1038	0.05508
Denmark	831.17532	0.05513
Denmark	829.24684	0.05505
Denmark	827.31835	0.05502
Denmark	825.38987	0.05517
Denmark	823.46139	0.05536
Denmark	821.53291	0.05546
Denmark	819.60443	0.05552
Denmark	817.67595	0.05553
Denmark	815.74747	0.05553
Denmark	813.81899	0.05561
Denmark	811.89051	0.05579
Denmark	809.96203	0.05605
Denmark	808.03354	0.05637
Denmark	806.10506	0.0567
Denmark	804.17658	0.05698
Denmark	802.2481	0.0573
Denmark	800.31962	0.0576
Denmark	798.39114	0.05774
Denmark	796.46266	0.05768
Denmark	794.53418	0.05756
Denmark	792.6057	0.05757
Denmark	790.67722	0.05772
Denmark	788.74873	0.05797
Denmark	786.82025	0.05836
Denmark	784.89177	0.05887
Denmark	782.96329	0.05944
Denmark	781.03481	0.06002
Denmark	779.10633	0.06058
Denmark	777.17785	0.06101
Denmark	775.24937	0.06122
Denmark	773.32089	0.06131
Denmark	771.39241	0.06153
Denmark	769.46392	0.06193
Denmark	767.53544	0.0624
Denmark	765.60696	0.06288
Denmark	763.67848	0.0634
Denmark	761.75	0.06387
Denmark	759.82152	0.06415
Denmark	757.89304	0.06435
Denmark	755.96456	0.06458
Denmark	754.03608	0.06484
Denmark	752.1076	0.06509
Denmark	750.17911	0.06534
Denmark	748.25063	0.06564
Denmark	746.32215	0.066
Denmark	744.39367	0.06638
Denmark	742.46519	0.06681
Denmark	740.53671	0.0673
Denmark	738.60823	0.06784
Denmark	736.67975	0.06843
Denmark	734.75127	0.06912
Denmark	732.82279	0.06992
Denmark	730.8943	0.07079
Denmark	728.96582	0.07166
Denmark	727.03734	0.07254
Denmark	725.10886	0.07342
Denmark	723.18038	0.07422
Denmark	721.2519	0.07491
Denmark	719.32342	0.07545
Denmark	717.39494	0.07571
Denmark	715.46646	0.07583
Denmark	713.53797	0.07601
Denmark	711.60949	0.07631
Denmark	709.68101	0.07676
Denmark	707.75253	0.0774
Denmark	705.82405	0.07813
Denmark	703.89557	0.07881
Denmark	701.96709	0.07924
Denmark	700.03861	0.0795
Denmark	698.11013	0.0798
Denmark	696.18165	0.08019
Denmark	694.25316	0.08052
Denmark	692.32468	0.08077
Denmark	690.3962	0.08116
Denmark	688.46772	0.08171
Denmark	686.53924	0.08221
Denmark	684.61076	0.08271
Denmark	682.68228	0.08341
Denmark	680.7538	0.08428
Denmark	678.82532	0.08514
Denmark	676.89684	0.08616
Denmark	674.96835	0.08749
Denmark	673.03987	0.08872
Denmark	671.11139	0.08977
Denmark	669.18291	0.09111
Denmark	667.25443	0.09211
Denmark	665.32595	0.09221
Denmark	663.39747	0.0923
Denmark	661.46899	0.09255
Denmark	659.54051	0.09304
Denmark	657.61203	0.09383
Denmark	655.68354	0.09445
Denmark	653.75506	0.09466
Denmark	651.82658	0.09489
Denmark	649.8981	0.0954
Leura	3997.74114	0.00462
Leura	3995.81266	0.00459
Leura	3993.88418	0.00459
Leura	3991.9557	0.00459
Leura	3990.02722	0.00457
Leura	3988.09874	0.00456
Leura	3986.17025	0.00459
Leura	3984.24177	0.00459
Leura	3982.31329	0.00457
Leura	3980.38481	0.00458
Leura	3978.45633	0.00459
Leura	3976.52785	0.00457
Leura	3974.59937	0.00455
Leura	3972.67089	0.00453
Leura	3970.74241	0.00452
Leura	3968.81393	0.00451
Leura	3966.88544	0.00452
Leura	3964.95696	0.00456
Leura	3963.02848	0.00459
Leura	3961.1	0.00457
Leura	3959.17152	0.00455
Leura	3957.24304	0.00455
Leura	3955.31456	0.00454
Leura	3953.38608	0.00455
Leura	3951.4576	0.00456
Leura	3949.52912	0.00453
Leura	3947.60063	0.00448
Leura	3945.67215	0.0045
Leura	3943.74367	0.0045
Leura	3941.81519	0.00445
Leura	3939.88671	0.00444
Leura	3937.95823	0.00449
Leura	3936.02975	0.00455
Leura	3934.10127	0.00459
Leura	3932.17279	0.00453
Leura	3930.24431	0.00443
Leura	3928.31582	0.00444
Leura	3926.38734	0.00452
Leura	3924.45886	0.00451
Leura	3922.53038	0.00445
Leura	3920.6019	0.00445
Leura	3918.67342	0.00442
Leura	3916.74494	0.00434
Leura	3914.81646	0.00432
Leura	3912.88798	0.0044
Leura	3910.9595	0.00449
Leura	3909.03101	0.00456
Leura	3907.10253	0.00466
Leura	3905.17405	0.00467
Leura	3903.24557	0.00452
Leura	3901.31709	0.00436
Leura	3899.38861	0.00426
Leura	3897.46013	0.00426
Leura	3895.53165	0.00443
Leura	3893.60317	0.00458
Leura	3891.67469	0.00448
Leura	3889.7462	0.00435
Leura	3887.81772	0.00443
Leura	3885.88924	0.00444
Leura	3883.96076	0.00433
Leura	3882.03228	0.00431
Leura	3880.1038	0.00423
Leura	3878.17532	0.00425
Leura	3876.24684	0.00446
Leura	3874.31836	0.00457
Leura	3872.38987	0.00458
Leura	3870.46139	0.00448
Leura	3868.53291	0.00431
Leura	3866.60443	0.00436
Leura	3864.67595	0.00439
Leura	3862.74747	0.00424
Leura	3860.81899	0.00423
Leura	3858.89051	0.00441
Leura	3856.96203	0.00466
Leura	3855.03355	0.00474
Leura	3853.10506	0.00424
Leura	3851.17658	0.00391
Leura	3849.2481	0.0041
Leura	3847.31962	0.00436
Leura	3845.39114	0.00453
Leura	3843.46266	0.00458
Leura	3841.53418	0.00461
Leura	3839.6057	0.00455
Leura	3837.67722	0.00429
Leura	3835.74874	0.00415
Leura	3833.82025	0.00418
Leura	3831.89177	0.0042
Leura	3829.96329	0.00425
Leura	3828.03481	0.00434
Leura	3826.10633	0.00438
Leura	3824.17785	0.00447
Leura	3822.24937	0.00451
Leura	3820.32089	0.00424
Leura	3818.39241	0.00417
Leura	3816.46393	0.0042
Leura	3814.53544	0.00415
Leura	3812.60696	0.00425
Leura	3810.67848	0.00445
Leura	3808.75	0.00457
Leura	3806.82152	0.00448
Leura	3804.89304	0.00442
Leura	3802.96456	0.00444
Leura	3801.03608	0.00423
Leura	3799.1076	0.00415
Leura	3797.17912	0.00422
Leura	3795.25063	0.0042
Leura	3793.32215	0.00424
Leura	3791.39367	0.00433
Leura	3789.46519	0.00438
Leura	3787.53671	0.00439
Leura	3785.60823	0.00436
Leura	3783.67975	0.00433
Leura	3781.75127	0.00438
Leura	3779.82279	0.00436
Leura	3777.89431	0.00423
Leura	3775.96582	0.00424
Leura	3774.03734	0.00436
Leura	3772.10886	0.00445
Leura	3770.18038	0.00438
Leura	3768.2519	0.00425
Leura	3766.32342	0.00423
Leura	3764.39494	0.00426
Leura	3762.46646	0.00435
Leura	3760.53798	0.00443
Leura	3758.6095	0.00433
Leura	3756.68101	0.00428
Leura	3754.75253	0.00443
Leura	3752.82405	0.00458
Leura	3750.89557	0.00438
Leura	3748.96709	0.00416
Leura	3747.03861	0.00431
Leura	3745.11013	0.00433
Leura	3743.18165	0.0041
Leura	3741.25317	0.00417
Leura	3739.32469	0.00445
Leura	3737.3962	0.00461
Leura	3735.46772	0.00441
Leura	3733.53924	0.00402
Leura	3731.61076	0.00394
Leura	3729.68228	0.00414
Leura	3727.7538	0.00436
Leura	3725.82532	0.00441
Leura	3723.89684	0.00431
Leura	3721.96836	0.0042
Leura	3720.03987	0.00417
Leura	3718.11139	0.00425
Leura	3716.18291	0.00442
Leura	3714.25443	0.00462
Leura	3712.32595	0.00463
Leura	3710.39747	0.00433
Leura	3708.46899	0.00417
Leura	3706.54051	0.0043
Leura	3704.61203	0.00451
Leura	3702.68355	0.00461
Leura	3700.75506	0.00454
Leura	3698.82658	0.00452
Leura	3696.8981	0.0046
Leura	3694.96962	0.0047
Leura	3693.04114	0.00483
Leura	3691.11266	0.00484
Leura	3689.18418	0.00458
Leura	3687.2557	0.00441
Leura	3685.32722	0.00453
Leura	3683.39874	0.00473
Leura	3681.47025	0.00491
Leura	3679.54177	0.00505
Leura	3677.61329	0.00514
Leura	3675.68481	0.00492
Leura	3673.75633	0.00475
Leura	3671.82785	0.00495
Leura	3669.89937	0.00499
Leura	3667.97089	0.00491
Leura	3666.04241	0.00508
Leura	3664.11393	0.00531
Leura	3662.18544	0.00548
Leura	3660.25696	0.00561
Leura	3658.32848	0.00573
Leura	3656.4	0.00576
Leura	3654.47152	0.00589
Leura	3652.54304	0.00621
Leura	3650.61456	0.00644
Leura	3648.68608	0.00622
Leura	3646.7576	0.00611
Leura	3644.82912	0.00638
Leura	3642.90063	0.00667
Leura	3640.97215	0.00686
Leura	3639.04367	0.00702
Leura	3637.11519	0.00721
Leura	3635.18671	0.0074
Leura	3633.25823	0.00763
Leura	3631.32975	0.00793
Leura	3629.40127	0.00801
Leura	3627.47279	0.00782
Leura	3625.54431	0.00795
Leura	3623.61582	0.0083
Leura	3621.68734	0.0086
Leura	3619.75886	0.00873
Leura	3617.83038	0.00875
Leura	3615.9019	0.00891
Leura	3613.97342	0.00913
Leura	3612.04494	0.00927
Leura	3610.11646	0.00943
Leura	3608.18798	0.00955
Leura	3606.2595	0.00969
Leura	3604.33101	0.00994
Leura	3602.40253	0.01019
Leura	3600.47405	0.01036
Leura	3598.54557	0.01049
Leura	3596.61709	0.01066
Leura	3594.68861	0.0108
Leura	3592.76013	0.01096
Leura	3590.83165	0.01123
Leura	3588.90317	0.01147
Leura	3586.97468	0.01153
Leura	3585.0462	0.01161
Leura	3583.11772	0.01185
Leura	3581.18924	0.01208
Leura	3579.26076	0.01228
Leura	3577.33228	0.01248
Leura	3575.4038	0.01272
Leura	3573.47532	0.01295
Leura	3571.54684	0.01322
Leura	3569.61836	0.01349
Leura	3567.68987	0.01364
Leura	3565.76139	0.01363
Leura	3563.83291	0.01377
Leura	3561.90443	0.01405
Leura	3559.97595	0.01431
Leura	3558.04747	0.01457
Leura	3556.11899	0.01485
Leura	3554.19051	0.01509
Leura	3552.26203	0.01526
Leura	3550.33355	0.01546
Leura	3548.40506	0.01573
Leura	3546.47658	0.01595
Leura	3544.5481	0.01612
Leura	3542.61962	0.01634
Leura	3540.69114	0.01662
Leura	3538.76266	0.01691
Leura	3536.83418	0.01714
Leura	3534.9057	0.01733
Leura	3532.97722	0.01755
Leura	3531.04874	0.01779
Leura	3529.12025	0.018
Leura	3527.19177	0.0182
Leura	3525.26329	0.01842
Leura	3523.33481	0.01864
Leura	3521.40633	0.01887
Leura	3519.47785	0.01911
Leura	3517.54937	0.01934
Leura	3515.62089	0.01956
Leura	3513.69241	0.01979
Leura	3511.76393	0.02002
Leura	3509.83544	0.02021
Leura	3507.90696	0.02039
Leura	3505.97848	0.02065
Leura	3504.05	0.02092
Leura	3502.12152	0.02113
Leura	3500.19304	0.02135
Leura	3498.26456	0.02158
Leura	3496.33608	0.02179
Leura	3494.4076	0.02199
Leura	3492.47912	0.02219
Leura	3490.55063	0.0224
Leura	3488.62215	0.02263
Leura	3486.69367	0.02288
Leura	3484.76519	0.02312
Leura	3482.83671	0.02333
Leura	3480.90823	0.02353
Leura	3478.97975	0.02371
Leura	3477.05127	0.0239
Leura	3475.12279	0.02407
Leura	3473.19431	0.02426
Leura	3471.26582	0.02447
Leura	3469.33734	0.02471
Leura	3467.40886	0.02499
Leura	3465.48038	0.02524
Leura	3463.5519	0.02545
Leura	3461.62342	0.02562
Leura	3459.69494	0.0258
Leura	3457.76646	0.02601
Leura	3455.83798	0.02621
Leura	3453.9095	0.02641
Leura	3451.98101	0.02663
Leura	3450.05253	0.02686
Leura	3448.12405	0.02705
Leura	3446.19557	0.02721
Leura	3444.26709	0.02738
Leura	3442.33861	0.02754
Leura	3440.41013	0.02771
Leura	3438.48165	0.0279
Leura	3436.55317	0.02812
Leura	3434.62468	0.02836
Leura	3432.6962	0.0286
Leura	3430.76772	0.02881
Leura	3428.83924	0.02896
Leura	3426.91076	0.02912
Leura	3424.98228	0.02928
Leura	3423.0538	0.02943
Leura	3421.12532	0.02957
Leura	3419.19684	0.02973
Leura	3417.26836	0.02992
Leura	3415.33987	0.03013
Leura	3413.41139	0.03033
Leura	3411.48291	0.03051
Leura	3409.55443	0.0307
Leura	3407.62595	0.03086
Leura	3405.69747	0.03102
Leura	3403.76899	0.03118
Leura	3401.84051	0.03135
Leura	3399.91203	0.03151
Leura	3397.98355	0.03165
Leura	3396.05506	0.0318
Leura	3394.12658	0.03194
Leura	3392.1981	0.03209
Leura	3390.26962	0.03222
Leura	3388.34114	0.03235
Leura	3386.41266	0.03247
Leura	3384.48418	0.03257
Leura	3382.5557	0.03268
Leura	3380.62722	0.03281
Leura	3378.69874	0.03292
Leura	3376.77025	0.033
Leura	3374.84177	0.03308
Leura	3372.91329	0.03317
Leura	3370.98481	0.03329
Leura	3369.05633	0.03341
Leura	3367.12785	0.03351
Leura	3365.19937	0.03359
Leura	3363.27089	0.03366
Leura	3361.34241	0.03371
Leura	3359.41393	0.0338
Leura	3357.48544	0.03392
Leura	3355.55696	0.03402
Leura	3353.62848	0.0341
Leura	3351.7	0.03418
Leura	3349.77152	0.03425
Leura	3347.84304	0.03434
Leura	3345.91456	0.03444
Leura	3343.98608	0.03452
Leura	3342.0576	0.0346
Leura	3340.12912	0.03467
Leura	3338.20063	0.03473
Leura	3336.27215	0.0348
Leura	3334.34367	0.03487
Leura	3332.41519	0.03494
Leura	3330.48671	0.035
Leura	3328.55823	0.03505
Leura	3326.62975	0.0351
Leura	3324.70127	0.03517
Leura	3322.77279	0.03523
Leura	3320.84431	0.03527
Leura	3318.91582	0.03529
Leura	3316.98734	0.03533
Leura	3315.05886	0.03537
Leura	3313.13038	0.03539
Leura	3311.2019	0.03541
Leura	3309.27342	0.03543
Leura	3307.34494	0.03543
Leura	3305.41646	0.03545
Leura	3303.48798	0.03549
Leura	3301.55949	0.03555
Leura	3299.63101	0.03559
Leura	3297.70253	0.03561
Leura	3295.77405	0.0356
Leura	3293.84557	0.03564
Leura	3291.91709	0.03572
Leura	3289.98861	0.03577
Leura	3288.06013	0.03577
Leura	3286.13165	0.03573
Leura	3284.20317	0.03569
Leura	3282.27468	0.03564
Leura	3280.3462	0.03556
Leura	3278.41772	0.0355
Leura	3276.48924	0.03547
Leura	3274.56076	0.03543
Leura	3272.63228	0.0354
Leura	3270.7038	0.03537
Leura	3268.77532	0.03532
Leura	3266.84684	0.03524
Leura	3264.91836	0.03517
Leura	3262.98987	0.03509
