Cultivar	IncubationDays 	Wavelenght	Absorbance
Antas 	0	2534.02405	0.0062
Antas 	0	2532.09557	0.00615
Antas 	0	2530.16709	0.00613
Antas 	0	2528.23861	0.00611
Antas 	0	2526.31013	0.00607
Antas 	0	2524.38165	0.00602
Antas 	0	2522.45317	0.00597
Antas 	0	2520.52468	0.00591
Antas 	0	2518.5962	0.00586
Antas 	0	2516.66772	0.00582
Antas 	0	2514.73924	0.00573
Antas 	0	2512.81076	0.00564
Antas 	0	2510.88228	0.00562
Antas 	0	2508.9538	0.00562
Antas 	0	2507.02532	0.00559
Antas 	0	2505.09684	0.00554
Antas 	0	2503.16836	0.00549
Antas 	0	2501.23987	0.00545
Antas 	0	2499.31139	0.00543
Antas 	0	2497.38291	0.00541
Antas 	0	2495.45443	0.00534
Antas 	0	2493.52595	0.00526
Antas 	0	2491.59747	0.00518
Antas 	0	2489.66899	0.00514
Antas 	0	2487.74051	0.00513
Antas 	0	2485.81203	0.00511
Antas 	0	2483.88355	0.00508
Antas 	0	2481.95506	0.00506
Antas 	0	2480.02658	0.00502
Antas 	0	2478.0981	0.00497
Antas 	0	2476.16962	0.00493
Antas 	0	2474.24114	0.00487
Antas 	0	2472.31266	0.00481
Antas 	0	2470.38418	0.00475
Antas 	0	2468.4557	0.0047
Antas 	0	2466.52722	0.00465
Antas 	0	2464.59874	0.00461
Antas 	0	2462.67025	0.00462
Antas 	0	2460.74177	0.00464
Antas 	0	2458.81329	0.00464
Antas 	0	2456.88481	0.00462
Antas 	0	2454.95633	0.00455
Antas 	0	2453.02785	0.00445
Antas 	0	2451.09937	0.00438
Antas 	0	2449.17089	0.00436
Antas 	0	2447.24241	0.00439
Antas 	0	2445.31393	0.00437
Antas 	0	2443.38544	0.00431
Antas 	0	2441.45696	0.00428
Antas 	0	2439.52848	0.00424
Antas 	0	2437.6	0.00416
Antas 	0	2435.67152	0.00414
Antas 	0	2433.74304	0.00414
Antas 	0	2431.81456	0.00412
Antas 	0	2429.88608	0.00405
Antas 	0	2427.9576	0.00398
Antas 	0	2426.02911	0.00391
Antas 	0	2424.10063	0.00386
Antas 	0	2422.17215	0.00387
Antas 	0	2420.24367	0.00388
Antas 	0	2418.31519	0.00386
Antas 	0	2416.38671	0.00386
Antas 	0	2414.45823	0.00389
Antas 	0	2412.52975	0.00388
Antas 	0	2410.60127	0.00381
Antas 	0	2408.67279	0.00373
Antas 	0	2406.7443	0.00368
Antas 	0	2404.81582	0.00366
Antas 	0	2402.88734	0.00366
Antas 	0	2400.95886	0.00368
Antas 	0	2399.03038	0.00367
Antas 	0	2397.1019	0.00362
Antas 	0	2395.17342	0.00361
Antas 	0	2393.24494	0.00362
Antas 	0	2391.31646	0.0036
Antas 	0	2389.38798	0.00355
Antas 	0	2387.45949	0.00352
Antas 	0	2385.53101	0.00349
Antas 	0	2383.60253	0.00342
Antas 	0	2381.67405	0.00331
Antas 	0	2379.74557	0.00323
Antas 	0	2377.81709	0.00323
Antas 	0	2375.88861	0.0032
Antas 	0	2373.96013	0.00312
Antas 	0	2372.03165	0.00333
Antas 	0	2370.10317	0.00392
Antas 	0	2368.17468	0.00393
Antas 	0	2366.2462	0.00241
Antas 	0	2364.31772	0.00075
Antas 	0	2362.38924	0.00037
Antas 	0	2360.46076	0.00025
Antas 	0	2358.53228	0.00077
Antas 	0	2356.6038	0.00217
Antas 	0	2354.67532	0.0033
Antas 	0	2352.74684	0.00388
Antas 	0	2350.81836	0.00384
Antas 	0	2348.88987	0.00345
Antas 	0	2346.96139	0.00298
Antas 	0	2345.03291	0.00254
Antas 	0	2343.10443	0.00233
Antas 	0	2341.17595	0.00306
Antas 	0	2339.24747	0.00423
Antas 	0	2337.31899	0.00427
Antas 	0	2335.39051	0.00321
Antas 	0	2333.46203	0.00254
Antas 	0	2331.53355	0.00264
Antas 	0	2329.60506	0.00291
Antas 	0	2327.67658	0.00335
Antas 	0	2325.7481	0.00393
Antas 	0	2323.81962	0.0041
Antas 	0	2321.89114	0.00388
Antas 	0	2319.96266	0.00368
Antas 	0	2318.03418	0.00355
Antas 	0	2316.1057	0.00339
Antas 	0	2314.17722	0.00324
Antas 	0	2312.24874	0.00314
Antas 	0	2310.32025	0.00313
Antas 	0	2308.39177	0.00318
Antas 	0	2306.46329	0.00321
Antas 	0	2304.53481	0.00319
Antas 	0	2302.60633	0.00316
Antas 	0	2300.67785	0.00315
Antas 	0	2298.74937	0.00314
Antas 	0	2296.82089	0.00311
Antas 	0	2294.89241	0.00306
Antas 	0	2292.96392	0.00301
Antas 	0	2291.03544	0.003
Antas 	0	2289.10696	0.003
Antas 	0	2287.17848	0.003
Antas 	0	2285.25	0.00302
Antas 	0	2283.32152	0.00308
Antas 	0	2281.39304	0.00314
Antas 	0	2279.46456	0.00316
Antas 	0	2277.53608	0.00313
Antas 	0	2275.6076	0.00307
Antas 	0	2273.67911	0.00304
Antas 	0	2271.75063	0.00304
Antas 	0	2269.82215	0.00304
Antas 	0	2267.89367	0.00299
Antas 	0	2265.96519	0.00294
Antas 	0	2264.03671	0.00294
Antas 	0	2262.10823	0.00294
Antas 	0	2260.17975	0.00297
Antas 	0	2258.25127	0.00304
Antas 	0	2256.32279	0.00308
Antas 	0	2254.3943	0.00307
Antas 	0	2252.46582	0.00306
Antas 	0	2250.53734	0.00309
Antas 	0	2248.60886	0.00311
Antas 	0	2246.68038	0.00309
Antas 	0	2244.7519	0.00305
Antas 	0	2242.82342	0.00306
Antas 	0	2240.89494	0.00305
Antas 	0	2238.96646	0.00301
Antas 	0	2237.03798	0.00301
Antas 	0	2235.10949	0.00304
Antas 	0	2233.18101	0.00308
Antas 	0	2231.25253	0.0031
Antas 	0	2229.32405	0.00308
Antas 	0	2227.39557	0.00307
Antas 	0	2225.46709	0.00311
Antas 	0	2223.53861	0.00315
Antas 	0	2221.61013	0.00316
Antas 	0	2219.68165	0.00316
Antas 	0	2217.75317	0.00315
Antas 	0	2215.82468	0.00316
Antas 	0	2213.8962	0.00318
Antas 	0	2211.96772	0.0032
Antas 	0	2210.03924	0.00321
Antas 	0	2208.11076	0.0032
Antas 	0	2206.18228	0.00321
Antas 	0	2204.2538	0.00324
Antas 	0	2202.32532	0.00328
Antas 	0	2200.39684	0.00329
Antas 	0	2198.46836	0.00329
Antas 	0	2196.53987	0.00332
Antas 	0	2194.61139	0.00335
Antas 	0	2192.68291	0.00335
Antas 	0	2190.75443	0.00333
Antas 	0	2188.82595	0.00334
Antas 	0	2186.89747	0.00336
Antas 	0	2184.96899	0.00336
Antas 	0	2183.04051	0.00333
Antas 	0	2181.11203	0.0033
Antas 	0	2179.18355	0.00329
Antas 	0	2177.25506	0.00333
Antas 	0	2175.32658	0.00336
Antas 	0	2173.3981	0.00337
Antas 	0	2171.46962	0.00338
Antas 	0	2169.54114	0.00336
Antas 	0	2167.61266	0.00335
Antas 	0	2165.68418	0.00338
Antas 	0	2163.7557	0.00343
Antas 	0	2161.82722	0.00345
Antas 	0	2159.89874	0.00346
Antas 	0	2157.97025	0.00348
Antas 	0	2156.04177	0.0035
Antas 	0	2154.11329	0.00352
Antas 	0	2152.18481	0.00348
Antas 	0	2150.25633	0.00344
Antas 	0	2148.32785	0.00348
Antas 	0	2146.39937	0.00357
Antas 	0	2144.47089	0.0036
Antas 	0	2142.54241	0.00355
Antas 	0	2140.61392	0.0035
Antas 	0	2138.68544	0.00346
Antas 	0	2136.75696	0.00343
Antas 	0	2134.82848	0.00342
Antas 	0	2132.9	0.00343
Antas 	0	2130.97152	0.00346
Antas 	0	2129.04304	0.00347
Antas 	0	2127.11456	0.00346
Antas 	0	2125.18608	0.00343
Antas 	0	2123.2576	0.00343
Antas 	0	2121.32911	0.00344
Antas 	0	2119.40063	0.00344
Antas 	0	2117.47215	0.00343
Antas 	0	2115.54367	0.00341
Antas 	0	2113.61519	0.00341
Antas 	0	2111.68671	0.00342
Antas 	0	2109.75823	0.00339
Antas 	0	2107.82975	0.00333
Antas 	0	2105.90127	0.00327
Antas 	0	2103.97279	0.00328
Antas 	0	2102.0443	0.00333
Antas 	0	2100.11582	0.00335
Antas 	0	2098.18734	0.00335
Antas 	0	2096.25886	0.00334
Antas 	0	2094.33038	0.00333
Antas 	0	2092.4019	0.0033
Antas 	0	2090.47342	0.00327
Antas 	0	2088.54494	0.00325
Antas 	0	2086.61646	0.00323
Antas 	0	2084.68798	0.00324
Antas 	0	2082.75949	0.00325
Antas 	0	2080.83101	0.00324
Antas 	0	2078.90253	0.00322
Antas 	0	2076.97405	0.0032
Antas 	0	2075.04557	0.00316
Antas 	0	2073.11709	0.00312
Antas 	0	2071.18861	0.0031
Antas 	0	2069.26013	0.00307
Antas 	0	2067.33165	0.00307
Antas 	0	2065.40317	0.00311
Antas 	0	2063.47468	0.00315
Antas 	0	2061.5462	0.00312
Antas 	0	2059.61772	0.00306
Antas 	0	2057.68924	0.00303
Antas 	0	2055.76076	0.00304
Antas 	0	2053.83228	0.00306
Antas 	0	2051.9038	0.00309
Antas 	0	2049.97532	0.00309
Antas 	0	2048.04684	0.00309
Antas 	0	2046.11836	0.00306
Antas 	0	2044.18987	0.00299
Antas 	0	2042.26139	0.00298
Antas 	0	2040.33291	0.003
Antas 	0	2038.40443	0.00298
Antas 	0	2036.47595	0.00292
Antas 	0	2034.54747	0.00294
Antas 	0	2032.61899	0.00299
Antas 	0	2030.69051	0.00296
Antas 	0	2028.76203	0.00289
Antas 	0	2026.83355	0.00284
Antas 	0	2024.90506	0.00282
Antas 	0	2022.97658	0.00278
Antas 	0	2021.0481	0.00275
Antas 	0	2019.11962	0.00273
Antas 	0	2017.19114	0.00274
Antas 	0	2015.26266	0.00276
Antas 	0	2013.33418	0.00276
Antas 	0	2011.4057	0.00276
Antas 	0	2009.47722	0.00273
Antas 	0	2007.54873	0.00269
Antas 	0	2005.62025	0.00266
Antas 	0	2003.69177	0.00266
Antas 	0	2001.76329	0.00267
Antas 	0	1999.83481	0.00266
Antas 	0	1997.90633	0.00262
Antas 	0	1995.97785	0.00257
Antas 	0	1994.04937	0.00251
Antas 	0	1992.12089	0.00251
Antas 	0	1990.19241	0.00255
Antas 	0	1988.26392	0.00258
Antas 	0	1986.33544	0.00254
Antas 	0	1984.40696	0.00244
Antas 	0	1982.47848	0.00238
Antas 	0	1980.55	0.0024
Antas 	0	1978.62152	0.00244
Antas 	0	1976.69304	0.00244
Antas 	0	1974.76456	0.00239
Antas 	0	1972.83608	0.00235
Antas 	0	1970.9076	0.00234
Antas 	0	1968.97911	0.00234
Antas 	0	1967.05063	0.00233
Antas 	0	1965.12215	0.00231
Antas 	0	1963.19367	0.00226
Antas 	0	1961.26519	0.00225
Antas 	0	1959.33671	0.00228
Antas 	0	1957.40823	0.00229
Antas 	0	1955.47975	0.00228
Antas 	0	1953.55127	0.00229
Antas 	0	1951.62279	0.00229
Antas 	0	1949.6943	0.00228
Antas 	0	1947.76582	0.00229
Antas 	0	1945.83734	0.00228
Antas 	0	1943.90886	0.00225
Antas 	0	1941.98038	0.00225
Antas 	0	1940.0519	0.00228
Antas 	0	1938.12342	0.00226
Antas 	0	1936.19494	0.00224
Antas 	0	1934.26646	0.0022
Antas 	0	1932.33798	0.00217
Antas 	0	1930.40949	0.00216
Antas 	0	1928.48101	0.00216
Antas 	0	1926.55253	0.00213
Antas 	0	1924.62405	0.00208
Antas 	0	1922.69557	0.00207
Antas 	0	1920.76709	0.00209
Antas 	0	1918.83861	0.00211
Antas 	0	1916.91013	0.00216
Antas 	0	1914.98165	0.00217
Antas 	0	1913.05317	0.00215
Antas 	0	1911.12468	0.00213
Antas 	0	1909.1962	0.0021
Antas 	0	1907.26772	0.00213
Antas 	0	1905.33924	0.00217
Antas 	0	1903.41076	0.00218
Antas 	0	1901.48228	0.00216
Antas 	0	1899.5538	0.00213
Antas 	0	1897.62532	0.00208
Antas 	0	1895.69684	0.00205
Antas 	0	1893.76836	0.00207
Antas 	0	1891.83987	0.00209
Antas 	0	1889.91139	0.00212
Antas 	0	1887.98291	0.00214
Antas 	0	1886.05443	0.00211
Antas 	0	1884.12595	0.00208
Antas 	0	1882.19747	0.0021
Antas 	0	1880.26899	0.00214
Antas 	0	1878.34051	0.00216
Antas 	0	1876.41203	0.00216
Antas 	0	1874.48355	0.00213
Antas 	0	1872.55506	0.00202
Antas 	0	1870.62658	0.00188
Antas 	0	1868.6981	0.0019
Antas 	0	1866.76962	0.00211
Antas 	0	1864.84114	0.00222
Antas 	0	1862.91266	0.0022
Antas 	0	1860.98418	0.00215
Antas 	0	1859.0557	0.00215
Antas 	0	1857.12722	0.0022
Antas 	0	1855.19873	0.00224
Antas 	0	1853.27025	0.00223
Antas 	0	1851.34177	0.00217
Antas 	0	1849.41329	0.00208
Antas 	0	1847.48481	0.00202
Antas 	0	1845.55633	0.00204
Antas 	0	1843.62785	0.00218
Antas 	0	1841.69937	0.00226
Antas 	0	1839.77089	0.00223
Antas 	0	1837.84241	0.00222
Antas 	0	1835.91392	0.00228
Antas 	0	1833.98544	0.0023
Antas 	0	1832.05696	0.00225
Antas 	0	1830.12848	0.00229
Antas 	0	1828.2	0.00242
Antas 	0	1826.27152	0.00245
Antas 	0	1824.34304	0.00247
Antas 	0	1822.41456	0.00252
Antas 	0	1820.48608	0.00254
Antas 	0	1818.5576	0.0026
Antas 	0	1816.62911	0.00266
Antas 	0	1814.70063	0.00268
Antas 	0	1812.77215	0.00267
Antas 	0	1810.84367	0.00271
Antas 	0	1808.91519	0.00281
Antas 	0	1806.98671	0.00286
Antas 	0	1805.05823	0.00286
Antas 	0	1803.12975	0.00283
Antas 	0	1801.20127	0.00289
Antas 	0	1799.27279	0.00307
Antas 	0	1797.3443	0.00315
Antas 	0	1795.41582	0.0031
Antas 	0	1793.48734	0.00312
Antas 	0	1791.55886	0.00346
Antas 	0	1789.63038	0.0038
Antas 	0	1787.7019	0.0039
Antas 	0	1785.77342	0.00395
Antas 	0	1783.84494	0.00408
Antas 	0	1781.91646	0.00426
Antas 	0	1779.98798	0.0045
Antas 	0	1778.05949	0.00471
Antas 	0	1776.13101	0.00477
Antas 	0	1774.20253	0.00486
Antas 	0	1772.27405	0.00527
Antas 	0	1770.34557	0.00579
Antas 	0	1768.41709	0.00618
Antas 	0	1766.48861	0.00662
Antas 	0	1764.56013	0.00707
Antas 	0	1762.63165	0.00762
Antas 	0	1760.70317	0.00835
Antas 	0	1758.77468	0.00898
Antas 	0	1756.8462	0.00972
Antas 	0	1754.91772	0.0105
Antas 	0	1752.98924	0.01111
Antas 	0	1751.06076	0.01202
Antas 	0	1749.13228	0.01368
Antas 	0	1747.2038	0.01568
Antas 	0	1745.27532	0.01783
Antas 	0	1743.34684	0.02058
Antas 	0	1741.41836	0.02432
Antas 	0	1739.48987	0.02925
Antas 	0	1737.56139	0.03371
Antas 	0	1735.63291	0.03737
Antas 	0	1733.70443	0.04223
Antas 	0	1731.77595	0.0455
Antas 	0	1729.84747	0.04565
Antas 	0	1727.91899	0.04437
Antas 	0	1725.99051	0.04221
Antas 	0	1724.06203	0.03943
Antas 	0	1722.13354	0.03669
Antas 	0	1720.20506	0.03453
Antas 	0	1718.27658	0.03246
Antas 	0	1716.3481	0.03063
Antas 	0	1714.41962	0.02987
Antas 	0	1712.49114	0.0295
Antas 	0	1710.56266	0.02921
Antas 	0	1708.63418	0.02901
Antas 	0	1706.7057	0.02898
Antas 	0	1704.77722	0.02908
Antas 	0	1702.84873	0.02918
Antas 	0	1700.92025	0.02956
Antas 	0	1698.99177	0.03065
Antas 	0	1697.06329	0.03221
Antas 	0	1695.13481	0.03404
Antas 	0	1693.20633	0.03543
Antas 	0	1691.27785	0.0366
Antas 	0	1689.34937	0.03813
Antas 	0	1687.42089	0.03955
Antas 	0	1685.49241	0.04111
Antas 	0	1683.56392	0.04431
Antas 	0	1681.63544	0.04701
Antas 	0	1679.70696	0.04854
Antas 	0	1677.77848	0.04995
Antas 	0	1675.85	0.05184
Antas 	0	1673.92152	0.05411
Antas 	0	1671.99304	0.05601
Antas 	0	1670.06456	0.05847
Antas 	0	1668.13608	0.06153
Antas 	0	1666.2076	0.06347
Antas 	0	1664.27911	0.06521
Antas 	0	1662.35063	0.06782
Antas 	0	1660.42215	0.07038
Antas 	0	1658.49367	0.07209
Antas 	0	1656.56519	0.07331
Antas 	0	1654.63671	0.07484
Antas 	0	1652.70823	0.0786
Antas 	0	1650.77975	0.08097
Antas 	0	1648.85127	0.08177
Antas 	0	1646.92279	0.08371
Antas 	0	1644.9943	0.08608
Antas 	0	1643.06582	0.0873
Antas 	0	1641.13734	0.08821
Antas 	0	1639.20886	0.08904
Antas 	0	1637.28038	0.09007
Antas 	0	1635.3519	0.09193
Antas 	0	1633.42342	0.09321
Antas 	0	1631.49494	0.09368
Antas 	0	1629.56646	0.09411
Antas 	0	1627.63798	0.09462
Antas 	0	1625.70949	0.09497
Antas 	0	1623.78101	0.09519
Antas 	0	1621.85253	0.09537
Antas 	0	1619.92405	0.09537
Antas 	0	1617.99557	0.09535
Antas 	0	1616.06709	0.09546
Antas 	0	1614.13861	0.09533
Antas 	0	1612.21013	0.09484
Antas 	0	1610.28165	0.09405
Antas 	0	1608.35317	0.09295
Antas 	0	1606.42468	0.09163
Antas 	0	1604.4962	0.09017
Antas 	0	1602.56772	0.08845
Antas 	0	1600.63924	0.08645
Antas 	0	1598.71076	0.08428
Antas 	0	1596.78228	0.08191
Antas 	0	1594.8538	0.07928
Antas 	0	1592.92532	0.07649
Antas 	0	1590.99684	0.07363
Antas 	0	1589.06836	0.07074
Antas 	0	1587.13987	0.06792
Antas 	0	1585.21139	0.06523
Antas 	0	1583.28291	0.06271
Antas 	0	1581.35443	0.06041
Antas 	0	1579.42595	0.05838
Antas 	0	1577.49747	0.05636
Antas 	0	1575.56899	0.05414
Antas 	0	1573.64051	0.05262
Antas 	0	1571.71203	0.05156
Antas 	0	1569.78354	0.05041
Antas 	0	1567.85506	0.04943
Antas 	0	1565.92658	0.04881
Antas 	0	1563.9981	0.04828
Antas 	0	1562.06962	0.04778
Antas 	0	1560.14114	0.04747
Antas 	0	1558.21266	0.04793
Antas 	0	1556.28418	0.0481
Antas 	0	1554.3557	0.04786
Antas 	0	1552.42722	0.04773
Antas 	0	1550.49873	0.04772
Antas 	0	1548.57025	0.04766
Antas 	0	1546.64177	0.04742
Antas 	0	1544.71329	0.04709
Antas 	0	1542.78481	0.04678
Antas 	0	1540.85633	0.04664
Antas 	0	1538.92785	0.0466
Antas 	0	1536.99937	0.04626
Antas 	0	1535.07089	0.04573
Antas 	0	1533.14241	0.04513
Antas 	0	1531.21392	0.04458
Antas 	0	1529.28544	0.044
Antas 	0	1527.35696	0.04333
Antas 	0	1525.42848	0.04275
Antas 	0	1523.5	0.04241
Antas 	0	1521.57152	0.04259
Antas 	0	1519.64304	0.04292
Antas 	0	1517.71456	0.04267
Antas 	0	1515.78608	0.0418
Antas 	0	1513.8576	0.04057
Antas 	0	1511.92911	0.03916
Antas 	0	1510.00063	0.03773
Antas 	0	1508.07215	0.03626
Antas 	0	1506.14367	0.03427
Antas 	0	1504.21519	0.03294
Antas 	0	1502.28671	0.03201
Antas 	0	1500.35823	0.03109
Antas 	0	1498.42975	0.03019
Antas 	0	1496.50127	0.02943
Antas 	0	1494.57279	0.02888
Antas 	0	1492.6443	0.02844
Antas 	0	1490.71582	0.02817
Antas 	0	1488.78734	0.02835
Antas 	0	1486.85886	0.02882
Antas 	0	1484.93038	0.02926
Antas 	0	1483.0019	0.02987
Antas 	0	1481.07342	0.03087
Antas 	0	1479.14494	0.03207
Antas 	0	1477.21646	0.03337
Antas 	0	1475.28798	0.03509
Antas 	0	1473.35949	0.03826
Antas 	0	1471.43101	0.04276
Antas 	0	1469.50253	0.04591
Antas 	0	1467.57405	0.04812
Antas 	0	1465.64557	0.05056
Antas 	0	1463.71709	0.05297
Antas 	0	1461.78861	0.05425
Antas 	0	1459.86013	0.05487
Antas 	0	1457.93165	0.05616
Antas 	0	1456.00317	0.0583
Antas 	0	1454.07468	0.05924
Antas 	0	1452.1462	0.05961
Antas 	0	1450.21772	0.05999
Antas 	0	1448.28924	0.06057
Antas 	0	1446.36076	0.06138
Antas 	0	1444.43228	0.06214
Antas 	0	1442.5038	0.06278
Antas 	0	1440.57532	0.06335
Antas 	0	1438.64684	0.06382
Antas 	0	1436.71836	0.06453
Antas 	0	1434.78987	0.06526
Antas 	0	1432.86139	0.06561
Antas 	0	1430.93291	0.06587
Antas 	0	1429.00443	0.06606
Antas 	0	1427.07595	0.0661
Antas 	0	1425.14747	0.0661
Antas 	0	1423.21899	0.06611
Antas 	0	1421.29051	0.06598
Antas 	0	1419.36203	0.06567
Antas 	0	1417.43354	0.06523
Antas 	0	1415.50506	0.06455
Antas 	0	1413.57658	0.06358
Antas 	0	1411.6481	0.06237
Antas 	0	1409.71962	0.0611
Antas 	0	1407.79114	0.05989
Antas 	0	1405.86266	0.05866
Antas 	0	1403.93418	0.05747
Antas 	0	1402.0057	0.05653
Antas 	0	1400.07722	0.05573
Antas 	0	1398.14873	0.05496
Antas 	0	1396.22025	0.05446
Antas 	0	1394.29177	0.0544
Antas 	0	1392.36329	0.05457
Antas 	0	1390.43481	0.0548
Antas 	0	1388.50633	0.0553
Antas 	0	1386.57785	0.05631
Antas 	0	1384.64937	0.05743
Antas 	0	1382.72089	0.05833
Antas 	0	1380.79241	0.05913
Antas 	0	1378.86392	0.05987
Antas 	0	1376.93544	0.06046
Antas 	0	1375.00696	0.06096
Antas 	0	1373.07848	0.06152
Antas 	0	1371.15	0.06191
Antas 	0	1369.22152	0.06206
Antas 	0	1367.29304	0.06206
Antas 	0	1365.36456	0.06191
Antas 	0	1363.43608	0.0617
Antas 	0	1361.5076	0.06155
Antas 	0	1359.57911	0.06144
Antas 	0	1357.65063	0.06129
Antas 	0	1355.72215	0.06116
Antas 	0	1353.79367	0.06106
Antas 	0	1351.86519	0.06101
Antas 	0	1349.93671	0.06108
Antas 	0	1348.00823	0.0613
Antas 	0	1346.07975	0.06166
Antas 	0	1344.15127	0.06211
Antas 	0	1342.22279	0.06265
Antas 	0	1340.2943	0.0633
Antas 	0	1338.36582	0.06397
Antas 	0	1336.43734	0.0644
Antas 	0	1334.50886	0.06459
Antas 	0	1332.58038	0.06463
Antas 	0	1330.6519	0.06453
Antas 	0	1328.72342	0.0644
Antas 	0	1326.79494	0.06437
Antas 	0	1324.86646	0.06452
Antas 	0	1322.93798	0.06481
Antas 	0	1321.00949	0.06505
Antas 	0	1319.08101	0.06503
Antas 	0	1317.15253	0.0647
Antas 	0	1315.22405	0.06409
Antas 	0	1313.29557	0.06324
Antas 	0	1311.36709	0.0622
Antas 	0	1309.43861	0.0611
Antas 	0	1307.51013	0.05997
Antas 	0	1305.58165	0.05885
Antas 	0	1303.65317	0.05778
Antas 	0	1301.72468	0.05672
Antas 	0	1299.7962	0.05567
Antas 	0	1297.86772	0.05472
Antas 	0	1295.93924	0.05396
Antas 	0	1294.01076	0.05335
Antas 	0	1292.08228	0.05288
Antas 	0	1290.1538	0.05261
Antas 	0	1288.22532	0.05262
Antas 	0	1286.29684	0.05283
Antas 	0	1284.36835	0.05312
Antas 	0	1282.43987	0.0534
Antas 	0	1280.51139	0.05359
Antas 	0	1278.58291	0.05368
Antas 	0	1276.65443	0.05386
Antas 	0	1274.72595	0.05416
Antas 	0	1272.79747	0.05455
Antas 	0	1270.86899	0.05506
Antas 	0	1268.94051	0.05574
Antas 	0	1267.01203	0.05658
Antas 	0	1265.08354	0.05752
Antas 	0	1263.15506	0.05847
Antas 	0	1261.22658	0.05946
Antas 	0	1259.2981	0.06051
Antas 	0	1257.36962	0.0616
Antas 	0	1255.44114	0.06265
Antas 	0	1253.51266	0.06358
Antas 	0	1251.58418	0.06441
Antas 	0	1249.6557	0.06513
Antas 	0	1247.72722	0.06565
Antas 	0	1245.79873	0.06591
Antas 	0	1243.87025	0.0659
Antas 	0	1241.94177	0.06554
Antas 	0	1240.01329	0.06489
Antas 	0	1238.08481	0.0641
Antas 	0	1236.15633	0.0632
Antas 	0	1234.22785	0.06214
Antas 	0	1232.29937	0.06087
Antas 	0	1230.37089	0.05945
Antas 	0	1228.44241	0.05797
Antas 	0	1226.51392	0.05654
Antas 	0	1224.58544	0.05523
Antas 	0	1222.65696	0.05414
Antas 	0	1220.72848	0.05328
Antas 	0	1218.8	0.0525
Antas 	0	1216.87152	0.05183
Antas 	0	1214.94304	0.05141
Antas 	0	1213.01456	0.05124
Antas 	0	1211.08608	0.05129
Antas 	0	1209.1576	0.05152
Antas 	0	1207.22911	0.05175
Antas 	0	1205.30063	0.05183
Antas 	0	1203.37215	0.05175
Antas 	0	1201.44367	0.0515
Antas 	0	1199.51519	0.05104
Antas 	0	1197.58671	0.05037
Antas 	0	1195.65823	0.04959
Antas 	0	1193.72975	0.04884
Antas 	0	1191.80127	0.04828
Antas 	0	1189.87279	0.04804
Antas 	0	1187.9443	0.04824
Antas 	0	1186.01582	0.04888
Antas 	0	1184.08734	0.0499
Antas 	0	1182.15886	0.05135
Antas 	0	1180.23038	0.05334
Antas 	0	1178.3019	0.05591
Antas 	0	1176.37342	0.05902
Antas 	0	1174.44494	0.06261
Antas 	0	1172.51646	0.06665
Antas 	0	1170.58798	0.07106
Antas 	0	1168.65949	0.07561
Antas 	0	1166.73101	0.07987
Antas 	0	1164.80253	0.0835
Antas 	0	1162.87405	0.08638
Antas 	0	1160.94557	0.08855
Antas 	0	1159.01709	0.0902
Antas 	0	1157.08861	0.09161
Antas 	0	1155.16013	0.09292
Antas 	0	1153.23165	0.0941
Antas 	0	1151.30317	0.09515
Antas 	0	1149.37468	0.09596
Antas 	0	1147.4462	0.09629
Antas 	0	1145.51772	0.09603
Antas 	0	1143.58924	0.09531
Antas 	0	1141.66076	0.09434
Antas 	0	1139.73228	0.09333
Antas 	0	1137.8038	0.09246
Antas 	0	1135.87532	0.09186
Antas 	0	1133.94684	0.09172
Antas 	0	1132.01835	0.09215
Antas 	0	1130.08987	0.0932
Antas 	0	1128.16139	0.09496
Antas 	0	1126.23291	0.09741
Antas 	0	1124.30443	0.10043
Antas 	0	1122.37595	0.10388
Antas 	0	1120.44747	0.10778
Antas 	0	1118.51899	0.11242
Antas 	0	1116.59051	0.11776
Antas 	0	1114.66203	0.12333
Antas 	0	1112.73354	0.12869
Antas 	0	1110.80506	0.13365
Antas 	0	1108.87658	0.13805
Antas 	0	1106.9481	0.14174
Antas 	0	1105.01962	0.14458
Antas 	0	1103.09114	0.14656
Antas 	0	1101.16266	0.14788
Antas 	0	1099.23418	0.14879
Antas 	0	1097.3057	0.14944
Antas 	0	1095.37722	0.14977
Antas 	0	1093.44873	0.14964
Antas 	0	1091.52025	0.1492
Antas 	0	1089.59177	0.1488
Antas 	0	1087.66329	0.14865
Antas 	0	1085.73481	0.14897
Antas 	0	1083.80633	0.15002
Antas 	0	1081.87785	0.15197
Antas 	0	1079.94937	0.15466
Antas 	0	1078.02089	0.1577
Antas 	0	1076.09241	0.16065
Antas 	0	1074.16392	0.16335
Antas 	0	1072.23544	0.16593
Antas 	0	1070.30696	0.16852
Antas 	0	1068.37848	0.17125
Antas 	0	1066.45	0.17439
Antas 	0	1064.52152	0.17805
Antas 	0	1062.59304	0.18191
Antas 	0	1060.66456	0.18555
Antas 	0	1058.73608	0.1888
Antas 	0	1056.8076	0.19177
Antas 	0	1054.87911	0.1946
Antas 	0	1052.95063	0.19735
Antas 	0	1051.02215	0.19981
Antas 	0	1049.09367	0.20176
Antas 	0	1047.16519	0.2033
Antas 	0	1045.23671	0.20467
Antas 	0	1043.30823	0.20618
Antas 	0	1041.37975	0.2082
Antas 	0	1039.45127	0.21092
Antas 	0	1037.52279	0.21415
