"Country" "LocationYear" "Date" "Tx" "Tm" "Pp" "TTday" "TTday_s" "diff"
"2134" "AU" "Melbourne1969" 1969-06-14 13.8 3.9 10.56 8.948505 8.85 98.8992015984793
"2135" "AU" "Melbourne1969" 1969-06-15 12.4 2.3 10.55 7.450495 7.35 98.6511634461871
"2136" "AU" "Melbourne1969" 1969-06-16 13.2 6.2 10.54 9.76965 9.7 99.2870778379983
"2137" "AU" "Melbourne1969" 1969-06-17 12.3 5.7 10.54 9.06567 9 99.2756189007542
"2138" "AU" "Melbourne1969" 1969-06-18 12.1 3.2 10.54 7.738555 7.65 98.8556649141862
"2139" "AU" "Melbourne1969" 1969-06-19 10.4 3.1 10.53 6.822635 6.75 98.935382004167
"2140" "AU" "Melbourne1969" 1969-06-20 11.2 -3.2 10.53 4.656 4 85.9106529209622
"2141" "AU" "Melbourne1969" 1969-06-21 13.4 -3.3 10.53 5.708 5.05 88.4723195515066
"2142" "AU" "Melbourne1969" 1969-06-22 10.6 -0.2 10.53 5.30746 5.2 97.9753026871611
"2143" "AU" "Melbourne1969" 1969-06-23 12.7 3.9 10.53 8.38756 8.3 98.9560730415043
"2144" "AU" "Melbourne1969" 1969-06-24 14.3 3.8 10.53 9.154475 9.05 98.8587548712515
"2145" "AU" "Melbourne1969" 1969-06-25 11.6 6.2 10.53 8.95373 8.9 99.3999148958032
"2146" "AU" "Melbourne1969" 1969-06-26 11.4 4 10.53 7.77363 7.7 99.0528234557086
"2147" "AU" "Melbourne1969" 1969-06-27 15 8.4 10.54 11.76567 11.7 99.4418507403318
"2148" "AU" "Melbourne1969" 1969-06-28 14.9 8.7 10.54 11.86169 11.8 99.4799223382166
"2149" "AU" "Melbourne1969" 1969-06-29 15.1 8.3 10.54 11.76766 11.7 99.4250343738687
"2150" "AU" "Melbourne1969" 1969-06-30 13.3 5.6 10.55 9.526615 9.45 99.1957794032823
"2151" "AU" "Melbourne1969" 1969-07-01 10.8 3.4 10.56 7.17363 7.1 98.973601928173
"2152" "AU" "Melbourne1969" 1969-07-02 11.4 5.6 10.56 8.55771 8.5 99.3256373492441
"2153" "AU" "Melbourne1969" 1969-07-03 15.6 6 10.57 10.89552 10.8 99.1233093968897
"2154" "AU" "Melbourne1969" 1969-07-04 14.9 4.9 10.58 9.9995 9.9 99.0049502475124
"2155" "AU" "Melbourne1969" 1969-07-05 15.5 5 10.59 10.354475 10.25 98.9910159616977
"2156" "AU" "Melbourne1969" 1969-07-06 15.4 6.7 10.6 11.136565 11.05 99.2226956875841
"2157" "AU" "Melbourne1969" 1969-07-07 12.3 2.4 10.61 7.448505 7.35 98.677519851299
"2158" "AU" "Melbourne1969" 1969-07-08 11.5 1.5 10.62 6.5995 6.5 98.4923100234866
"2159" "AU" "Melbourne1969" 1969-07-09 12.2 5.7 10.64 9.014675 8.95 99.2825587167591
"2160" "AU" "Melbourne1969" 1969-07-10 13.4 6.1 10.65 9.822635 9.75 99.2605344696204
"2161" "AU" "Melbourne1969" 1969-07-11 13.7 4.5 10.66 9.19154 9.1 99.0040841904621
"2162" "AU" "Melbourne1969" 1969-07-12 14.5 7.3 10.68 10.97164 10.9 99.3470438330095
"2163" "AU" "Melbourne1969" 1969-07-13 13.1 3.7 10.69 8.49353 8.4 98.8988088580367
"2164" "AU" "Melbourne1969" 1969-07-14 15.1 5.7 10.71 10.49353 10.4 99.1086888778133
"2165" "AU" "Melbourne1969" 1969-07-15 13.4 3.9 10.73 8.744525 8.65 98.9190379122937
"2166" "AU" "Melbourne1969" 1969-07-16 15.5 5.7 10.74 10.69751 10.6 99.0884794685866
"2167" "AU" "Melbourne1969" 1969-07-17 15.4 8.3 10.76 11.920645 11.85 99.4073726715291
"2168" "AU" "Melbourne1969" 1969-07-18 13.8 8.3 10.78 11.104725 11.05 99.5071917584632
"2169" "AU" "Melbourne1969" 1969-07-19 14.4 7.6 10.8 11.06766 11 99.388669330283
"2170" "AU" "Melbourne1969" 1969-07-20 15.6 4.9 10.82 10.356465 10.25 98.9719947877968
"2171" "AU" "Melbourne1969" 1969-07-21 16.2 1.1 10.84 8.800245 8.65 98.2927179868288
"2172" "AU" "Melbourne1969" 1969-07-22 15 1.3 10.86 8.286315 8.15 98.3549382324954
"2173" "AU" "Melbourne1969" 1969-07-23 14.9 4.2 10.89 9.656465 9.55 98.8974743863308
"2174" "AU" "Melbourne1969" 1969-07-24 18.4 8.1 10.91 13.352485 13.25 99.2324649681314
"2175" "AU" "Melbourne1969" 1969-07-25 13.9 5.4 10.93 9.734575 9.65 99.1311895999569
"2176" "AU" "Melbourne1969" 1969-07-26 11.1 5.4 10.96 8.306715 8.25 99.3172391252137
"2177" "AU" "Melbourne1969" 1969-07-27 9.3 3.8 10.98 6.604725 6.55 99.1714265166226
"2178" "AU" "Melbourne1969" 1969-07-28 12 3.1 11.01 7.638555 7.55 98.8406838728005
"2179" "AU" "Melbourne1969" 1969-07-29 12.6 5.9 11.03 9.316665 9.25 99.2844542548219
"2180" "AU" "Melbourne1969" 1969-07-30 14.9 3.2 11.06 9.166415 9.05 98.7299833140874
"2181" "AU" "Melbourne1969" 1969-07-31 14.2 6.1 11.08 10.230595 10.15 99.212215907286
"2182" "AU" "Melbourne1969" 1969-08-01 14 7.3 11.11 10.716665 10.65 99.3779314740173
"2183" "AU" "Melbourne1969" 1969-08-02 15.9 8.3 11.14 12.17562 12.1 99.3789227981819
"2184" "AU" "Melbourne1969" 1969-08-03 15.2 5.7 11.17 10.544525 10.45 99.1035632235686
"2185" "AU" "Melbourne1969" 1969-08-04 16 8.9 11.2 12.520645 12.45 99.4357718791644
"2186" "AU" "Melbourne1969" 1969-08-05 16.8 6.8 11.23 11.8995 11.8 99.1638304130426
"2187" "AU" "Melbourne1969" 1969-08-06 15.5 8.6 11.26 12.118655 12.05 99.4334767348357
"2188" "AU" "Melbourne1969" 1969-08-07 16.6 9.3 11.29 13.022635 12.95 99.4422403760837
"2189" "AU" "Melbourne1969" 1969-08-08 13.8 9.3 11.32 11.594775 11.55 99.613834679845
"2190" "AU" "Melbourne1969" 1969-08-09 14.7 6.1 11.35 10.48557 10.4 99.1839261003455
"2191" "AU" "Melbourne1969" 1969-08-10 14.7 6.4 11.38 10.632585 10.55 99.2232838956848
"2192" "AU" "Melbourne1969" 1969-08-11 14.7 8.4 11.41 11.612685 11.55 99.4602023563026
"2193" "AU" "Melbourne1969" 1969-08-12 14.4 8.8 11.44 11.65572 11.6 99.5219514538784
"2194" "AU" "Melbourne1969" 1969-08-13 11.4 6.1 11.48 8.802735 8.75 99.4009248262046
"2195" "AU" "Melbourne1969" 1969-08-14 12.7 4.4 11.51 8.632585 8.55 99.043334065057
"2196" "AU" "Melbourne1969" 1969-08-15 11.2 5.8 11.54 8.55373 8.5 99.3718529810971
"2197" "AU" "Melbourne1969" 1969-08-16 13.8 5.1 11.58 9.536565 9.45 99.092283227766
"2198" "AU" "Melbourne1969" 1969-08-17 15.6 7 11.61 11.38557 11.3 99.2484346413926
"2199" "AU" "Melbourne1969" 1969-08-18 16.1 6.3 11.65 11.29751 11.2 99.1368894561722
"2200" "AU" "Melbourne1969" 1969-08-19 10.9 5.6 11.68 8.302735 8.25 99.3648478483295
"2201" "AU" "Melbourne1969" 1969-08-20 11.4 4.2 11.72 7.87164 7.8 99.0898974038447
"2202" "AU" "Melbourne1969" 1969-08-21 10.9 6.7 11.75 8.84179 8.8 99.5273581480673
"2203" "AU" "Melbourne1969" 1969-08-22 11.2 7.3 11.79 9.288805 9.25 99.5822390501254
"2204" "AU" "Melbourne1969" 1969-08-23 11.7 5.6 11.82 8.710695 8.65 99.3032128894422
"2205" "AU" "Melbourne1969" 1969-08-24 13.3 2 11.86 7.762435 7.65 98.5515498680504
"2206" "AU" "Melbourne1969" 1969-08-25 11.6 4 11.9 7.87562 7.8 99.0398216267418
"2207" "AU" "Melbourne1969" 1969-08-26 14.9 1.2 11.94 8.186315 8.05 98.3348429665851
"2208" "AU" "Melbourne1969" 1969-08-27 15.6 2.9 11.97 9.376365 9.25 98.6523028913657
"2209" "AU" "Melbourne1969" 1969-08-28 16.8 2.9 12.01 9.988305 9.85 98.6153306291708
"2210" "AU" "Melbourne1969" 1969-08-29 19.9 2.3 12.05 11.27512 11.1 98.446845798537
"2211" "AU" "Melbourne1969" 1969-08-30 20.9 5.2 12.09 13.132965 13.05 99.368269084704
"2212" "AU" "Melbourne1969" 1969-08-31 21.3 9.4 12.13 15.2918575 15.35 100.380218688279
"2213" "AU" "Melbourne1969" 1969-09-01 14.7 8.5 12.16 11.66169 11.6 99.4710029163869
"2214" "AU" "Melbourne1969" 1969-09-02 17.8 11.4 12.2 14.66368 14.6 99.5657297486033
"2215" "AU" "Melbourne1969" 1969-09-03 14 11.6 12.24 12.82388 12.8 99.8137849075319
"2216" "AU" "Melbourne1969" 1969-09-04 12.2 8.6 12.28 10.43582 10.4 99.6567591238638
"2217" "AU" "Melbourne1969" 1969-09-05 13.8 9 12.32 11.44776 11.4 99.5828004779974
"2218" "AU" "Melbourne1969" 1969-09-06 16.3 10.2 12.36 13.310695 13.25 99.5440132915674
"2219" "AU" "Melbourne1969" 1969-09-07 16.3 10.9 12.4 13.65373 13.6 99.6064811593609
"2220" "AU" "Melbourne1969" 1969-09-08 14.6 9.4 12.44 12.05174 12 99.5706843990992
"2221" "AU" "Melbourne1969" 1969-09-09 15.2 6.7 12.48 11.034575 10.95 99.2335454695808
"2222" "AU" "Melbourne1969" 1969-09-10 16.2 8.6 12.52 12.47562 12.4 99.3938577802145
"2223" "AU" "Melbourne1969" 1969-09-11 12.2 6.8 12.56 9.55373 9.5 99.4376018581224
"2224" "AU" "Melbourne1969" 1969-09-12 11 5.1 12.6 8.108705 8.05 99.2760249632956
"2225" "AU" "Melbourne1969" 1969-09-13 13.4 1.4 12.64 7.5194 7.4 98.4121073489906
"2226" "AU" "Melbourne1969" 1969-09-14 15.7 6.7 12.69 11.28955 11.2 99.2067885788185
"2227" "AU" "Melbourne1969" 1969-09-15 15.9 8.2 12.73 12.126615 12.05 99.3682078634474
"2228" "AU" "Melbourne1969" 1969-09-16 8.5 2.2 12.77 5.412685 5.35 98.8418871595151
"2229" "AU" "Melbourne1969" 1969-09-17 11.6 0.3 12.81 6.062435 5.95 98.1453821772935
"2230" "AU" "Melbourne1969" 1969-09-18 11 3.8 12.85 7.47164 7.4 99.0411743606491
"2231" "AU" "Melbourne1969" 1969-09-19 10.6 5 12.89 7.85572 7.8 99.2907079172883
"2232" "AU" "Melbourne1969" 1969-09-20 12.2 3.4 12.93 7.88756 7.8 98.889897509496
"2233" "AU" "Melbourne1969" 1969-09-21 11.6 4.6 12.98 8.16965 8.1 99.1474542973077
"2234" "AU" "Melbourne1969" 1969-09-22 12.6 6.7 13.02 9.708705 9.65 99.3953364532139
"2235" "AU" "Melbourne1969" 1969-09-23 12.9 6.9 13.06 9.9597 9.9 99.4005843549505
"2236" "AU" "Melbourne1969" 1969-09-24 12.8 4.6 13.1 8.78159 8.7 99.0708971837674
"2237" "AU" "Melbourne1969" 1969-09-25 14.8 6.2 13.14 10.58557 10.5 99.1916354055568
"2238" "AU" "Melbourne1969" 1969-09-26 12.9 7.8 13.19 10.400745 10.35 99.5121022580594
"2239" "AU" "Melbourne1969" 1969-09-27 11.6 3.1 13.23 7.434575 7.35 98.8624097544244
"2240" "AU" "Melbourne1969" 1969-09-28 10.5 6.7 13.27 8.63781 8.6 99.5622733077018
"2241" "AU" "Melbourne1969" 1969-09-29 12.7 3 13.31 7.946515 7.85 98.7854424235026
"2242" "AU" "Melbourne1969" 1969-09-30 13.4 6.1 13.36 9.822635 9.75 99.2605344696204
"2243" "AU" "Melbourne1969" 1969-10-01 14.6 5.1 13.4 9.944525 9.85 99.0494769735106
"2244" "AU" "Melbourne1969" 1969-10-02 21.1 4.6 13.44 12.917925 12.85 99.4741802572782
"2245" "AU" "Melbourne1969" 1969-10-03 13.4 9.8 13.48 11.63582 11.6 99.6921574929829
"2246" "AU" "Melbourne1969" 1969-10-04 13.9 8.4 13.53 11.204725 11.15 99.5115899765501
"2247" "AU" "Melbourne1969" 1969-10-05 14.4 8.3 13.57 11.410695 11.35 99.4680867379244
"2248" "AU" "Melbourne1969" 1969-10-06 14.7 8.3 13.61 11.56368 11.5 99.4493102541751
"2249" "AU" "Melbourne1969" 1969-10-07 19.2 6.1 13.65 12.780345 12.65 98.9801136041319
"2250" "AU" "Melbourne1969" 1969-10-08 21.8 6.3 13.7 13.9475875 14.05 100.734266768357
"2251" "AU" "Melbourne1969" 1969-10-09 21.8 10.1 13.74 15.7623725 15.95 101.190350627737
"2252" "AU" "Melbourne1969" 1969-10-10 14.6 9.4 13.78 12.05174 12 99.5706843990992
"2253" "AU" "Melbourne1969" 1969-10-11 18.4 3.7 13.82 11.196265 11.05 98.6936268478818
"2254" "AU" "Melbourne1969" 1969-10-12 20.3 9.3 13.86 14.89945 14.8 99.3325256972573
"2255" "AU" "Melbourne1969" 1969-10-13 13.9 1.5 13.91 7.82338 7.7 98.422932287579
"2256" "AU" "Melbourne1969" 1969-10-14 15.1 4.1 13.95 9.70945 9.6 98.8727476839574
"2257" "AU" "Melbourne1969" 1969-10-15 16.7 9.5 13.99 13.17164 13.1 99.4561041753343
"2258" "AU" "Melbourne1969" 1969-10-16 17.4 5.1 14.03 11.372385 11.25 98.9238405136653
"2259" "AU" "Melbourne1969" 1969-10-17 14.6 9.8 14.07 12.24776 12.2 99.6100511440459
"2260" "AU" "Melbourne1969" 1969-10-18 19.8 10.8 14.11 15.38955 15.3 99.4181116406912
"2261" "AU" "Melbourne1969" 1969-10-19 24.6 8 14.16 15.3967 16.3 105.866841595926
"2262" "AU" "Melbourne1969" 1969-10-20 24.4 16 14.2 18.83433 20.2 107.250961409299
"2263" "AU" "Melbourne1969" 1969-10-21 13.9 9.4 14.24 11.694775 11.65 99.6171367127628
"2264" "AU" "Melbourne1969" 1969-10-22 14.8 4.4 14.28 9.70348 9.6 98.9335784687555
"2265" "AU" "Melbourne1969" 1969-10-23 15.1 6.8 14.32 11.032585 10.95 99.2514446976842
"2266" "AU" "Melbourne1969" 1969-10-24 15.9 9.9 14.36 12.9597 12.9 99.5393411884534
"2267" "AU" "Melbourne1969" 1969-10-25 23.4 6.6 14.4 14.52674 15 103.257854136578
"2268" "AU" "Melbourne1969" 1969-10-26 20.6 8.8 14.44 14.77191 14.7 99.5131976839826
"2269" "AU" "Melbourne1969" 1969-10-27 13.7 9.8 14.48 11.788805 11.75 99.6708317764184
"2270" "AU" "Melbourne1969" 1969-10-28 16.2 7.6 14.52 11.98557 11.9 99.286058151594
"2271" "AU" "Melbourne1969" 1969-10-29 16.6 8.9 14.56 12.826615 12.75 99.4026873029244
"2272" "AU" "Melbourne1969" 1969-10-30 27 8.7 14.6 16.13085 17.85 110.657528896493
"2273" "AU" "Melbourne1969" 1969-10-31 27.8 11.9 14.64 17.5292675 19.85 113.239186976866
"2274" "AU" "Melbourne1969" 1969-11-01 16.2 11.1 14.68 13.700745 13.65 99.6296186813199
"2275" "AU" "Melbourne1969" 1969-11-02 22.4 5 14.71 13.490195 13.7 101.555240676654
"2276" "AU" "Melbourne1969" 1969-11-03 21.7 11.9 14.75 16.594765 16.8 101.236745443518
"2277" "AU" "Melbourne1969" 1969-11-04 19.9 14.8 14.79 17.400745 17.35 99.7083745552274
"2278" "AU" "Melbourne1969" 1969-11-05 17.3 11.3 14.83 14.3597 14.3 99.584253152921
"2279" "AU" "Melbourne1969" 1969-11-06 15.4 12.1 14.86 13.782835 13.75 99.7617688958766
"2280" "AU" "Melbourne1969" 1969-11-07 20.8 13 14.9 16.874915 16.9 100.14865260062
"2281" "AU" "Melbourne1969" 1969-11-08 15.1 12.3 14.93 13.72786 13.7 99.797055039897
"2282" "AU" "Melbourne1969" 1969-11-09 22.7 12.3 14.97 17.0023 17.5 102.92725101898
"2283" "AU" "Melbourne1969" 1969-11-10 30.1 9.9 15 16.956365 20 117.949808228356
"2284" "AU" "Melbourne1969" 1969-11-11 25.2 19.1 15.04 19.896695 22.15 111.325021567652
"2285" "AU" "Melbourne1969" 1969-11-12 18.4 11.4 15.07 14.96965 14.9 99.5347252607776
"2286" "AU" "Melbourne1969" 1969-11-13 18.2 10.7 15.11 14.524625 14.45 99.4862173722213
"2287" "AU" "Melbourne1969" 1969-11-14 21.1 5.4 15.14 13.307965 13.25 99.5644337808222
"2288" "AU" "Melbourne1969" 1969-11-15 18.8 10.6 15.17 14.78159 14.7 99.4480296098052
"2289" "AU" "Melbourne1969" 1969-11-16 18.2 6.8 15.2 12.61343 12.5 99.1007204225972
"2290" "AU" "Melbourne1969" 1969-11-17 19.3 9.7 15.23 14.59552 14.5 99.3455526079235
"2291" "AU" "Melbourne1969" 1969-11-18 23.2 6.8 15.26 14.56777 15 102.967029270781
"2292" "AU" "Melbourne1969" 1969-11-19 23.3 7.9 15.29 15.120345 15.6 103.172249045905
"2293" "AU" "Melbourne1969" 1969-11-20 22.2 11.5 15.32 16.5399475 16.85 101.874567618791
"2294" "AU" "Melbourne1969" 1969-11-21 23.2 13 15.35 17.4049 18.1 103.99370292274
"2295" "AU" "Melbourne1969" 1969-11-22 21.8 14.6 15.38 17.8814 18.2 101.781739684812
"2296" "AU" "Melbourne1969" 1969-11-23 23.8 15.3 15.41 18.4942625 19.55 105.708459583073
"2297" "AU" "Melbourne1969" 1969-11-24 20.6 10.2 15.43 15.45448 15.4 99.6474808599189
"2298" "AU" "Melbourne1969" 1969-11-25 18.4 10 15.46 14.28358 14.2 99.4148525789753
"2299" "AU" "Melbourne1969" 1969-11-26 16.7 8 15.48 12.436565 12.35 99.3039476736543
"2300" "AU" "Melbourne1969" 1969-11-27 16.8 9.1 15.51 13.026615 12.95 99.411857953889
"2301" "AU" "Melbourne1969" 1969-11-28 27.8 3.8 15.53 14.063 15.8 112.351560833393
"2302" "AU" "Melbourne1969" 1969-11-29 31.4 11.7 15.55 17.6809525 21.55 121.882573916762
"2303" "AU" "Melbourne1969" 1969-11-30 20.1 12 15.58 16.130595 16.05 99.5003594101768
"2304" "AU" "Melbourne1969" 1969-12-01 18.8 9 15.6 13.99751 13.9 99.3033761004636
"2305" "AU" "Melbourne1969" 1969-12-02 20.1 8.9 15.62 14.61144 14.5 99.2373099434416
"2306" "AU" "Melbourne1969" 1969-12-03 17.1 7.1 15.64 12.1995 12.1 99.1843928029838
"2307" "AU" "Melbourne1969" 1969-12-04 16.8 8 15.65 12.48756 12.4 99.2988221878413
"2308" "AU" "Melbourne1969" 1969-12-05 17.3 8.7 15.67 13.08557 13 99.3460735757021
"2309" "AU" "Melbourne1969" 1969-12-06 23.5 11.7 15.69 16.8716 17.6 104.317314303326
"2310" "AU" "Melbourne1969" 1969-12-07 24 12 15.7 17.094 18 105.300105300105
"2311" "AU" "Melbourne1969" 1969-12-08 15.4 11.2 15.72 13.34179 13.3 99.6867736638037
"2312" "AU" "Melbourne1969" 1969-12-09 16 6.2 15.73 11.19751 11.1 99.1291813983644
"2313" "AU" "Melbourne1969" 1969-12-10 16.8 7.3 15.75 12.144525 12.05 99.2216657300306
"2314" "AU" "Melbourne1969" 1969-12-11 20.1 9 15.76 14.660445 14.55 99.246646333041
"2315" "AU" "Melbourne1969" 1969-12-12 18.6 9 15.77 13.89552 13.8 99.3125841997996
"2316" "AU" "Melbourne1969" 1969-12-13 20.7 9.2 15.78 15.005675 14.95 99.6289737049483
"2317" "AU" "Melbourne1969" 1969-12-14 14.9 9.3 15.79 12.15572 12.1 99.5416149763239
"2318" "AU" "Melbourne1969" 1969-12-15 18.5 6.7 15.8 12.71741 12.6 99.0767774255922
"2319" "AU" "Melbourne1969" 1969-12-16 27.1 5.6 15.8 14.75175 16.35 110.834307793991
"2320" "AU" "Melbourne1969" 1969-12-17 29.4 13.4 15.81 18.2892 21.4 117.008945169827
"2321" "AU" "Melbourne1969" 1969-12-18 34.4 15.2 15.81 18.242 24.8 135.950005481855
"2322" "AU" "Melbourne1969" 1969-12-19 22.8 13.7 15.82 17.65045 18.25 103.396797248795
"2323" "AU" "Melbourne1969" 1969-12-20 20.1 12.9 15.82 16.57164 16.5 99.5676951707857
"2324" "AU" "Melbourne1969" 1969-12-21 16.4 10.1 15.82 13.312685 13.25 99.529133304063
"2325" "AU" "Melbourne1969" 1969-12-22 17.6 11.4 15.82 14.56169 14.5 99.5763541182376
"2326" "AU" "Melbourne1969" 1969-12-23 24.3 8.2 15.82 15.43445 16.25 105.283958936017
"2327" "AU" "Melbourne1969" 1969-12-24 29.2 9.1 15.82 16.5464325 19.15 115.734917481457
"2328" "AU" "Melbourne1969" 1969-12-25 33.2 12.1 15.82 17.525655 22.65 129.239106897859
"2329" "AU" "Melbourne1969" 1969-12-26 25.8 13.8 15.81 18.0919 19.8 109.441241660633
"2330" "AU" "Melbourne1969" 1969-12-27 24.1 11.7 15.81 16.9763 17.9 105.441114966159
"2331" "AU" "Melbourne1969" 1969-12-28 27.4 10.7 15.8 17.0087275 19.05 112.001324026151
"2332" "AU" "Melbourne1969" 1969-12-29 31.3 12.2 15.8 17.8823575 21.75 121.62825846648
"2333" "AU" "Melbourne1969" 1969-12-30 21.4 9.4 15.79 15.3191 15.4 100.528098909205
"2334" "AU" "Melbourne1969" 1969-12-31 18.2 7.8 15.78 13.10348 13 99.2102861224652
"2335" "AU" "Melbourne1969" 1970-01-01 18.3 7.3 15.77 12.90945 12.8 99.1521714712865
"2336" "AU" "Melbourne1969" 1970-01-02 27.3 5.8 15.76 14.87675 16.55 111.247416270355
"2337" "AU" "Melbourne1969" 1970-01-03 29.3 12.9 15.75 18.07893 21.1 116.710446912511
"2338" "AU" "Melbourne1969" 1970-01-04 38 10.4 15.73 15.83225 24.2 152.852563596457
"2339" "AU" "Melbourne1969" 1970-01-05 17.3 16.2 15.72 16.760945 16.75 99.9346993859833
"2340" "AU" "Melbourne1969" 1970-01-06 17.3 8.1 15.71 12.79154 12.7 99.2843707638017
"2341" "AU" "Melbourne1969" 1970-01-07 18.2 10.9 15.69 14.622635 14.55 99.5032701014557
"2342" "NZ" "Carvossa1981" 1980-12-16 27.9 13.2 16.51 18.0600775 20.55 113.786887127145
"2343" "NZ" "Carvossa1981" 1980-12-17 28.4 14.5 16.52 18.6126925 21.45 115.243939048582
"2344" "NZ" "Carvossa1981" 1980-12-18 25.5 11.4 16.52 17.08545 18.45 107.986620194376
"2345" "NZ" "Carvossa1981" 1980-12-19 27.3 16.6 16.53 19.2447525 21.95 114.057065685828
"2346" "NZ" "Carvossa1981" 1980-12-20 27 9.5 16.53 16.4881875 18.25 110.685301219434
"2347" "NZ" "Carvossa1981" 1980-12-21 22.3 10.7 16.53 16.18513 16.5 101.945427685783
"2348" "NZ" "Carvossa1981" 1980-12-22 16 9.5 16.53 12.814675 12.75 99.495305187217
"2349" "NZ" "Carvossa1981" 1980-12-23 15.8 9.4 16.53 12.66368 12.6 99.4971445898823
"2350" "NZ" "Carvossa1981" 1980-12-24 19 11.3 16.52 15.226615 15.15 99.4968349826931
"2351" "NZ" "Carvossa1981" 1980-12-25 21.6 12.9 16.52 17.0450975 17.25 101.20211984707
"2352" "NZ" "Carvossa1981" 1980-12-26 22.6 9.7 16.51 15.7892825 16.15 102.284571829024
"2353" "NZ" "Carvossa1981" 1980-12-27 19.3 10.9 16.51 15.18358 15.1 99.4495369339774
"2354" "NZ" "Carvossa1981" 1980-12-28 16.4 4.8 16.5 10.71542 10.6 98.9228606998139
"2355" "NZ" "Carvossa1981" 1980-12-29 21.3 11.4 16.49 16.2470075 16.35 100.633916738205
"2356" "NZ" "Carvossa1981" 1980-12-30 27.6 13 16.48 17.950145 20.3 113.091008457035
"2357" "NZ" "Carvossa1981" 1980-12-31 19.7 8.4 16.47 14.162435 14.05 99.2061040350759
"2358" "NZ" "Carvossa1981" 1981-01-01 26.2 16.5 16.46 19.1586775 21.35 111.437754510978
"2359" "NZ" "Carvossa1981" 1981-01-02 27.5 16.6 16.45 19.2544675 22.05 114.518877242385
"2360" "NZ" "Carvossa1981" 1981-01-03 20.8 11.3 16.44 16.0630375 16.05 99.9188354008387
"2361" "NZ" "Carvossa1981" 1981-01-04 30.4 15.4 16.42 18.991125 22.9 120.582640575532
"2362" "NZ" "Carvossa1981" 1981-01-05 25.4 12.5 16.4 17.5312925 18.95 108.09242957985
"2363" "NZ" "Carvossa1981" 1981-01-06 23.8 9.3 16.38 15.84275 16.55 104.464187088731
"2364" "NZ" "Carvossa1981" 1981-01-07 19.7 3 16.36 11.516165 11.35 98.5571151507468
"2365" "NZ" "Carvossa1981" 1981-01-08 19 4.2 16.34 11.74726 11.6 98.7464310826525
"2366" "NZ" "Carvossa1981" 1981-01-09 29.3 7.7 16.32 15.99542 18.5 115.658107133167
"2367" "NZ" "Carvossa1981" 1981-01-10 31.5 8.9 16.3 16.563745 20.2 121.953096959655
"2368" "NZ" "Carvossa1981" 1981-01-11 32.3 14.6 16.27 18.480585 23.45 126.889922586325
"2369" "NZ" "Carvossa1981" 1981-01-12 21.6 10.3 16.25 15.8034025 15.95 100.92763251458
"2370" "NZ" "Carvossa1981" 1981-01-13 15.4 7.4 16.22 11.4796 11.4 99.3065960486428
"2371" "NZ" "Carvossa1981" 1981-01-14 25.2 7.4 16.2 15.2311 16.3 107.017877894571
"2372" "NZ" "Carvossa1981" 1981-01-15 20.73 12.2 16.17 16.47378525 16.465 99.9466713334751
"2373" "NZ" "Carvossa1981" 1981-01-16 32 15.2 16.14 18.72564 23.6 126.030405369323
"2374" "NZ" "Carvossa1981" 1981-01-17 21 12.2 16.11 16.54734 16.6 100.318238460079
"2375" "NZ" "Carvossa1981" 1981-01-18 24.6 6.5 16.08 14.72095 15.55 105.631769688777
"2376" "NZ" "Carvossa1981" 1981-01-19 31.7 16.7 16.05 19.236375 24.2 125.803328329792
"2377" "NZ" "Carvossa1981" 1981-01-20 28.6 12.9 16.01 18.0094025 20.75 115.217592588094
"2378" "NZ" "Carvossa1981" 1981-01-21 16.3 12.2 15.98 14.290795 14.25 99.7145365250849
"2379" "NZ" "Carvossa1981" 1981-01-22 33.2 15.4 15.94 18.56169 24.3 130.914803555064
"2380" "NZ" "Carvossa1981" 1981-01-23 28 11 15.91 17.188525 19.5 113.447779841493
"2381" "NZ" "Carvossa1981" 1981-01-24 25.83 8.5 15.87 15.836585 17.165 108.388266788578
"2382" "NZ" "Carvossa1981" 1981-01-25 29.4 15.3 15.84 18.9224075 22.35 118.113934498028
"2383" "NZ" "Carvossa1981" 1981-01-26 29 7.7 15.8 15.9656225 18.35 114.934447435419
"2384" "NZ" "Carvossa1981" 1981-01-27 27.7 12.8 15.76 17.8799425 20.25 113.255397773231
"2385" "NZ" "Carvossa1981" 1981-01-28 28.7 15.4 15.72 18.9210475 22.05 116.536888351451
"2386" "NZ" "Carvossa1981" 1981-01-29 20.3 14.2 15.68 17.288445 17.25 99.7776260386634
"2387" "NZ" "Carvossa1981" 1981-01-30 17.3 9.8 15.64 13.624625 13.55 99.4522785030781
"2388" "NZ" "Carvossa1981" 1981-01-31 15.8 9.8 15.6 12.8597 12.8 99.5357589990435
"2389" "NZ" "Carvossa1981" 1981-02-01 25 4.7 15.56 13.97985 14.85 106.224315711542
"2390" "NZ" "Carvossa1981" 1981-02-02 18.7 5.1 15.52 12.03532 11.9 98.8756426916775
"2391" "NZ" "Carvossa1981" 1981-02-03 25.6 5 15.47 14.2197 15.3 107.597206692124
"2392" "NZ" "Carvossa1981" 1981-02-04 25.3 15 15.43 18.5230475 20.15 108.783395388907
"2393" "NZ" "Carvossa1981" 1981-02-05 26.8 11.5 15.39 17.2696725 19.15 110.888032184745
